Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Abwasserleitung aus PP-Rohr DIN EN 1451-1, heißwasserbeständig (bis 95 Grad C) und schallgedämmt, als Vollwandrohr, mineralverstärkt, DN/OD 50, Verbindung mit Steckmuffe, einschl. Dichtringen, Verlegung in Gebäuden,  einschl. Rohrbefestigungen;17,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
2;desgleichen wie vor, jedoch;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
3;desgleichen wie vor, jedoch;11,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
4;Bogen als Zulage aus Werkstoff, wie vor;16,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
5;desgleichen wie vor, jedoch;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
6;desgleichen wie vor, jedoch;10,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
7;Sifonbogen;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
8;Abzweige als Zulage, aus Werkstoff;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
9;desgleichen wie vor, jedoch;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
10;desgleichen wie vor, jedoch;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
11;desgleichen wie vor, jedoch;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
12;Doppelmuffe aus Werkstoff, wie vor;10,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
13;desgleichen wie vor, jedoch;3,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
14;desgleichen wie vor, jedoch;10,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
15;Reduzierstück aus Werkstoff, wie vor;5,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
16;desgleichen wie vor, jedoch;3,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
17;desgleichen wie vor, jedoch;5,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
18;Abwasserleitung aus PP-Rohr DIN EN 1451-1, heißwasserbeständig (bis 95 Grad C) und schallgedämmt, als Vollwandrohr, mineralverstärkt, DN/OD 50, Verbindung mit Steckmuffe, einschl. Dichtringen, Verlegung in Gebäuden,  einschl. Rohrbefestigungen;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
19;desgleichen wie vor, jedoch;14,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
20;Bogen als Zulage, aus Werkstoff, wie vor;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
21;desgleichen wie vor, jedoch;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
22;Abzweige als Zulage, aus Rohrwerkstoff;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
23;desgleichen wie vor, jedoch;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
24;Doppelabzweig als Zulage, aus Rohrwerkstoff;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
25;Bodenablauf DIN EN 1253-1 mit Geruchverschluss, aus Kunststoff, mit Reinigungsöffnung, Gehäuse aus PP, Abgang senkrecht, mit Klebeflansch, Anschluss DN 70, mit Aufsatzstück und Rostrahmen, Aufsatzstück aus Kunststoff, Höhe über 100 bis 150 mm, Rostrahmen aus nichtrostendem Stahl, verschraubt, mit Ab;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
26;Anschluß an Entlüftungsleitung DN 100 an;3,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
27;Anschlüsse an die Grundleitungen;9,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
28;Druckprobe nach DIN 1986 einschl.;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
1;Rohrleitung aus nichtrostenden Stahlrohren DVGW GW 541, geschweißt, Werkstoff-Nr 1.4521, für Trinkwasser DIN 1988-200, Außendurchmesser 15 mm, Wanddicke 1 mm,;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
2;desgleichen wie vor, jedoch;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
3;desgleichen wie vor, jedoch;15,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
4;Bogen als Zulage aus Werkstoff wie vor;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
5;Bogen als Zulage aus Werkstoff wie vor;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
6;Bogen als Zulage aus Werkstoff wie vor;6,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
7;T-Stück als Zulage aus Werkstoff wie vor;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
8;T-Stück als Zulage aus Werkstoff wie vor;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
9;T-Stück als Zulage aus Werkstoff wie vor;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
10;T-Stück als Zulage aus Werkstoff wie vor;6,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
11;Muffen als Zulage aus Werkstoff wie vor;5,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
12;Muffen als Zulage aus Werkstoff wie vor;8,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
13;Muffen als Zulage aus Werkstoff wie vor;10,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
14;Rohrleitung aus Mehrschichtverbundwerkstoff (PE, Aluminium, PE) DIN 16836, für Trinkwasser warm und kalt DIN 1988-200, Außendurchmesser 16 mm, einschl. Klebe- und Dichtungsmittel, sowie Herstellen der Verbindungen,;25,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
15;Rohrleitung aus Mehrschichtverbundwerkstoff (PE, Aluminium, PE) DIN 16836, für Trinkwasser warm und kalt DIN 1988-200, Außendurchmesser 20 mm, einschl. Klebe- und Dichtungsmittel, sowie Herstellen der Verbindungen;28,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
16;Rohrleitung aus Mehrschichtverbundwerkstoff (PE, Aluminium, PE) DIN 16836, für Trinkwasser warm und kalt DIN 1988-200, Außendurchmesser 25 mm, einschl. Klebe- und Dichtungsmittel, sowie Herstellen der Verbindungen,;60,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
17;Bogen als Zulage aus Werkstoff wie vor;91,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
18;Bogen als Zulage aus Werkstoff wie vor;37,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
19;Bogen als Zulage aus Werkstoff wie vor;74,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
20;T-Stück als Zulage aus Werkstoff wie vor;6,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
21;T-Stück als Zulage aus Werkstoff wie vor;7,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
22;T-Stück als Zulage aus Werkstoff wie vor;8,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
23;T-Stück als Zulage aus Werkstoff wie vor;7,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
24;T-Stück als Zulage aus Werkstoff wie vor;5,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
25;T-Stück als Zulage aus Werkstoff wie vor;8,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
26;Muffen als Zulage aus Werkstoff wie vor;40,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
27;Muffen als Zulage aus Werkstoff wie vor;40,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
28;Muffen als Zulage aus Werkstoff wie vor;75,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
29;U-Doppelwandscheibe;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
30;desgleichen wie vor, jedoch;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
31;"Hahnverlängerung, 1/2"",";20,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
32;Freistromventil nach DIN und DVGW,;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
33;Freistromventil nach DIN und DVGW,;3,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
34;desgleichen wie vor, jedoch;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
35;kaltwasserseitigen Anschluß an;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
36;Strömungsteiler-Gruppe;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
37;"Außenwandventil 1/2"", mit Frostschutzsicherung,";2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
38;Probenahmeventil aus Rotguss, zur;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
39;Elektronische Spüleinrichtung zur Verhinderung von Trinkwasserstagnation in Rohrleitungen, DN 15, mit Gewindeanschluss, aus Rotguss, mit Magnet-Selbstschlussventil und Vorabsperrung als Durchgangsventil, Ventil in Ruhestellung geschlossen, Auslösung programmierbar, für Wandeinbau für Installationsge;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
40;Füllarmatur, für geschlossene Wasserheizungsanlagen DIN EN 12828, Vordruck bis 10 bar, Hinterdruck einstellbar von 0,5 bis 3 bar, für Wasser bis 120 Grad C, Gehäuse aus Messing, DN 15.;1,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
1;Isolierschlauch für Abwasserleitung bestehend aus:;22,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
2;desgleichen wie vor, jedoch;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
3;desgleichen wie vor, jedoch;26,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
4;Rundextrudierte Rohrisolierung aus;25,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
5;desgleichen wie vor, jedoch;28,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
6;desgleichen wie vor, jedoch;60,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
7;Wärmedämmung ohne Ummantelung DIN 4140 an haus- und betriebstechnischen Anlagen, an Rohrleitung, DN 15, im Gebäude, Dämmung aus Mineralwolle DIN EN 14303, als Rohrschale, Dämmschichtdicke 20 mm, Baustoffklasse DIN 4102-1 A2 (nichtbrennbar), Wärmeleitfähigkeit 0,035 W/(mK) bei 40 Grad C Mitteltempera;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
8;desgleichen wie vor, jedoch;5,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
9;desgleichen wie vor, jedoch;15,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
10;desgleichen wie vor, jedoch;10,0;m;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
11;Dämmung für Ventile und Armaturen;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
12;desgleichen wie vor, jedoch;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
1;Installationselement, Einbau in Trockenbauwand, mit vorh. Unterkonstruktion aus Metall, Bekleidung wird gesondert vergütet,;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
2;Waschbecken, Beckenaußenform rechteckig, Beckeninnenform rechteckig, aus Sanitärporzellan, Farbton weiß, glasiert, mit Loch für Einlocharmatur, mit Überlauf, für Ablaufventil, Breite über 600 bis 650 mm, Ausladung über 400 bis 450 mm, Befestigung an Installationselement, mit Schallschutz DIN 4109-1,;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
3;Ablaufventil DIN EN 274-1, für Waschbecken DN 40, aus Messing, verchromt, Gewindeanschluss aus Messing, mit Bogen für Anschluss an Boden.;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
4;Geruchverschluss für Waschbecken, 1 1/4 x DN 32, aus Messing, verchromt, als Röhrengeruchverschluss, mit Anschlussbogen.;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
5;Eckventil, DN 15, Geräuschverhalten DIN 4109-1 Gruppe I, mit Prüfbericht, mit Gewindeanschluss G 1/2, aus Messing, verchromt, mit Rosette.;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
6;Armaturen-Anschlussschlauch, mit Metallummantelung, Anschlüsse mit Überwurfmuttern G 1/2-G 1/2, Länge 300 mm.;4,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
7;Elektro-Durchflusswassererwärmer, geschlossen, hängende Anordnung, mit VDE- und Funkschutzzeichen, für Unterbeckenmontage, Bemessungsbetriebsspannung 230 V AC, Leistung min.5,7 kW, hydraulisch gesteuert, Anschluss G 3/8, für festen Anschluss.;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
8;Einhandmischer für Standmontage, Waschbeckenbatterie, DN 15, Armaturenkörper aus Metall, verchromt, Ausladung bis 120 mm, Auslöseelement aus Metall, verchromt, mit Hebel, für geschlossenen Trinkwassererwärmer, Durchflussklasse A (max. 0,25 l/s), mit festem Auslauf, mit Strahlregler ohne Luftansaugun;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
9;Spiegel, als Kristallspiegel, rechteckig,;2,0;St;gaeb;LV-S Neubau Rathaus Mmld BA II.X83
