Pos.;Leistung;Menge;Einheit;Quelle;Datei
010;Baustelleneinrichtung für die Ausführung der vertraglich geschuldeten Leistungen des Kanalbaus einrichten, während der gesamten Bauzeit vorhalten, unterhalten und nach Abschluss der Arbeiten vollständig räumen.;1,0;psch;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
020;Verkehrssicherung liefern, vorhalten und abbauen. In den Preis einzukalkulieren sind die Einholung der verkehrsrechtlichen Anordnung mit der Erstellung eines Verkehrsregelungsplanes sowie sämtliche Nebenleistungen und Stoffe, die zum Betrieb der Verkehrssicherungsanlagen erforderlich sind.;1,0;psch;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
030;Bauleitungsbüro (Container) mit einer Nutzfläche von ca. 16 m2 für die Dauer der Kanalbaumaßnahme liefern, aufstellen, betriebsbereit einrichten, vorhalten sowie nach Abschluss der Arbeiten abbauen und abfahren.;1,0;St;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
040;Vorhandenes Bauleitungsbüro für die Dauer der Baumaßnahme betriebsbereit vorhalten und unterhalten.;50,0;Wo;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
050;Standfesten Bauzaun zur Absperrung und Sicherung der Lagerfläche herstellen, liefern, aufstellen, während der gesamten Bauzeit vorhalten, unterhalten sowie nach Beendigung der Arbeiten vollständig abbauen und abfahren.;200,0;m;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
060;Standfesten EURO-Schrankenzaun nach TL zur Sicherung der Baustelle errichten. Der Zaun ist für die Dauer der Bauzeit zu unterhalten und nach Beendigung der Arbeiten wieder zu entfernen.;50,0;m;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
070;Baumstammschutz zum Schutz vorhandener Bäume gegen mechanische Beschädigungen während der gesamten Bauzeit herstellen, unterhalten und nach Abschluss der Arbeiten vollständig zurückbauen.;4,0;St;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
080;Das Aufmaß der gesamten Straßenbau-/Kanalbauleistungen u. Entwässerungsanlagen inkl. RRB- und Muldenanlagen, Zaunanlage etc. erfolgt durch einen Fachingenieur für Kanalbau mittels eines EDM-Gerätes (Elektronisches Distanz-Messgerät) unter Beteiligung eines ÖBVI (Öffentlich Bestellter Vermessungsinge;1,0;psch;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
090;Wie in der Vorposition beschrieben, jedoch:;10,0;St;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
010;Oberbodenfläche auf geneigten bzw. waagerechten Flächen mähen und durch Fräsen oder Aufreißen lockern.;27000,0;m2;gaeb;leistungsbeschreibungen/L02_Leistungsverzeichnis_Erschließung Mondscheinweg 2.BA.X83
