Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0020;Baustelle von allen Geräten, Anlagen, Einrichtungen und;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0030;Bauzaun nach Unterlagen des AG einschl. der erforderli-;200,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0040;Statische Plattendruckversuche zum Nachweis der geforderten Tragfähigkeitswerte durchführen, einschl. aller erforderlichen Geräte, Hilfsmittel und der Protokollführung. Sofern die geforderten Werte nach ZTVE-StB bzw. nach Regelquerschnitt nicht erreicht werden, gehen die Aufwendungen für die Durchfü;6,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0050;Belastungsfahrzeug als Gegengewicht (z.B. ausreichend;6,0;h;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0060;Probegefäß zur Aufnahme von Baustoffproben, für Kon-;4,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0070;Bohrkern für Kontrollprüfungen nach Angabe des AG ent-;4,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0080;Höhenfestpunkt in Abstimmung mit dem AG herstellen.;4,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0090;Vermessungsarbeiten für die Absteckung von Bauteilen;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0100;Vermessungsarbeiten für die Absteckung von Bauteilen;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0110;Bestandsunterlagen herstellen. Bestandsunterlagen nach;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0010;Verkehrssicherung längerer Dauer einschließlich Ver-;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0020;Verkehrssicherung längerer Dauer vorhalten, warten, in-;45,0;d;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0030;Verkehrssicherung längerer Dauer einschließlich Ver-;2,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0040;Verkehrssicherung längerer Dauer vorhalten, warten, in-;30,0;d;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0050;Verkehrssicherung längerer Dauer einschließlich Ver-;2,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0060;Verkehrssicherung längerer Dauer vorhalten, warten, in-;60,0;d;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0070;Verkehrssicherung an Arbeitsstellen längerer Dauer ab-;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0080;Verkehrssicherung an Arbeitsstellen längerer Dauer ab-;1,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0090;Verkehrssicherung an Arbeitsstellen längerer Dauer ab-;2,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0100;Transportable Lichtsignalanlage (LSA) für Engstelle;2,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0110;Transportable Lichtsignalanlage (LSA) vorhalten, war-;30,0;Std;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0120;Verkehrsschild aufbauen und abbauen. Vorhalten, Kon-;10,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0130;Verkehrsschild vorhalten, warten und instand setzen.;910,0;Std;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0140;Verkehrsschildkombination aufbauen und abbauen. Vorhal-;10,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0150;Verkehrsschildkombination vorhalten, warten und instand;910,0;Std;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0160;Auskreuzung als vorübergehende Markierung herstellen,;5,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0170;Absperrgerät oder Warneinrichtung betriebsfertig auf-;10,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0180;Absperrgerät oder Warneinrichtung vorhalten, warten,;910,0;Std;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0190;Absperrgerät oder Warneinrichtung betriebsfertig auf-;20,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0200;Absperrgerät oder Warneinrichtung vorhalten, warten,;910,0;Std;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0210;Kontrolle der Verkehrssicherung an Arbeitsstellen;91,0;d;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0220;Verkehrsrechtliche Anordnung für Einrichtung und Be-;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0230;Verkehrsflächen zur Aufrechterhaltung des öffentlichen;91,0;d;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0010;Grenzsteine innerhalb des Baugeländes ausbauen,;5,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0020;Strauchbestand und sonstiger Aufwuchs bis 0,10 m Stamm-;50,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0030;Wurzelstöcke roden. Gemessen wird der Durchmesser der;10,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0040;Wurzelstöcke roden. Gemessen wird der Durchmesser der;6,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0050;Bäume fällen, höchstens 0,25 m über dem Erdboden;6,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0060;Vorhandene Schrankenanlage einschließlich Schrankengehäuse, Schrankenbaum, Antrieb, Steuerung, Befestigungselementen sowie zugehörigen Leitungsanschlüssen fachgerecht demontieren, gegen Beschädigung sichern, transportieren und bis zum Wiedereinbau sachgerecht zwischenlagern.;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0070;Oberboden ggf. einschließlich Vegetationsdecke;1800,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0080;Oberboden ggf. einschließlich Vegetationsdecke;1000,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0090;Gelagerten Oberboden des AG von Haufwerken aufnehmen,;300,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0100;Gelagerten Oberboden des AG von Haufwerken aufnehmen,;1500,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0110;Oberboden auf landwirtschaftlichen Flächen auflockern.;2600,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0120;Boden bzw. Fels profilgerecht nach Unterlagen des AG;80,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0130;Boden bzw. Fels profilgerecht nach Unterlagen des AG;50,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0140;Boden bzw. Fels profilgerecht nach Unterlagen des AG;50,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0150;Boden bzw. Fels profilgerecht nach Unterlagen des AG;250,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0160;Boden bzw. Fels profilgerecht nach Unterlagen des AG;300,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0170;Abtreppung nach Unterlagen des AG in geneigter Grund-;150,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0180;Geeigneten Baustoff liefern, in Auftragsbereichen pro-;1200,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0190;Arbeitstägliches Oberflächenwasser-;1,0;Psch;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0200;Mehraufwand bei der Ausführung von Abtrags- und/oder;20,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0210;Mehraufwand bei der Ausführung von Abtrags- und/oder;50,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0220;Mehraufwand bei der Ausführung von Abtrags- und/oder;80,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0230;Mehraufwand bei der Ausführung von Abtrags- und;3,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0240;Planum herstellen nach Unterlagen des AG.;2700,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0250;Planum herstellen nach Unterlagen des AG.;210,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0260;Untergrund nach Oberboden- oder Bodenabtrag;1200,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0270;Baustoff für Bodenaustausch nach Unterlagen des AG;340,0;t;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0280;Baustoff für Bodenaustausch nach Unterlagen des AG;170,0;t;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0290;Trennschicht aus Geotextilien oder Verbundstoffen;900,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0300;Graben ausräumen und profilgerecht wiederherstellen.;100,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0310;Mulde nach Unterlagen des AG herstellen.;400,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0010;Rasenansaat mit RSM herstellen. Saatgut ohne Entmi-;4400,0;m2;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0020;Lichtraumprofilschnitt durchführen. Äste erforderli-;15,0;St;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0030;Temporären Amphibienschutzzaun nach Unterlagen des AG;700,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0010;Leitungsgraben profilgerecht herstellen. Straßenauf-;25,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0020;Leitungsgraben profilgerecht herstellen. Straßenauf-;50,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0030;Leitungsgraben profilgerecht herstellen. Straßenauf-;115,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0040;Leitungsgraben einschließlich Schachtbaugruben herstel-;25,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0050;Leitungsgraben einschließlich Schachtbaugruben herstel-;150,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0090;Mehraufwand bei der Herstellung von Leitungsgräben und;50,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0100;Mehraufwand bei der Herstellung von Leitungsgräben und;80,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0110;Mehraufwand bei der Herstellung von Leitungsgräben und;50,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0120;Mehraufwand bei der Herstellung von Leitungsgräben und;50,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0130;Suchgraben nach Unterlagen des AG einschließlich Hand-;10,0;m3;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
0010;Wasserhaltung zum Freihalten der Baugrube von Wasser;100,0;m;gaeb;Nachträge/11_GAEB-Datei_Radweg_BA1.X83
