Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;Baustelle für sämtliche, in der Leistungsbeschreibung aufgeführten Leistungen einrichten und räumen.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0020;Baustelleneinrichtung für sämtliche, in der Leistungsbeschreibung aufgeführten Leistungen vorhalten,;13,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0030;Mobile Toilette aufstellen und räumen.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0040;Mobile Toilette instand halten DIN 31051,;26,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0050;Mobile Toilette vorhalten,;26,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0060;Bauzaun, auf unbefestigtem Untergrund, aus Einzelelementen mit verzinktem Stahlrohrrahmen und Vergitterung, mit Standfüßen, Zaunoberkante über Oberfläche Gelände 2 m, aufstellen und räumen.;100,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0070;Bauzaun, auf unbefestigtem Untergrund, aus Einzelelementen mit verzinktem Stahlrohrrahmen und Vergitterung, mit Standfüßen, Zaunoberkante über Oberfläche Gelände 2 m, instand halten DIN 31051,;1300,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0080;Bauzaun, auf unbefestigtem Untergrund, aus Einzelelementen mit verzinktem Stahlrohrrahmen und Vergitterung, mit Standfüßen, Zaunoberkante über Oberfläche Gelände 2 m, vorhalten,;1300,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0090;Behang für Schutzzaun, Zaunoberkante über Oberfläche Gelände 2 m, aus lichtdurchlässigen und randverstärkten Kunststoffnetzen, Baustoffklasse DIN 4102-1 B1 (schwerentflammbar), Farbton grau, anbringen und abnehmen.;100,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0100;Behang für Schutzzaun, Zaunoberkante über Oberfläche Gelände 2 m, aus lichtdurchlässigen und randverstärkten Kunststoffnetzen, Baustoffklasse DIN 4102-1 B1 (schwerentflammbar), Farbton grau, vorhalten,;1300,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0110;Schutzvorrichtung als Bekleidung/Belag an Fensteröffnungen, einschl. Unterkonstruktion, Oberkante Öffnung bis 3 m, Einzelgröße bis 1 m2, aus Kunststofffolie, Foliendicke mind. 0,4 mm, herstellen und räumen.;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0120;Schutzvorrichtung als Bekleidung/Belag an Fensteröffnungen, einschl. Unterkonstruktion, Oberkante Öffnung bis 3 m, Einzelgröße über 1 bis 2 m2, aus Kunststofffolie, Foliendicke mind. 0,4 mm, herstellen und räumen.;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0130;Aufbauen längenorientiertes Standgerüst, Fassadengerüst DIN EN 12810-1, als Arbeitsgerüst DIN EN 12811-1, Lastklasse 3 (2 kN/m2), Breitenklasse SW06, Höhenklasse H 1, alle Gerüstlagen genutzt, verankern, Befestigung in der Tragkonstruktion aus Mauerwerk, Einrüstung für Fassadenarbeiten, an senkrecht;106,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0140;Abbauen längenorientiertes Standgerüst, Fassadengerüst DIN EN 12810-1, als Arbeitsgerüst DIN EN 12811-1, Lastklasse 3 (2 kN/m2), Breitenklasse SW06, Höhenklasse H 1, alle Gerüstlagen genutzt, Einrüstung für Fassadenarbeiten, an senkrechten Bauwerksflächen, außen, Höhe der obersten Gerüstlage 2 m, üb;106,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0150;Gebrauchsüberlassung für längenorientiertes Standgerüst, Fassadengerüst DIN EN 12810-1, als Arbeitsgerüst DIN EN 12811-1,;742,0;m2Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0160;Anbringen der Gerüstabdeckung,;125,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
0170;Gebrauchsüberlassung für Gerüstabdeckung,;875,0;m2Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 16.1_Endfassung_260730.X83
