Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Stahlzarge laut Leitbeschreibung;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
2;Stahlzarge laut Leitbeschreibung;4,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
3;Stahlzarge laut Leitbeschreibung;4,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
4;Stahlzarge laut Leitbeschreibung;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
5;Stahlzarge laut Leitbeschreibung;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
6;Stahlzarge laut Leitbeschreibung;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
1;Türblatt passend zur Stahlzarge Pos 01.1/01.3;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
2;wie Pos. vor, jedoch:;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
3;wie Pos. vor, jedoch:;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
4;wie Pos. vor, jedoch:;2,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
5;Türblatt passend zur Stahlzarge Pos 01.2;4,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
6;Türblatt passend zur Stahlzarge Pos 01.4;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
7;Türblatt passend zur Stahlzarge Pos 01.5;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
8;Türblatt passend zur Stahlzarge Pos 01.6;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
9;Fingerschutz zur Sicherung der Gegenbandseite an der Nebenschließkante.;3,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
10;Türpuffer zur Wandmontage (unsichtbare Befestigung), Edelstahl fein matt,;6,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
11;Türpuffer zur Wandmontage (unsichtbare Befestigung), mit Türfeststellung, Edelstahl fein matt,;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
12;Türpuffer zur Bodenmontage (unsichtbare Befestigung), Edelstahl fein matt,;6,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
1;Kompakte automatische Linearschiebetür;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
2;Absicherung:;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
3;Absicherung:;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
4;Wartung;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
1;Holzstockzarge massiv Birke für eine Türanlage mit Oberlicht und festen verglastem Seitenteil in Holzständerwand, Ausbildung mit einem Spiegel von 60/75 mm. Mit Bandtaschen.;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
2;Holzstockzarge massiv Birke für eine Türanlage mit Oberlicht und festen verglastem Seitenteil in Holzständerwand, Ausbildung mit einem Spiegel von 60/75 mm. Mit Bandtaschen.;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
3;Holzinnentür, 1-flg., passend zur Stahlzarge Pos 04.1;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
4;Holzinnentür, 2-flg., passend zur Stahlzarge Pos 04.2;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
1;1-flügelige Schiebetür fü Öffnung im Nebengebäude (Garage);1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
2;Komplett mit Laufschienen, Laufwagenset oben, unterem;1,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
3;Handgriff, Edelstahl V2A rostfrei liefern und fachgerecht;2,0;St;gaeb;LV_Innentüren_Zargen_V33.X83
1;Facharbeiter (Geselle);5,0;h;gaeb;LV_Innentüren_Zargen_V33.X83
2;Hilfsarbeiter;5,0;h;gaeb;LV_Innentüren_Zargen_V33.X83
