Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Bitumen-Voranstrich, in Kleinflächen, inkl. reinigen der Dachfläche, vollflächig aufbringen, einschl. Vorstreichen der Anschlussbereiche. Vor dem Aufbringen weiterer Schichten muss der Voranstrich durchgetrocknet sein.;20,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
20;Schweißbare Elastomerbitumen-Dampfsperre nach DIN EN 13970, mit Aluminiumpolyester-Kombination mit KTG-Träger, mit bestreuungsfreiem Längsrandstreifen, teilflächig aufschweißen, Längs- und Quernähte mind. 8 cm breit voll verschweißen, inkl. Reinigung des Untergrunds.;5,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
30;Hochführen der Elastomerbitumen-Dampfsperre an aufgehende Wände, nach den Angaben wie in der Position zuvor beschrieben. Ausführung bis ca. 0,4 m über Oberkante der Dämmebene Falchdach, in fix und fertiger Arbeit. Der Obere Abschluss der Abdichtungsbahn ist mit einer Kappleiste zu sichern.;15,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
40;Wärmedämmung nach DIN EN 13163 aus Polystyrol- Hartschaumplatten als Gefälledämmplatten inkl. Kehl- und Gratplatten und Eckausbildungen, liefern und in fix und fertiger Arbeit fachgerecht verlegen. Die oberseitige Abdeckfolie der Dampfsperre flächig abflämmen und Dämmplatte nach Gefälleplan in die e;170,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
50;Mehr -, Minderkosten, für die Erhöhung , bzw . Reduzierung der;170,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
60;Ausbildung von Kehlen und Graten in der vorgenannten Gefälle- dämmung zur Ableitung des Regenwassers zu den Entwässerungspunkten.;14,0;m;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
70;XPS-Perimeterdämmung im Spritzwasserbereich von  aufgehenden Bauteilen, hohlraumfrei, dicht gestoßen und mit geeignetem Kleber vollflächig verlegen. Ausführung in fix und fertiger Arbeit.;25,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
80;XPS-Perimeterdämmung im Spritzwasserbereich von  aufgehenden Bauteilen, nach den Angaben wie in der Position zuvor beschrieben, jedoch:;12,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
90;Dämmkeil aus Polystyrol Hartschaum an Ecken von vertikal aufgehenden Bauteilen fachgerecht in fix und fertiger Arbeit einbauen.;42,0;m;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
100;Dämmung der Attikakrone, waagerecht, mit druckfester PU-Dämmung (Polyurethan-Hartschaum), hohlraumfrei, dicht gestoßen und vollflächig verklebt verlegen. Ausführung in fix und fertiger Arbeit.;16,0;m²;gaeb;leistungsbeschreibungen/LV-Dachdichtungs- u. Klempnerarbeiten, Gründach_GAEB.X83 (P033606803).X83
