Pos.;Leistung;Menge;Einheit;Quelle;Datei
01010001;Lasttrennschalter D0, 3-pol., 16A;10,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
01010002;Bezeichnungsschild für Feldgeräte;10,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010001;Elektroinstallationsrohr PVC-U AD 20mm AP Abstandsschellen;810,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010002;Elektroinstallationsrohr PVC-U AD 32mm AP Abstandsschellen;438,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010003;Elektroinstallationsrohr PVC-U AD 40mm AP Abstandsschellen;422,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010004;Elektroinstallationsrohr PVC-U AD 60mm AP Abstandsschellen;103,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010005;Kabelrinne aus Stahlblech, verzinkt, gelocht (100/60)mm;14,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010006;Trennsteg für Kabelrinne, aus Stahlblech, 60mm;14,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010007;Hängestiele bis 600mm;21,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010008;Hängestiele bis 1200mm;15,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010009;Ausleger für Wand/Hängestiele 100mm;6,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010010;Ausleger für Wand/Hängestiele 600mm;2,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010011;Bügelschellen 40-46mm;14,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010012;Profilstahlkonstruktion 25kg;1,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010013;Bohrung bis 30mm, Länge bis 300mm;59,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02010014;Brandschutzsilikon elastisch (B1), 310ml;7,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020001;Kabel NYY-J 5x2,5RE;250,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020002;Installationsleitung NYM-J 3x1,5;589,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020003;Installationskabel symmetrisch J-Y(St)Y 2x2x0,8 Bd;896,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020004;Steuerleitung YSLY-OZ 5x1 mm2;300,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020005;Steuerleitung YSLY-OZ 7x1 mm2;212,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020006;Datenleitung LIYCY(TP) 2x2x0,75mm2,;686,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020007;15m Datenkabel 4 x 2 x AWG 22, vorkonfektioniert;2,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020008;25m Datenkabel 4 x 2 x AWG 22, vorkonfektioniert;4,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020009;30m Datenkabel 4 x 2 x AWG 22, vorkonfektioniert;2,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020010;40m Datenkabel 4 x 2 x AWG 22, vorkonfektioniert;2,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020011;Isolationsmessung von Kabeln und Leitungen;45,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02020012;Kabelbezeichnungsschilder 30x15mm;542,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030001;Anschließen 3 x 1,5;98,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030002;Anschließen 5 x 2,5;20,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030003;Anschließen 2 x 2 x 0,8;160,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030004;Anschließen 5 x 1;54,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030005;Anschließen 7 x 1;24,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030006;Anschließen Kat.7A, 4x2xAWG22;20,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02030007;Anschließen 2x2x0,75;120,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
02040001;Abzweigkasten Kunststoff 80x80 mm;104,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
03010001;LWL-Buskabel nach Erfordernissen;100,0;m;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
03010002;Prüfung einer Glasfaser- Verbindungsstrecken;10,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
03010003;Datenanschlussdose symm. Kat.6A 1Port,Tragschiene;10,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
04010001;Dokumentation Schaltplan UV/NSHV/GHV;10,0;St;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
04020001;Einweisung des Betriebpersonals;10,0;h;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
04030001;Stundenlohnarbeiten durch Helfer/-in;40,0;h;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
04030002;Stundenlohnarbeiten durch Facharbeiter/-in;40,0;h;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
04030003;Stundenlohnarbeiten durch Techniker/-in;20,0;h;gaeb-flat;Leistungsverzeichnis\220203_260701_LV_LVR Klinik L_feld Dez. WW-Vers. V-Gebiet 1_KG440.D83
