Pos.;Leistung;Menge;Einheit;Quelle;Datei
001;Kompakt-Lüftungsgerät für Außenmontage, horizontal, 1200 m³/h, 200 Pa, thermischer Übertragungsgrad der WRG: 80 bis 85 %.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
002;Externer Abluftventilator, für Außenmontage, 1200 m³/h. mit EC Motor;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
003;Mehrpreis Geräteausführung für Außenmontage, bestehend aus einer speziellen Abdichtung der Gerätefugen und einem Dach mit Wartungsklappe, wodurch ein einfacher Zugang zum Anschlusskasten der Automatik gewährleistet wird. Die Konstruktion des Daches Gewährleistet, dass die Verkabelung unter dem Dach ;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
004;Montagesockel für oben gennates RLT-Gerät -Horizontal;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
005;Zusätzliche Kondensatwanne als Zubehörbauteil, bei erhöhter Abluftfeuchte, wie z.B. in Duschräumen oder befeuchteten Räumen. Die zweite Kondensatwanne ist werkseitig hinter dem Gegenstromtauscher montiert.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
006;Motorische Außenluft- bzw. Fortluftklappe mit Federrücklauf zur Außenmontage.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
007;Flexible Verbindungen, als Segeltuchstutzen, zum Anschluss an Ventilatoren, Zu- und Abluftgeräte, zur Vermeidung von Körperschallübertragung, einschließlich Spannband, DN315;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
008;Sondersiphon saugseitig zur Entwässerung von RLT-Anlagen. Der Siphon ist selbstfüllend und selbstschließend. Er wird inkl. Rückschlagkugel zur Verhinderung von Falschluftansaugung geliefert. Rohrlänge angepasst zur Verwendung von Lüftungsgeräten. Einfacher Anschluss an Kondensat Leitungen durch Gumm;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
009;Siphonbegleitheizung zur Verhinderung von Frostschäden an Kondesatablaufleitungen und Spezialsiphons in Verbindung mit der Rohrisolierung.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
010;Kommunikationspaket;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
011;"Bedieneinheit, 3,5"", mit Touch-Display und 2m Anschlusskabel, zur Steuerung und Überwachung von Lüftungsgeräten mit der integrierten Komplettautomatik Regelung.";1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
012;Modbus-Kommunikationsmodul, inklusive digitalem und analogen Ein- und Ausgang;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
013;Inbetriebnahme Werkskundendienst;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
014;Reparaturschalter nicht am Gerät montiert;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
015;Luftkanalrauchmelder 230V mit VdS-Zulassung, der Kanalrauchmelder wurde zur Rauchdetektion in Lüftungskanälen entwickelt. Er stellt die Kombination eines Rauchmelders mit einem Adaptersystem dar, dessen Messrohr und Gehäuse speziell für einen optimalen Luftstrom durch den Rauchmelder angepasst wurde;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
016;Spritzwassergeschützte Konsole für Luftkanalrauchmelder zur Montage an runde oder eckigen Lüftungskanäle bei Außenmontage;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
017;Spritzwassergeschütztes Gehäuse für Kanalrauchmelder zur Montage im Freien bzw. in kalter Umgebung. Schutzart IP65;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
018;Bedienschalter passend zum RLT Geräte mit den Funktionen:;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
019;Kompakt-Lüftungsgerät für Innenmontage, horizontal, 1445 m³/h, 490 Pa, Übertragungsgrad der WRG: 80-85 %.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
020;Montagesockel für oben genanntes RLT-Gerät, für Lüftungsgeräte in horizontaler Bauform, bestehend aus einer Rahmenkonstruktion aus Aluzink-Profil, mit vier höhenverstellbaren Füßen, zum Ausgleich von Bodenunebenheiten, sowie zur Außenmontage.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
021;Motorische Außenluft- bzw. Fortluft mit Federrücklauf.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
022;Flexible Verbindungen, als Segeltuchstutzen, zum Anschluss an Ventilatoren, Zu- und Abluftgeräte, zur Vermeidung von Körperschallübertragung, einschließlich Spannband, DN400;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
023;Sondersiphon saugseitig zur Entwässerung von RLT-Anlagen. Der Siphon ist selbstfüllend und selbstschließend. Er wird inkl. Rückschlagkugel zur Verhinderung von Falschluftansaugung geliefert. Rohrlänge angepasst zur Verwendung von Lüftungsgeräten. Einfacher Anschluss an Kondensat Leitungen durch Gumm;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
024;Kommunikationspaket;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV HOL Los 21 2026-05-28.x83
