Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;BRAND- UND RAUCHSCHUTZTÜRE;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
2;BRAND- UND RAUCHSCHUTZTÜRE;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
1;ALUMINIUM-TÜRELEMENT;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
1;Schiebetüranlage EM;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
2;Schiebetüranlage EM;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
1;Arbeiten, welche nicht in den Positionen;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
2;Arbeiten, welche nicht in den Positionen;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
3;Arbeiten, welche nicht in den Positionen;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren_V33.X83
01.1;EG Flur/Bestand;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
01.2;OG Flur/Bestand;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
02.1;EG Flur/Mensa;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
03.1;Schiebetüranlage Spülküche/Flur;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
03.2;Schiebetüranlage Spülküche/Mensa;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
04.1;Stundensatz Vorarbeiter;5,0;h;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
04.2;Stundensatz Facharbeiter;5,0;h;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
04.3;Stundensatz Helfer;5,0;h;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/T 30 und Schiebetüren.D83
