Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;Reinigen des Untergrundes aus zementgebundenen mineralischen Bauplatten, von grober Verschmutzung, von Klebstoff-/Spachtelresten, festhaftend, durch Schleifen mit anschließendem Absaugen, zur Verbesserung der Haftung, für Fliesen-/Plattenarbeiten, Untergrund waagerecht, aufgenommene Stoffe sammeln, ;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0020;Abschneiden des Überstandes des Randdämmstreifens aus PE-Schaum, für Fliesen-/Plattenarbeiten, anfallende Stoffe in Behälter des AN sammeln, Ausführung gemäß Zeichnung.;70,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0030;Vollflächiges Spachteln des Untergrundes aus Trockenunterboden, mittlere Dicke 2 mm, einschl. Schleifen, für Fliesen-/Plattenarbeiten, Untergrund waagerecht, Ausführung gemäß Zeichnung.;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0040;Voranstrich auftragen, auf Boden, Untergrund Trockenunterboden, mit Kunstharz-Dispersion, Ausführung gemäß Zeichnung.;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0050;Bodenbelag aus trockengepressten Fliesen/Platten, als kalibrierte Platte (werkseitig nachbearbeitete Kanten), DIN EN 14411 Gruppe BIa, glasiert, matt, frostbeständig, Bewertungsgruppe Rutschgefahr R 9 ASR A1.5, Nennmaß (cm) 30/60, Oberfläche eben, uni, Farbton grau, auf Boden, innen, aus Trockenunte;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0060;Entkopplungsmatte für Fliesenbelag;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0070;Sichtbar scharfes Anschneiden von Bodenbelägen aus trockengepressten Fliesen/Platten, an rechtwinklige Begrenzungen, Ausführung auf Anordnung des AG, Ausführung gemäß Zeichnung.;80,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0080;Randfuge im Bodenbelag, gemäß ZDB-Merkblatt Bewegungsfugen in Bekleidungen und Belägen aus Fliesen und Platten, DIN EN 15651-4, IVD-Merkblatt Nr 1, Fugenbreite 10 mm, Fugentiefe 10 mm, ausbilden und füllen, mit elastischem Fugendichtstoff Typ PW DIN EN 15651-4, Klasse 12,5 E, Volumenschwund kleiner ;80,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0090;Sockel,;70,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Reinigen des Untergrundes aus beschichtetem Altputz, von grober Verschmutzung, von Mörtelresten, festhaftend, durch Schleifen mit anschließendem Absaugen, zur Verbesserung der Haftung, für Fliesen-/Plattenarbeiten, Untergrund senkrecht, zu bearbeiten sind über 20 bis 30 % der Gesamtfläche, abgerechn;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0020;Vollflächiges Spachteln des Untergrundes aus Gipsbaustoff, mittlere Dicke 2 mm, einschl. Schleifen, für Fliesen-/Plattenarbeiten, Untergrund senkrecht, Ausführung gemäß Zeichnung.;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0030;Voranstrich auftragen, mit Kunstharz-Dispersion, auf Wand, Untergrund Gipsplatten, Ausführung gemäß Zeichnung.;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0040;Bekleidung an Wänden, auf Mauerwerk, aus trockengepressten Fliesen/Platten, als kalibrierte Platte (werkseitig nachbearbeitete Kanten), DIN EN 14411 Gruppe BIa, glasiert, matt, frostbeständig, Nennmaß (cm) 30/60, Oberfläche eben, uni, Farbton grau, im Dünnbett aus zementhaltigem Mörtel Typ C DIN EN ;40,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0050;Sichtbar scharfes Anschneiden von Wandbekleidungen aus trockengepressten Fliesen/Platten, an rechtwinklige Begrenzungen, Ausführung auf Anordnung des AG, Ausführung gemäß Zeichnung.;20,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0060;Randfuge im Bodenbelag, gemäß ZDB-Merkblatt Bewegungsfugen in Bekleidungen und Belägen aus Fliesen und Platten, DIN EN 15651-4, IVD-Merkblatt Nr 1, Fugenbreite 10 mm, Fugentiefe 10 mm, ausbilden und füllen, mit elastischem Fugendichtstoff Typ PW DIN EN 15651-4, Klasse 12,5 E, Volumenschwund kleiner ;20,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Abschlussprofil aus Aluminium, sichtbare Breite über 5 bis 10 mm, an Wand, auf Baustelle gelagert, einbauen, Ausführung gemäß Zeichnung.;20,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Spiegel, als Kristallspiegel, rechteckig,;1,0;St;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Spiegel, als Kristallspiegel, rechteckig,;1,0;St;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Spiegel, als Kristallspiegel, rechteckig,;1,0;St;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Stundenlohnarbeiten durch Facharbeiter/-in;10,0;h;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0020;Stundenlohnarbeiten durch Helfer/-in;10,0;h;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0010;Reinigen des Untergrundes aus zementgebundenen mineralischen Bauplatten, von grober Verschmutzung, von Klebstoff-/Spachtelresten, festhaftend, durch Schleifen mit anschließendem Absaugen, zur Verbesserung der Haftung, für Fliesen-/Plattenarbeiten, Untergrund waagerecht, aufgenommene Stoffe sammeln, ;80,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0020;Vollflächiges Spachteln des Untergrundes aus Trockenunterboden, mittlere Dicke 2 mm, einschl. Schleifen, für Fliesen-/Plattenarbeiten, Untergrund waagerecht, Ausführung gemäß Zeichnung.;80,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0030;Abschneiden des Überstandes des Randdämmstreifens aus PE-Schaum, für Fliesen-/Plattenarbeiten, anfallende Stoffe in Behälter des AN sammeln, Ausführung gemäß Zeichnung.;180,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0040;Voranstrich auftragen, auf Boden, Untergrund Trockenunterboden, mit Kunstharz-Dispersion, Ausführung gemäß Zeichnung.;80,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0050;Bodenbelag aus trockengepressten Fliesen/Platten, als kalibrierte Platte (werkseitig nachbearbeitete Kanten), DIN EN 14411 Gruppe BIa, glasiert, matt, frostbeständig, Bewertungsgruppe Rutschgefahr R 9 ASR A1.5, Nennmaß (cm) 30/60, Oberfläche eben, uni, Farbton grau, auf Boden, innen, aus Trockenunte;80,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0060;Entkopplungsmatte für Fliesenbelag;80,0;m2;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0070;Sichtbar scharfes Anschneiden von Bodenbelägen aus trockengepressten Fliesen/Platten, an rechtwinklige Begrenzungen, Ausführung auf Anordnung des AG, Ausführung gemäß Zeichnung.;50,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0080;Randfuge im Bodenbelag, gemäß ZDB-Merkblatt Bewegungsfugen in Bekleidungen und Belägen aus Fliesen und Platten, DIN EN 15651-4, IVD-Merkblatt Nr 1, Fugenbreite 10 mm, Fugentiefe 10 mm, ausbilden und füllen, mit elastischem Fugendichtstoff Typ PW DIN EN 15651-4, Klasse 12,5 E, Volumenschwund kleiner ;180,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
0090;Sockel,;90,0;m;gaeb;sonstiges/GAEB-Datei_26A30339.X83
