Pos.;Leistung;Menge;Einheit;Quelle;Datei
101010001;Baustelleneinrichtung Hauptposition;1,0;PSCH;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
101020001;Schutzkonstruktion für vorhandene Fenster und Außentüren;122,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
101020002;Schutzkonstruktion f. diverse Bauteile;25,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
101020003;Staubschutzwand, Folie;455,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
101020004;Staubdichte Türöffnung in Staubschutzwand;24,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010001;Kernbohrung, Durchmesser 60mm, Wandstärke / Deckenstärke bis 250mm;24,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010002;Schließen von Kernbohrungen, Durchmesser 60mm;24,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010003;Kernbohrung, Durchmesser 80mm, Wandstärke / Deckenstärke bis 250mm;12,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010004;Schließen von Kernbohrungen, Durchmesser 80mm;12,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010005;Kernbohrung, Durchmesser 130mm, Wandstärke / Deckenstärke bis 250mm;24,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010006;Schließen von Kernbohrungen, Durchmesser 130mm;24,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010007;Kernbohrung, Durchmesser 180mm, Wandstärke / Deckenstärke bis 250mm;12,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102010008;Schließen von Kernbohrungen, Durchmesser 180mm;12,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102020001;Kalkzementputz abschlagen, Innenwand;50,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102020002;Kalkzementputz, 2-lagig, innen, Innenwände;50,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102020003;Kantenprofil, verzinkt, Innenputz;10,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
102030001;Stundenlohn Facharbeiter;5,0;h;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103010001;Installations-Vorwandbekleidungen, GK, einschließlich Wandbekleidungen (Fliesen) abbrechen;337,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103010002;Installations-Vorwandbekleidungen aus Faserzementplatten abbrechen;35,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103010003;WC-Trennwände, Wandstärke ca. 3 cm, einschl.Türen, abbrechen;136,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103020001;Wanddurchführung, Ständerwand, bis 500 x 500 mm;10,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103020002;Verschluss von Öffnungen (Durchmesser 100 mm);10,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103020003;Verschluss von Dübellöchern;20,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103020004;Verschluss von Kabelschlitzen;60,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103020005;Austausch defekter Eckschutzschienen;10,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103030001;GKBI-Inst.-Vorsatzsch.V-CW100/200,2x12,5;372,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103030002;Wanddurchführung, Ständerwand, WC-Taster, Urinal;35,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103030003;Aussparung Revisionsklappe, in GK-Vorwand herstellen, 30x30cm;25,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103030004;Revisionsklappe, Ständerwand / Vorwandinstallation, 30cm/30cm;25,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103040001;WC-Trennwand, wasserfest beschichtet;62,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103040002;WC-Tür, wasserfest beschichtet, Zulage;30,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103040003;WC-Schamwand zwischen Urinalen, Kunststoff;10,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103040004;WC-Trennwand-Ausklinkung;20,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103050001;Entsorgung Abfallschlüssel: 17 08 02;23,0;t;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103050002;Entsorgung Abfallschlüssel: 17 09 04;7,0;t;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103050003;Entsorgung Abfallschlüssel: 17 01 07, RC3;10,0;t;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103050004;Entsorgung Abfallschlüssel: 17 02 04*;1,0;t;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
103050005;Entsorgung Abfallschlüssel: 17 04 07;2,0;t;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV 30024132.D83
