Pos.;Leistung;Menge;Einheit;Quelle;Datei
01;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur vertragsgemäßen Durchführung der Bauleistungen erfor;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
02;Baustelle von allen Geräten, Anlagen, Einrichtungen und dgl. räumen.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
03;Verkehrssicherung und Absperrung für alle Bauabschnitte.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
04;Zulage für das Aufstellen, Vorhalten und Abbauen von zusätzlichen Verkehrszeichen, Leiteinrichtungen etc. die auf Anordnung der Verkehrsbehörde zu errichten sind.;8,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
05;WC-Kabine antransportieren, aufstellen und nach;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
06;WC-Kabine vorhalten und unterhalten. Im Unterhalt ist;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
07;Vorankündigung gemäß Baustellenverordnung erstellen;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
08;Stundenlohnarbeiten durch Arbeitskr;8,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
09;Stundenlohnarbeiten durch Arbeitskraefte auf Anordnung;8,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
10;Stundenlohnarbeiten durch Bauger;8,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
11;Stundenlohnarbeiten durch Bauger;8,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV-CB-LW 1-8-Außenanlagen.x83
