Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Abwasserleitung aus Gusseisen, DIN EN 877 und DIN 19522, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 50, Verlegung in Gebäuden, Form- und Verbindungsstücke werden gesondert vergütet, Rohrbefestigungen werden gesondert vergütet, Arbeitshöhe des Mon;130,0;m;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
20;Abwasserleitung aus Gusseisen, DIN EN 877 und DIN 19522, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 80, Verlegung in Gebäuden, Form- und Verbindungsstücke werden gesondert vergütet, Rohrbefestigungen werden gesondert vergütet, Arbeitshöhe des Mon;140,0;m;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
30;Abwasserleitung aus Gusseisen, DIN EN 877 und DIN 19522, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 100, Verlegung in Gebäuden, Form- und Verbindungsstücke werden gesondert vergütet, Rohrbefestigungen werden gesondert vergütet, Arbeitshöhe des Mo;420,0;m;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
40;Abwasserleitung aus Gusseisen, DIN EN 877 und DIN 19522, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 125, Verlegung in Gebäuden, Form- und Verbindungsstücke werden gesondert vergütet, besondere Rohrbefestigungen werden gesondert vergütet, Arbeitsh;60,0;m;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
50;Zulage für vorgenannte Abwasserleitungen, für Verlegung in einer Montagehöhe von 3,5 bis 7m.;85,0;m;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
60;Bogen, bis 45 Grad, für Abwasserleitung aus Gusseisen, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 50.;220,0;St;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
70;Bogen, bis 45 Grad, für Abwasserleitung aus Gusseisen, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 80.;50,0;St;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
80;Bogen, bis 45 Grad, für Abwasserleitung aus Gusseisen, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 100.;180,0;St;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
90;Bogen, bis 45 Grad, für Abwasserleitung aus Gusseisen, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 125.;30,0;St;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
100;Bogen, über 45 bis 90 Grad, für Abwasserleitung aus Gusseisen, innen mit Zweikomponenten-Epoxid-Beschichtung, außen mit Grundbeschichtung, Farbton rotbraun, DN 50.;60,0;St;gaeb;leistungsbeschreibungen/2442_LV_HLS_260721.X81
