Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur vertragsgemäßen Durchführung der gesamten Leistung erforderlich sind, auf die Bau-/Räumstelle bringen, bereitstellen und - soweit der Geräteeinsatz nicht gesondert berechnet wird - betriebsbereit aufstellen, einschließlich der dafür notwendigen ;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
2;Baustelle von allen Geräten, Anlagen,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
3;Einholung von Genehmigungen, Erlaubnisscheinen für z.B. Straßensperrungen, Schachtscheinen bei den zuständigen Behörden und Medienträgern, etc.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
4;Abstimmung und Koordinierung;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
5;Bauzeitenplan;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
1;Allgemeine Baustellensicherung gegenüber dem angrenzenden öffentlichen Verkehr, Kennzeichnen der Baustelle mit allen erforderlichen Verkehrs- und Hinweiszeichen nach den Vorschriften der StVO und zusätzlich benötigten Schutz- und Sicherheitseinrichtungen, Vorhalten und Unterhalten dieser Einrichtung;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
2;Bauzaun auf vorwiegend unbefestigtem Untergrund aufstellen, Zaunoberkante über Oberfläche Gelände 2 m,;100,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
3;vorgenannter Bauzaun für die Dauer der gesamten Bauzeit;1000,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
1;Durchführung einer Beweissicherung über die Auswirkungen der Baumaßnahmen auf die angrenzende Bebauung, Straßen und Wege, Zufahrten sowie Grundstücksflächen.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
1;Hecken und Buschwerk jeder Art mit Wurzelwerk roden.;175,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
2;Unrat im Baufeld aufnehmen und in bereitgestellten Container laden, (Containter in gesond. Pos.).;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
3;Flächenbefestigung punktuell aufnehmen.;50,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
4;Zuvor beschriebene Flächenbefestigung aus Rasengittersteinen wieder herstellen.;50,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
5;Böschungstreppe teilweise aufnehmen.;3,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
6;Zuvor beschriebene Böschungstreppe wieder herstellen.;3,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
7;Bordsteine zur Flächenbefestigung punktuell aufnehmen.;12,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
8;Zuvor beschriebene Bordsteine wieder herstellen.;12,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
9;Gleisschotter im Sondierbereich aufnehmen und seitlich lagern,;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
10;Boden für Schürfgrube ab Geländeoberfläche;40,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
11;Boden für Baugrube,;120,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
12;Markierung von Leitungstrassen mittels Holzpflock,;180,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
13;Vorgefundene Leitungen einmessen,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
1;Container regenwasserdicht und verschließbar,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026-32.X83
