Pos.;Leistung;Menge;Einheit;Quelle;Datei
01;Revisionsunterlagen für sämtliche eingebaute Produkte;1,0;psch;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
02;Reinigen der Bodenflächen aus Zementestrich und Treppenläufe sowie Podeste aus Beton von grober Verschmutzung, durch Entfernen von Grobschmutz, für Natur-, Betonwerksteinarbeiten und Fliesenarbeiten, Untergrund waagerecht, im Treppenbereich auch senkrecht, aufgenommene Stoffe sammeln, im Behälter de;427,79;m²;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
03;Anschleifen und Absaugen des Untergrundes aus Estrich, Untergrund waagerecht.;213,9;m²;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
04;Schutzabdeckung der Bodenflächen sowie Treppen- und Podestflächen, Abdeckung mit Tetra-Pack (Milchtütenpapier), Stöße und Ränder verkleben, herstellen und beseitigen,;427,79;m²;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
05;Mehraufwand für den Plattenzuschnitt für Fliesen und Betonwerkstein an Raumrändern, Raumecken, Türschwellen und Türzargen, gemäß Bodenspiegel;169,5;m;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
06;Feinreinigung von komplett beräumten Bodenflächen und;427,79;m²;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
07;Erstbehandlung und Einpflege von Bodenflächen und;28,8;m²;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
08;Feuchtigkeitsmessung des Fliesenuntergrunds als Prüfung der Belegreife nach dem CM-Verfahren DIN 18560-1, Preis je Prüfung inkl. Protokollierung, Ausführung auf Anordnung des AG.;10,0;St;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
09;Betonwerkstein für Boden - und Treppenbelag, Sockelfliese, Treppenhäuser 1+2;0,0;;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
10;Liefern und einbauen eines Bewegungsfugenprofils in keramischen Bodenbelägen im Bereich von Estrichfugen.;40,66;m;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
11;Erstellen einer vollständigen und prüffähigen Werkplanung für die Ausführung von Fliesenspiegeln aus Betonwerkstein in zwei Treppenhäusern. Die Werkplanung umfasst sämtliche Treppenläufe und Podeste einschließlich aller erforderlichen Detailzeichnungen.;1,0;psch;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
01;Winkelstufe aus Betonwerkstein DIN 18500-1, werkseitig mit Epoxidharz perfekt verklebt und überschliffen, einschichtig, innen, Treppenlauf gerade, UK aus Beton, vorh. UK abgetreppt, in Zementmörtel d ca. 2cm verlegen, verfugen mit Fugenmörtel, zementhaltig (CG) DIN EN 13888-1, Fugenbreite 3mm, exakt;25,0;St;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
02;Dehnungsfuge, Fuge zwischen Winkelstufen und;6,12;m;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
03;Podestbelag aus;4,1;m²;gaeb;leistungsbeschreibungen/GS AGK Fliesen und Plattenarbeiten LV.X83
