Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Bauzaun, versetzbar, als Schutzzaun auf befestigtem, waagerechtem Untergrund, einschließlich Zaunfüßen, Verbindungsstücken, Kupplungen, Schrauben und sämtlichem Befestigungszubehör liefern, aufstellen, vorhalten und nach Bauende beseitigen. Ausführung als Absperrung im Baustellenbereich.;103,0;m;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
2;Vorhaltung des vorbeschriebenen Bauzaunes während der gesamten Bauzeit einschließlich regelmäßiger Kontrolle der Standsicherheit und Funktionsfähigkeit.;45,0;mWo;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
3;Umsetzen von Teillängen des vorbeschriebenen Bauzaunes innerhalb des Baustellenbereichs einschließlich Demontage, Transport, Wiederaufbau sowie Herstellung der standsicheren und verkehrssicheren Aufstellung.;15,0;m;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
4;Tor im Bauzaun liefern, einbauen, vorhalten und nach Bauende beseitigen. Ausführung als zweiflügeliges Drehtor passend zum Bauzaunsystem.;1,0;Stk;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
5;Vorhaltung des vorbeschriebenen Bauzaun-Tores während der gesamten Bauzeit einschließlich regelmäßiger Kontrolle der Funktions- und Verkehrssicherheit.;45,0;mWo;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
6;Bauschuttcontainer mit Deckel liefern, aufstellen, vorhalten und nach Bauende abfahren. Ausführung zur Sammlung von gemischtem, nicht schadstoffbelastetem Bauschutt gemäß den geltenden abfallrechtlichen Vorschriften.;1,0;Stk;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
7;Bauschuttcontainer mit Deckel liefern, aufstellen, vorhalten und nach Bauende abfahren. Ausführung zur getrennten Sammlung von sortiertem, nicht schadstoffbelastetem Bauschutt gemäß den geltenden abfallrechtlichen Vorschriften.;1,0;Stk;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
8;Temporäre Lagerfläche auf Geländehöhe herstellen, mit Schutz- und Abdeckmaßnahmen der bestehenden Bodenfläche. Vorhalten während der Bauzeit sowie Rückbau nach Abschluss der Arbeiten bzw. auf Anweisung der Bauleitung.;35,2;m2;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
9;Liefern, montieren, betreiben, vorhalten und demontieren einer temporären Baustellenbeleuchtung als LED-Lichtschlauch.;3,0;Stk;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
10;Vorhaltung der vorbeschriebenen Baustellenbeleuchtung innerhalb des Gebäudes während der gesamten Bauzeit, inkl. Instandsetzungsmaßnahmen wenn notwendig.;45,0;StWo;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
11;Liefern, aufstellen und anschließen eines Mast mit Lastfuß zur Aufhängung der Baustellenbeleuchtung gemäß vorheriger Leistungsposition, einschließlich standsicherer Aufstellung sowie Anschluss an die Baustromversorgung.;6,0;Stk;gaeb;leistungsbeschreibungen/260611_V_HUK_Los1_BE Rückbau Schadstoffe.x83
