Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Demontage und Entsorgung der Deckenheizung / Dunkelstrahler;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
20;Lieferung und Montage der Dunkelstrahler / Deckenheizung / Strahlungsheizung;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
30;Austausch der Zuluft,- und Abgasanlage, etastar;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
40;Verlängerung 1000 f. LAS etastar 200/113;4,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
50;"BG Gas-Sicherheitsschlauch 1/2"" 800 mm";4,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
60;Basismodul 7000m BM, liefern und montieren;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
70;Modulbox etatronic 7000m SM, liefern und montieren;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
80;Lieferung und Montage der Innenraumfühler;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
100;Inbetriebnahme und Abnahme durch den Schornsteinfeger;4,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
110;Stundenlohn Obermonteur;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
120;Stundenlohn Monteur;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
130;Stundenlohn Helfer;5,0;h;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
10;Wartungskosten im 1. Jahr der Gewährleistung,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
20;Wartungskosten im 2. Jahr der Gewährleistung,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
30;Wartungskosten im 3. Jahr der Gewährleistung,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
40;Wartungskosten im 4. Jahr der Gewährleistung,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
50;Wartungskosten im Folgejahr nach Ablauf der Gewährleistungszeit,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/LV Deckenheizung Sporthalle Heidewald.x83
