Pos.;Leistung;Menge;Einheit;Quelle;Datei
01.1;Baustelleneinrichtung;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
01.2;Baustellenräumung;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
01.3;Ausführungsunterlagen;1,0;Psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
01.4;Höhenfestpunkt herstellen;1,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
02.1;Boden ausheben u. abfahren (AN);618,0;m³;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
02.2;Planum herstellen;412,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
02.3;Überschüssigen Boden durch Herstellung des Planums;82,4;m³;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
02.4;Sandboden liefern und als Zulage einbauen;634,48;m³;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
02.5;Dynamischer Plattendruckversuch;5,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.1;Betontiefbord-T 10cm in Beton setzen;85,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.2;Trennschnitt an Tiefbord;10,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.3;3-reihige Gosse 16/24/14 in Beton setzen;55,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.4;Trennfuge in 3-reihige Gosse herstellen;1,0;St;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.5;Straßenablauf mit Aufsatz 300*500 RF/PF;3,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.6;Rohrdurchlass DN 200 in Spw herstellen;3,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.7;Rohrgraben DN 150 Kunststoffrohr bis 1,50 m tief;15,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.8;Kunststoffrohr DN 150 blau liefern und einbauen;15,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.9;Bogen DN 150, 15°-45°, KGB;15,0;Stck;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.10;Grundwasserabsenkung bis 0,50 m ü. RS.;15,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.11;"Ungebundene Tragschicht 0/32; 25cm stark liefern/einbauen";412,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.12;Ermittlung der Wasserdurchlässigkeit kf;1,0;psch;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.13;Pflasterdecke aus H-Verbundsteinen, Farbe: Grau;412,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.14;Diagonalschnitte ausführen - Betonsteine;35,0;m;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.15;Schachtabdeckung höhenmäßig anpassen.;2,0;Stk;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
03.16;Seitenräume mit Mubo andecken u. profilieren;460,0;m²;gaeb-flat;vom_unternehmen_auszufuellende_dokumente/LV GAEB Anlegestelle.D83
