Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Komplette Projektabwicklung für sämtliche;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
20;Prüfung und Dokumentation von örtlichen Zwangspunkten;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
30;Bestandsvermessung zur Lagefeststellung der Kanalachsen;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
40;Vermessung sämtlicher errichteter oder veränderter Anlagen (Haltungen, Schächte, Sonderbauwerke, Gelände usw.) durch einen Vermessungsingenieur.;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
50;Technische Bearbeitung für die geplanten neuen Dammkörper.;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
10;Einrichten der Baustelle für sämtliche in der;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
20;Einrichten einer Lagerfläche auf unbefestigtem Gelände;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
30;Räumen der Baustelle, Geländeflächen, auf denen sich;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
40;Räumen der Lagerfläche, Geländeflächen dem früheren;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
50;Stillegen u. Sichern der Baustelle wegen Umständen,;10,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
60;Zustandsfeststellung;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
70;Erschwernis für das Arbeiten unter beengten Verhältnissen und Berücksichtigung der Verkehrssituation.;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
80;Durchführung von Grundwasserstandsmessungen entsprechend den gültigen technischen Regelwerken (z. B. DIN 4049, DIN EN ISO 5667).;50,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
90;Reinigung von befestigten befahrbaren Flächen, mit Kehrmaschinen, Breite über 4,5 bis 5 m, nach besonderer Anordnung des AG, anfallende Stoffe laden und beseitigen, Abrechnung pro Teilfläche,;5000,0;m2;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
10;Verkehrsführungspläne für die Durchführung der;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
20;Sicherungseinrichtungen der Baustelle für die verkehrssichere Absperrung, Beschilderung und Beleuchtung, sowie für das durch den Baufortgang evtl. erforderlich werdende Umsetzen dieser Anlagen einschließlich überwachen, auch an Tagen ohne Baueinsatz unterhalten und die spätere Beseitigung der gesamt;1,0;psch;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
30;Umleitungsausrichtung,;6,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
40;Verkehrslenkungstafel mit versetzbaren Pfählen;3,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
10;Betonschachtring DN 1000, Höhe = 500 mm aufnehmen;1,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
20;Sitzbank aus Holz mit Untergestell aus Stahl-Hohlprofilen;1,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
30;Steizeuggelenkstücke, als Blumenkübel genutzt, aufnehmen;2,0;St;gaeb;leistungsbeschreibungen/Neubau RVB Am Ohrenbusch.X83
