Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Bauzaun, auf unbefestigtem Untergrund, als Absperrschranke gemäß Technischer Lieferbedingungen (TL Absperrschranken), aus Einzelelementen mit verzinktem Stahlrohrrahmen und Vergitterung, verschraubt, mit Standfüßen, Zaunoberkante über Oberfläche Gelände 1 m, aufstellen und räumen.;250,0;m;gaeb;leistungsbeschreibungen/LV - Los 1.X83
20;Bauzaun, auf unbefestigtem Untergrund, als Absperrschranke gemäß Technischer Lieferbedingungen (TL Absperrschranken), aus Einzelelementen mit verzinktem Stahlrohrrahmen und Vergitterung, verschraubt, mit Standfüßen, Zaunoberkante über Oberfläche Gelände 1 m, vorhalten,;2000,0;mMt;gaeb;leistungsbeschreibungen/LV - Los 1.X83
30;Behelfsmäßige Straße für nichtöffentlichen Verkehr, Breite über 3,75 bis 5 m, Dicke 40 cm, ungebunden, aus Schotter, natürliche Gesteinskörnung TL Gestein, herstellen und räumen.;50,0;m2;gaeb;leistungsbeschreibungen/LV - Los 1.X83
40;Behelfsmäßige Straße für nichtöffentlichen Verkehr, Breite über 3,75 bis 5 m, Dicke 40 cm, ungebunden, aus Schotter, natürliche Gesteinskörnung TL Gestein, instand halten DIN 31051,;250,0;m2Mt;gaeb;leistungsbeschreibungen/LV - Los 1.X83
50;Behelfsüberfahrt, über Graben, Verkehrslast 33,3 kN/m2, für nichtöffentlichen Verkehr, Länge bis 2 m, Breite über 3 bis 3,75 m, Abdeckung mit Stahl, herstellen und räumen.;2,0;St;gaeb;leistungsbeschreibungen/LV - Los 1.X83
60;Behelfsüberfahrt, über Kabel und Leitung, Verkehrslast 33,3 kN/m2, für nichtöffentlichen Verkehr, Länge über 2 bis 4 m, Breite über 3,75 bis 5 m, Abdeckung mit Stahl, vorhalten,;8,0;m2Mt;gaeb;leistungsbeschreibungen/LV - Los 1.X83
70;Vorgefertigte Grabenbrücke für Fußgänger, ohne offene Fugen, mit rutschhemmender Oberfläche, in Geländehöhe, für öffentlichen Verkehr, Nutzbreite über 1 bis 1,1 m, Länge über 2 bis 2,7 m, mit einem Aufgang, mit Schutzgeländer aus Stahl, aufstellen und räumen.;1,0;St;gaeb;leistungsbeschreibungen/LV - Los 1.X83
80;Vorgefertigte Grabenbrücke für Fußgänger, ohne offene Fugen, mit rutschhemmender Oberfläche, in Geländehöhe, für öffentlichen Verkehr, Nutzbreite über 1 bis 1,1 m, Länge über 2 bis 2,7 m, mit einem Aufgang, mit Schutzgeländer aus Stahl, vorhalten,;3,0;StMt;gaeb;leistungsbeschreibungen/LV - Los 1.X83
90;Der AN muss in Abhängigkeit der Besetzung der Baustelle mit Arbeitskräften ausreichend betriebsbereite und geprüfte;3,0;Mon;gaeb;leistungsbeschreibungen/LV - Los 1.X83
100;Arbeiten unter Verwendung eines tragbaren Gaswarngeräts für die Dauer der Arbeiten:;3,0;Mon;gaeb;leistungsbeschreibungen/LV - Los 1.X83
