Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Baustelleneinrichtung für die Durchführung der Kanalbauarbeiten in der Feldstraße herstellen, während der gesamten Bauzeit vorhalten und nach Abschluss der Arbeiten vollständig räumen.;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
20;Baustellenschild;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
40;Herstellen, vorhalten und nach Bauende zurückbauen einer Behelfsbrücke für Fußgänger über offene Rohrgräben oder Baugruben.;10,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
45;Absperrung;280,0;m;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
50;Herstellen und Vorhalten einer Behelfsbrücke für den Fahrzeugverkehr über Baugruben oder Rohrgräben.;10,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
10;Die Erstellung und Fortschreibung eines Verkehrskonzeptes für sämtliche Bauabschnitte und Bauzustände erfolgt durch ein hierfür qualifiziertes Fachunternehmen.;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
20;Maßnahmen zur Sicherung sowie zur Umleitung und Regelung des öffentlichen Verkehrs nach Maßgabe der zuständigen Straßenverkehrsbehörde;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
30;Provisorische;230,0;m²;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
40;Vlies im Bereich der;200,0;m²;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
50;Provisorische;100,0;m²;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
60;Asphalttragdeckschicht aus Asphalttragdeckschichtmischgut 0/16 Bindemittel 50/70 herstellen, in Verkehrsflächen mit normaler Beanspruchung und in Breiten;100,0;m²;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
10;Zur Dokumentation der Bauleistungen sind durch den AN ergänzend zum örtlichen Aufmaß fortlaufend Digitalfotos der Bauausführung anzufertigen. Hierzu zählen insbesondere Baugruben, Verbau, Kanal- und Hausanschlussleitungen, kreuzende Ver- und Entsorgungsleitungen, Straßenaufbrüche sowie Boden- und St;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
10;Bäume mit einem Stammdurchmesser bis 20 cm, 1 m über dem Boden gemessen, bis;3,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
20;Bäume mit einem Stammdurchmesser von 21-50 cm, 1 m über dem Boden gemessen, bis;2,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
30;Bäume mit einem Stammdurchmesser über 50 cm, 1 m über dem Boden gemessen, bis;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
40;Vorhandene Bodendecker, Gestrüpp, Busch- und Strauchwerk sowie Bäume bis 10 cm Stammdurchmesser (gemessen 1,00 m über Geländeoberkante) einschließlich der Wurzelstöcke freimachen, aufnehmen, abfahren und fachgerecht entsorgen. Anfallendes;1,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
50;Pfosten mit / ohne Verkehrsschild in Beton versetzt, aufnehmen, im Container geschützt vor Beschädigung und Diebstahl über die gesamte Bauzeit lagern und nach Beendigung der Bauarbeiten wieder setzen.;5,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
60;Absperrpfosten aus Stahl in Betonfundament 30/30 cm aufnehmen, im Container geschützt vor Beschädigung und Diebstahl über die gesamte Bauzeit lagern und nach Beendigung der Bauarbeiten wieder setzen.;5,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
70;Findlinge;6,0;Stck;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
10;Oberboden (Organischer Boden) nach DIN 18300, im Mittel;50,0;m²;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
20;"Oberboden für vegetationstechnische Zwecke nach DIN 18915 / 5.1 Bodengruppe 1 ""Organischer Boden"", frei Baustelle liefern, in einer Dicke von";20,0;m²;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
10;Bordsteine, jeder Art und Abmessung, in Beton verlegt, aufnehmen. Die brauchbaren Bordsteine reinigen und innerhalb der Baustelle lagern. Das Fundament abbrechen, den Bruch und Bauschutt abfahren und fachgerecht entsorgen.;30,0;m;gaeb;leistungsbeschreibungen/X83_Ausschreibung.X83
