Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Bauzaun liefern;100,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
20;Bauzaun umsetzen;50,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
30;Warnleuchten liefern;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
10;Grasnarbe abräumen;100,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
20;Grasnarbe abräumen, Böschung;60,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
30;Strauchaufwuchsflächen lösen, Kippe, 0,50 bis 1,00 m;20,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
40;Starkwurzeln lösen, Kippe;2,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
50;Fahrradständer lösen, Kippe;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
60;Schürfgruben herstellen;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
70;Leitungen, Rohre, freilegen;3,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
80;Leitungen, Kabel, freilegen;3,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
90;Betonabbruch;2,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
100;Boden in Handarbeit lösen, Kippe;2,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
110;Stahlmattenzaun Höhe 1.200 mm, lösen, Kippe;9,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
120;Stahlmattenzaun-Toranlage lösen, Kippe;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
10;Betonpflaster lösen, lagern;20,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
20;Betonpflaster, gelagert, einbauen;20,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
30;Schnitt an Betonpflaster Stärke 10 cm;2,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Gaeb-Datei.x83
