Pos.;Leistung;Menge;Einheit;Quelle;Datei
0001;An- und Abtransport einer ausreichenden Anzahl von Bohrgeräten um den Auftrag fristgerecht abwickeln zu können. Und alle benötigten Maschinen und Gerätschaften für Bohrungen und Bohrlochversuche, Nebenarbeiten sowie Betriebsstoffe und Baustoffe inkl. An- und Abfahrten des Bedienpersonals und aller F;1,0;Psch;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0002;Vorhalten der Baustelleneinrichtung für Bohrungen für den Zeitraum der Erkundungsarbeiten, inklusive Stillstandzeiten. Stillstandzeiten und Bauzeitverlängerung werden nur vergütet, wenn die Ursachen vom AG zu vertreten sind. Der Nachweis erfolgt durch Vorlage der Tagesberichte.;4,0;Wo;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0003;Baustelle einschließlich aller Anlagen, Einrichtungen,;1,0;Psch;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0001;Einrichten eines witterungsgeschützten, frostfreien für die Lagerung der Bohrkerne geeigneten,;1,0;Psch;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0002;Kernlager für das Auslegen der Kernkisten und;8,0;Wo;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0003;Kernlager nach Ende der Bohrkernaufnahme durch den AG;1,0;Psch;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0004;Übernahme der Bohrkerne und des überschüssigen Bohrgutes in das Eigentum des AN zur ordnungsgemäßen Verwertung oder Entsorgung. Bohrgut von bereits im Untergrund kontaminierten Material ist an ein Fachunternehmen zur;1,0;Psch;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0005;Transport der Boden-/Grundwasserproben vom Kernlager;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0001;Erkundung von Kabeln und Leitungen aller Art (inkl.;6,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0002;An-/Abfahrt zur Kampfmittelerkundung und Vorhalten;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0003;Kampfmittelerkundung mittels geeigneter Geräte von der Geländeoberfläche aus, bis in eine Tiefe von 6 m unter GOK an jedem der Bohransatzpunkte in einem Umkreis von 10 m (R=5,0m) um den jeweiligen Bohransatzpunkt. In die Einheitspreise sind alle für die fachgerechte Durchführung der Kampfmittelsondi;6,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0004;(OPTIONAL) Untersuchen und Freigeben von Aufschlusspunkten hinsichtlich eines;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0001;Bohrungen und schwere Rammsondierungen bei der zuständigen Behörde gem. GeolDG anzeigen und die Untersuchungsergebnisse (hier: Bohrprofil, Schichtenverzeichnis, Ausbaupläne und Einmessdaten) übermitteln. Die gesetzlichen Fristen sind einzuhalten. Sämtliche daraus resultierenden Kosten sind in die Le;8,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0002;Bohrungen bei der zuständigen Behörde gem. BayWG anzeigen. Die gesetzlichen Fristen sind einzuhalten. Sämtliche daraus resultierenden Kosten sind in die Leistungsposition einzukalkulieren. Abrechnung je Aufschlussstelle.;6,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0003;Anlegen eines Handschachtes bis zu 2,0 m Tiefe zur;6,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0004;Einzelne Sträucher und Bäume (bis 10 cm Durchmesser);1,0;h;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0005;"Fotografieren der Bohrkerne in den Kernkisten; verzerrungsfreie Senkrechtaufnahme mit Bezeichnung der Bohrung und Tiefe. Eine Farbskala und ein Meterstab sind mit zu fotografieren. Je Bild 4 Bohrmeter. Lieferung digital im jpg-Format.";195,0;m;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0006;Benachrichtigung der Grundeigentümer und Pächter vor Beginn der Bohrungen für die Zu-/Abfahrten;2,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0007;Untersuchungstelle nach Lage und Höhe im System Gauss - Krüger und UTM mit mindestens 1 cm Genauigkeit einmessen. Der AN ist für die Markierung der Untersuchungsstellen nach Durchführung verantwortlich und koordiniert Zeitpunkt und die Anzahl der Einmesstermine in Abhängigkeit vom Baufortschritt. Es;8,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0008;Untersuchungstelle nach Lage und Höhe im System Gauss - Krüger und UTM mit mindestens 1 cm Genauigkeit einmessen, auf Anforderung des AG als Zwischenstand. Der AN ist für die Markierung der Untersuchungsstellen nach Durchführung verantwortlich. Abrechnung je Aufschlussstelle.;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0001;Verkehrsrechtliche Anordnung für Einrichtung und Be-;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0002;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
0003;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;1,0;St;gaeb;Leistungsverzeichnis/A0184000013_LV.X83
