Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Einrichten, während der gesamten Ausführungszeit vorhalten, unterhalten und nach Abschluss räumen und reinigen. Erfasst werden die für das eigene Gewerk erforderlichen Arbeits-, Lager-, Schutz- und Transporteinrichtungen, Beschilderung sowie Absperrungen. Gefahrstoffspezifische Einrichtungen sind nu;1,0;psch;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
2;Für die Ausführung der ausgeschriebenen Dachdecker- und Klempnerarbeiten einen geeigneten Mobilkran oder Autokran einschließlich Kranführer, Anschlagen und Umsetzen der Lasten sowie aller erforderlichen Nebenleistungen bereitstellen, betriebsbereit aufstellen, während der erforderlichen Einsatzzeit ;1,0;psch;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
3;"Abschnittsweisen Dachrückbau so sichern, dass Niederschlagswasser nicht in das Gebäude eindringen kann. Planen, temporäre Abschlüsse und Notabdichtungen während der gesamten Arbeiten verfügbar halten; tägliche Kontrolle und erforderliche Anpassung eingeschlossen.";1,0;psch;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
4;Ausgebaute bituminöse Dachschweißbahnen einschließlich fest anhaftender Kleber-, Trennlagen- und Abdichtungsreste getrennt übernehmen, auf der Baustelle sammeln, verladen, abtransportieren und einer zugelassenen Verwertungs- oder Entsorgungsanlage zuführen.;27,0;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
5;ZULAGEPOSITION;5,0;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
6;Ausgebauten Korkdämmstoff aus dem vorhandenen Dachaufbau, Schichtdicke ca. 60 mm, einschließlich fest anhaftender bituminöser Kleber-, Abdichtungs- und Dachbahnreste, verladen, abtransportieren und einer zugelassenen Verwertungs- oder Entsorgungsanlage zuführen.;4,0;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
7;Ausgebaute Mineralwolle/ KMF- haltig staubdicht verschlossen, verladen, abtransportieren und einer zugelassenen Verwertungs- oder Entsorgungsanlage zuführen.;1,0;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
8;Ausgebaute asbesthaltige Plattenwerkstoffe staubdicht verschlossen, verladen, abtransportieren und einer zugelassenen Verwertungs- oder Entsorgungsanlage zuführen.;1,0;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
9;Holzschalung und Holzunterkonstruktion getrennt erfassen, auf der Baustelle sammeln, verladen, abtransportieren und einer zugelassenen Verwertungs- oder Entsorgungsanlage zuführen.;8,0;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
10;Getrennt erfasste Zink-, Aluminium-, Stahl- und sonstige Metallteile getrennt erfassen, auf der Baustelle sammeln, verladen, abtransportieren und einer zugelassenen Verwertungs- oder Entsorgungsanlage zuführen.;1,1;t;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
11;"Nach Abschluss der Rückbau- und Dacharbeiten Dachflächen, Rinnen, Zugänge und Transportwege von Rückständen reinigen. Gefahrstoffbereiche mit den jeweils vorgeschriebenen Staubsaug- oder Feuchtreinigungsverfahren reinigen; trocknes Kehren und Druckluft sind ausgeschlossen.";1,0;psch;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
1;Lose Auflagen, Bewuchs, Schlamm und sonstige Verunreinigungen aufnehmen, getrennt sammeln, vom Dach transportieren und entsorgen. Abdichtungsoberfläche nur soweit freilegen, wie für den geordneten Rückbau erforderlich.;460,0;m²;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
2;Vorhandene Fang- und Ableitungen, Halter, Klemmen und Zubehör auf der Dachfläche dokumentieren, spannungsfrei bzw. freigegeben übernehmen, demontieren sowie  innerbetrieblicher Transport zur festgelegten Bereitstellungsstelle auf der Baustelle.;55,0;m;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
3;Metallische Dachrand-, Wandanschluss- und Überhangprofile einschließlich Befestigungsmitteln und Dichtstoffen ausbauen/ demontieren sowie  innerbetrieblicher Transport zur festgelegten Bereitstellungsstelle auf der Baustelle. An aufgehenden Bauteilen verbleibende Flächen für den Neuanschluss vorbere;90,0;m;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
4;Vorhandene Attikaabdeckungen aus Aluminiumblech einschließlich Stößen, Halteprofilen, Haftstreifen und Befestigungsmitteln vollständig demontieren. Abwicklung und Befestigungsart sind vor Ausführung örtlich festzustellen.;32,0;m;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
5;Vorhandene mehrlagige Dachabdichtung aus bitumenhaltigen Schweißbahnen oberhalb der vorhandenen Korkdämmung vollständig aufnehmen und rückbauen.;460,0;m²;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
6;Zulage fachgerechte Entnahme einer Materialprobe aus vorhandenen bituminösen Dachabdichtungs-, Klebe- oder Anstrichschichten einschließlich Laboruntersuchung auf polycyclische aromatische Kohlenwasserstoffe.;1,0;St;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
7;"Zulage zur Position ""Mehrlagige bitumenhaltige Dachabdichtung aufnehmen und rückbauen"" für den Rückbau gesondert festgestellter PAK-/teerhaltiger Abdichtungs-, Klebe- oder Anstrichschichten.";460,0;m²;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
8;Vorhandene Wärmedämmung aus Korkdämmplatten im Dachaufbau vollständig aufnehmen und rückbauen.;460,0;m²;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
9;Zulage für die fachgerechte Entnahme und Laboruntersuchung einer Einzelprobe aus der vorhandenen schwarzen bzw. bituminösen Verklebungs-, Klebe-, Anstrich- oder Abdichtungsschicht im Bereich der Korkdämmung.;1,0;St;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
10;"Zulage zur Position ""Korkdämmung im vorhandenen Dachaufbau rückbauen"" für den selektiven Rückbau der Korkdämmplatten einschließlich anhaftender Klebe-, Abdichtungs- und Beschichtungsreste bei nachgewiesener PAK-/Teerbelastung.";460,0;m²;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
11;"Besandete bzw. verklebte untere Bitumenlage und lose Kleberreste von der Porenbetonoberfläche mit einem auf den Untergrund abgestimmten, staubarmen Verfahren abtragen. Beschädigungen an den tragenden Dielen vermeiden; fest haftende Restflächen zur Entscheidung der Bauleitung markieren.";460,0;m²;gaeb;12 Dachabdichtungs- und Klempnerarbeiten.X83
