Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Ausgleichsspachtelung, als partieller Untergrundausgleich der Wandflächen zur Erzielung eines ebenen Untergrundes entsprechend den erhöhten Anforderungen der DIN 18202 zur Verlegung Steinzeugfliesen.;10,0;m²;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
20;Untergrund für Wandfliesenbelag durch Aufbringen einer extrudierten Hartschaumplatte mit werkseitig aufgebrachtem beidseitigem Glasfasergewebe flächig ausgleichen. Platten fluchtgerecht nach Angaben des Herstellers auf tragender Wandkonstruktion befestigen. Plattenstöße verspachteln.;10,0;m²;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
30;Abdichtung der;260,0;m²;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
40;Liefern und einbauen eines Dichtbandes in den Wandecken.;100,0;m;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
50;Abdichtung von Rohrdurchführungen mit Dichtmanschetten liefern und einbauen im Dünnbettverfahren.;30,0;Stck;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
60;Wandbelag aus keramischen Steinzeugfliesen nach;340,0;m²;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
70;Waagerechte Abdeckung aus dem Material der vorgenannten Position auf Vormauerwände / Fensternischen auf Mauerwerk / Gipskarton verlegen. Ausführung in fix und fertiger Arbeit.;3,0;m²;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
80;Anarbeiten der vorbeschriebenen Fliesen-Wandbekleidung an Laibungen. Ausführung in fix und fertiger Arbeit.;40,0;m;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
90;Herstellen von Löchern in den Wandfliesen für Rohrdurch- führungen, Elektroinstallationen etc. Wandfliesen mit zu groß hergestellten Löchern sind auf Aufforderung der Bauleitung kostenlos zu verbessern (Abstimmung über die Größe der Abdeckrosetten der Sanitärinstallationen ist vorab zu erzielen).;100,0;Stck;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
100;Herstellen von Löchern, nach den Angaben  wie in der Pos. zuvor beschrieben, jedoch:;10,0;Stck;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
110;Eckprofil für Außenecken in den Fliesenbelag einarbeiten.;25,0;m;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
120;Eckschutzprofil für Außenecken,  zum nachträglichen Aufkleben auf den Fliesenbelag, liefern und in fix und fertiger Arbeit  montieren.;3,0;m;gaeb;leistungsbeschreibungen/LV-Fliesen-u. Plattenarbeiten_GAEB (1).X83
