Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Erstellung und Umsetzung eines Konzeptes zum temporären Witterungsschutz aller Holzbauteile/- konstruktionen für die Bauzeit sowie Schutz vor Verschmutzung und Verfärbung durch UV-Einstrahlung der zur Fertigstellung sichtbar vebleibenden Holzoberflächen:;1,0;Psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
2;Gewerkebezogene Baustelleneinrichtung für die;1,0;Psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
3;Baustelleneinrichtungskosten für die;1,0;Psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
4;Zulage zur Baustelleneinrichtung, für das Vorhalten und;1,0;Psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
5;Herstellen von prüffähigen Werkplänen und Montageplänen;1,0;Psch;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
6;Absturzsicherung an freien Deckenkanten, gem. Vorgabe;10,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
1;Bauaufsichtlich zugelassene geschlossene Aussenwandelemente;140,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
2;Zulageposition Setzschwelle 8/24 cm aus Lärchenholz als Fußpunkt der Holztafelbau-Außenwände;62,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
3;Zulageposition Stütze 12/52 cm, Einzellänge ≤ 2,75 m, GL 24 h,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
4;Zulageposition Stütze 18/24 cm, Einzellängen ≤ l = 2,25 m, GL 24h,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
5;Zulageposition Stütze 12/24 cm, Einzellängen ≤ l = 2,25 m, GL 24h,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
6;Zulageposition Stütze 24/24 cm, Einzellängen ≤ l = 2,25 m, GL 24h,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
7;Zulageposition Unterzug 32/24 cm, Einzellängen ≤ l = 5,00 m, GL 24h,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
8;Zulageposition Unterzug 20/24 cm, Einzellängen ≤ l = 2,60 m, GL 24h,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
9;Befestigungsmittel Vollgewindeschrauben nach statischer;14,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
10;Zulageposition Fensteröffnung 1,23 x 2,39 m;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
11;Zulageposition Fensteröffnung 1,23 x 1,23 m;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
12;Zulageposition Fensteröffnung 1,23 x 2,40 m;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
13;Zulageposition Fensteröffnung über Eck, bestehend aus zwei Teilen a 1,315 x 1,715 m und 2,565 x 1,175 m;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
14;Abdichtung liefern und fachgerecht auf die Fensterbrüstungen kleben und an den Fensterleibungen ca. 5 cm hochführen.;13,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
15;Aussparung im Fenstersturzbereich für Sonnenschutzanlage in vorbeschriebenen Holztafelelementen herstellen;13,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
16;Ausbildung Verkofferung für Sonnenschutzanlage in vorbeschriebenen Holztafelelementen herstellen;12,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
17;Ausbildung des Fenstersturzbereich für Sonnenschutzanlage in vorbeschriebenen Holztafelelementen herstellen;1,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
18;Zulageposition für Wandverstärkungen zur Aufnahme von Regenfallleitungen der Dachkonstruktion.;17,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
1;Kabelschutzrohr M25;100,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
2;Hohlwanddosen Winddicht;30,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
3;Leitungsmanschette Ø 8-11 mm, Luftdichtungsmanschette, für Leitungen;30,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
4;Leitungsmanschette Ø 15-22 mm, Luftdichtungsmanschette,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
1;Bauaufsichtlich zugelassene geschlossene Aussenwandelemente;155,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
2;Zulageposition für das Anschrägen des Holztafelelements der Vorposition (Giebelwände) im Winkel der Dachneigung 22°;55,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
3;Zulageposition Ausklingung 9 x 28 cm auf der Wandaußensseite zur Aufnahme des Unterzuges Carport.;8,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
4;Zulageposition Unterzug 12/28 cm /24 cm, Einzellängen ≤ l = 10,45 m, GL 24h,;8,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
5;Zulageposition Eckpunkt Unterzug Carport,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
6;Zulageposition Überzug 80/18 cm, Einzellängen ≤ l = 11,85 m, GL 24c,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
7;Bohrung für TGA Durchführung, örtlich;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 6_LV_Holsbauarbeiten.x83
