Pos.;Leistung;Menge;Einheit;Quelle;Datei
0010;Außen-Temperaturfühler passiv;1,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0020;Raum-Temperaturfühler,AP,passiv;5,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0030;Rohr-Tauchtemperaturfühler passiv, bis 100 mm;4,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0040;Rohr-Tauchtemperaturfühler passiv, bis 200 mm;4,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0050;Kanal-Temperaturfühler, passiv, bis 200 mm;1,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0060;Kabeltemperaturfühler, passiv;3,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0070;Anlegetemperaturfühler, passiv;1,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0080;Druck-Messwertgeber Wasser;1,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0090;Raumbediengerät (RBG),Modbus, BACnet MSTP,usw., AP;4,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0100;Ventilstellantrieb elektromotorisch, stetig;3,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0110;elektrischer Stellantrieb (2-Punkt);3,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0120;Elektron. Wärmemengenzähler, q;1,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0010;BACnet-Automationsstation ASP 01;1,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
0020;Zum Einbau von 10 Steuerkarten, aus eloxiertem Aluminium.;2,0;St;gaeb;leistungsbeschreibungen/LV MSR LES Sigmaringen.x83
