Pos.;Leistung;Menge;Einheit;Quelle;Datei
010;Einrichten der Baustelle und Vorhalten der Baustelleneinrichtung für sämtliche in der Leistungsbeschreibung aufgeführten Arbeiten. Nach Abschluss der Arbeiten ist die Baustelle zu räumen und alle genutzten Stand- und Lagerflächen sind zu säubern und wiederherzustellen.;1,0;Psch;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
020;Stillstandzeit für Personal und Geräte während der Kampfmittelsondierung inklusive Vorhaltung und Räumung der Sondierungsflächen. Die Kosten für den o.g. Baustillstand sind in dieser Position zu berücksichtigen und werden nicht gesondert vergütet. Der Zeitpunkt der Sondierung ist im Vorhinein mit de;1,0;Tage;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
030;Vorhandenen Bauzaun bei Bedarf in Absprache mit der Bauleitung umsetzen.;195,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
040;Schutz von vorh. Bäumen gegen mechanische Beschädigung durch fest verankerte, durchgehende Bauzaunelemente herstellen und nach Beendigung der Baustelle beseitigen. Die Elemente sind untereinander zu befestigen, sodass eine spontane Demontage verhindert wird. Im Bereich der Stammfüße der Bäume sind z;5,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
010;Rückschnitt von Gehölzkronen im Stundenaufwand durch einen Facharbeiter einschließlich aller Hilfsmittel, wie Hubsteiger/Arbeitsbühne.;5,0;h;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
020;Walzkante einschl. Fundament aufnehmen und bis zur Abfuhr auf der Baustelle lagern.;180,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
030;Kantenstein einschl. Fundament aufnehmen und bis zur Abfuhr auf der Baustelle lagern.;30,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
040;Bordsteine/Tiefborde einschl. Fundament abbrechen und bis zur Abfuhr auf der Baustelle lagern.;20,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
050;Absturzsicherung aus Stahlrechteckpfosten auf der Stahlbetonmauer montiert mit Holzbrettbeplankung aufnehmen.;15,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
060;Mauer aus Werksteinen einschl. Fundamente abbrechen und den Betonbruch bis zur Abfuhr auf der Baustelle lagern.;15,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
070;Mauer mit geeignetem Gerät, z.B. Diamant-Trennscheibe.;20,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
080;Pflasterbelag einschl. Bettung aufnehmen und bis zur Abfuhr auf der Baustelle lagern.;185,0;m2;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
090;Pflasterbelag einschl. Bettung aufnehmen. Die Steine sind grob zu säubern und sorgfältig auf Paletten zu stapeln, und bis zur Wiederverwendung auf der Baustelle zu lagern.;420,0;m2;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
100;Betonsteinplattenbelag einschl. Bettung aufnehmen und bis zur Abfuhr auf der Baustelle lagern.;15,0;m2;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
110;Poller aus Stahlrohr, einschl. Fundamenten aufnehmen. Die Pfosten sind von den Fundamentresten zu trennen und bis zur Abfuhr auf der Baustelle zu lagern.;5,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
120;Vorhandene Rohrleitung inkl. Formteilen aufnehmen. Die verbleibende Rohrleitung ist mit geeignetem Gerät glatt zu trennen und anschließend mit einer Doppelmuffe und einem Deckel fachgerecht zu verschließen.;20,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
130;Hofablauf einschl. Unterteil aufnehmen und bis zur Abfuhr auf der Baustelle lagern. Der E.P. gilt einschließlich der fachgerechten Trennung des Ablaufes von der Entwässerungsleitung.;2,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
140;Straßenablauf einschl. Unterteil aufnehmen und bis zur Abfuhr auf der Baustelle lagern. Der E.P. gilt einschließlich der fachgerechten Trennung des Ablaufes von der Entwässerungsleitung.;3,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
150;Schacht aus Betonfertigteilen komplett einschließlich Schachtabdeckung und Bodenplatte abbrechen.;1,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
160;Vorhandene Schächte während der Bauzeit sichern und insbesondere gegen Verfüllen und vor Beschädigung schützen.;5,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
170;Straßenkappe für die nachfolgenden Erd- und Wegearbeiten sichern und vor Beschädigung schützen.;3,0;St;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
180;Vorhandene Erdkabel/Bandeisen freilegen und inkl. Kabelhauben aufnehmen. Das verbleibende Erdkabel/Bandeisen ist mit geeignetem Gerät glatt zu trennen.;50,0;m;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
190;Beton abbrechen und bis zur Abfuhr auf der Baustelle lagern. Das Material ist separat auf messbare Haufen zu setzen und bis zur Abfuhr auf der Baustelle zu lagern. Die entstandenen Hohlräume sind mit vorhandenem Boden zu verfüllen und zu verdichten.;15,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
200;Beton mit Stahlbewehrung abbrechen und bis zur Abfuhr auf der Baustelle lagern. Die Stahlbetonreste sind auf messbare Haufen zu setzen. Die entstandenen Hohlräume sind mit vorhandenem Boden zu verfüllen und zu verdichten. Das Material ist separat auf messbare Haufen zu setzen und bis zur Abfuhr auf ;5,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
210;Restmüll nach Stoffgruppen getrennt auflesen, auf messbare Haufen setzen und bis zur Abfuhr auf der Baustelle lagern.;10,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
010;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Verwertung werden gesondert vergütet.;5,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
020;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Verwertung werden gesondert vergütet.;80,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
030;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Verwertung werden gesondert vergütet.;20,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
040;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Verwertung werden gesondert vergütet.;65,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
050;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Entsorgung werden gesondert vergütet.;15,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
060;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Verwertung werden gesondert vergütet.;0,5;to;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
070;Aufladen und Abfahren von zwischengelagerten, nicht wieder zu verwendenden Materialien und gemäß der aktuell gültigen, örtlichen Abfallentsorgungssatzung verwerten bzw. entsorgen. Der Nachweis der Verwertung ist dem Auftraggeber vorzulegen. Die Kosten der Entsorgung werden gesondert vergütet.;10,0;m3;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
080;Kosten der Verwertung für das, dem Auftraggeber zuzurechnenden, in den vorhergehenden Positionen anfallende, Material. Es werden nur behördlich zugelassene Verwerter anerkannt, die durch Nachweis zu belegen sind.;2,0;to;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
090;Kosten der Verwertung für das, dem Auftraggeber zuzurechnenden, in den vorhergehenden Positionen anfallende, Material. Es werden nur behördlich zugelassene Verwerter anerkannt, die durch Nachweis zu belegen sind.;120,0;to;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
100;Kosten der Verwertung für das, dem Auftraggeber zuzurechnenden, in den vorhergehenden Positionen anfallende, Material. Es werden nur behördlich zugelassene Verwerter anerkannt, die durch Nachweis zu belegen sind.;30,0;to;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
110;Kosten der Verwertung für das, dem Auftraggeber zuzurechnenden, in den vorhergehenden Positionen anfallende, Material. Es werden nur behördlich zugelassene Verwerter anerkannt, die durch Nachweis zu belegen sind.;130,0;to;gaeb;1133 LV 01 Landschaftsbauarbeiten.X83
