Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Baustelleneinrichtung auf- und abbauen;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
20;Absperrung durch Absperrschranken;35,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
30;Untersuchung gemäß Bundesbodenschutzverordnung;1,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
10;Aufgrabungsprofil für bauseitige Leitungsverl.-unbefestigt;80,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
20;Kabuflex R plus 450 co2ntrol TYPE 160;1,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
30;Kabuflex R plus 450 co2ntrol TYPE 75;45,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
40;Kabuflex R plus 450 co2ntrol TYPE 50;35,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
50;Langmatz Kabelverteilerschacht;5,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
60;Langmatz Kunststofffundamente für Ladesäulen einbauen;5,0;Stk;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
70;Leitungszone inkl. Bettung;5,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
80;Zulagen für Zwischenlagerung, Laden und Entsorgen BMF0;16,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
90;Sichern und Kreuzen von Wasser- und Gasleitungen;4,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
100;Sichern und Kreuzen von Kabel;4,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
110;Mineralbeton für Grabenverfüllung;3,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/Angebotsaufforderung Tiefbau Leerrohrarbeiten Pflanzgartenhütte Ludwigswinkel.X83
