Pos.;Leistung;Menge;Einheit;Quelle;Datei
010;Art/ Umfang der Verschmutzung :;1268,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
020;Voranstrich des Untergrundes aus Zementestrich;1268,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
030;Vorbereiten des Untergrundes, Unterboden aus Zementestrich;1268,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
040;Bauseitigen Randdämmstreifen mit Oberkante Bodenbelag bündig abschneiden und entsorgen.;580,0;m;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
050;Bestehender Linoleumboden aufnehmen und entsorgen. Inkl. aller Nebenarbeiten und Vorleistungen für die Aufnahme des neuen Linoleumbodens. Inkl. Entsorgungskosten;93,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
060;Bodenbelag aus Linoleum DIN EN ISO 24011, mit werkseitiger Oberflächenvergütung, keine zusätzliche Einpflege während der Nutzungszeit notwendig,;1268,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
070;Zulage für das Belegen des v.g. Linoleums in der Aufzugskabine;7,5;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
080;Lieferung und Montage von Holzsockelleiste,;490,0;m;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
090;Zulage für die Ausbildung von Außen- und Innenecken.;210,0;St;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
100;Randfugen dauerelastisch versiegeln, im Übergang an Bauteile ohne Sockelabdeckung wie z.B. bodentiefe Fensterfassade und Treppenstuffen, mit Fugenmaterial einschl. Vorbehandlung der Fuge.;140,0;m;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
110;Türübergänge zu angrenzenden Bodenbelägen flächenbündig mit standfester Spachtelmasse beispachteln.;15,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
120;Liefern und fachgerechtes Einbauen eines zweiteiligen, vibrationsfreien Bewegungsfugenprofils für den bündigen Einbau in Linoleumbodenbeläge. Das Profil muss die horizontalen und vertikalen Bewegungen des Bauwerks rissfrei aufnehmen.;115,0;m;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
130;Liefern und fachgerechtes Einbauen eines zweiteiligen, Übergangsprofils für den bündigen Einbau in Linoleumbodenbeläge.;4,0;m;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
140;Linoleumboden mit Abdeckkarton, Rollenwahre aus Milchtütenpapier, PAP55SP Stabil,;1268,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
150;Messung der Restfeuchte des zu belegenden Untergrunds, Zementestrich (kein Heizestrich) gemäß DIN 18560 T1 mittels der CM-Messmethode incl. Wiederholungsmessung.;8,0;St;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
010;Liefern und Verlegen eines Hohlbodens in Trockenbauweise mit Konformitätszertifikat. Der Hohlboden besteht aus 36 mm dicken Calciumsulfatplatten. Die 600x600 mm großen Trägerplatten sind werkseitig mit Zahnfräsungen versehen. Sie werden durch eine stufenlos höhenverstellbare Stützenkonstruktion exak;20,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
020;Vorbehandlung der Hohlbodens in Trockenbauweise;20,0;m2;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
030;Schallentkoppelter Anschluss an alle aufgehenden Bauteile (Wände, Stützen) mittels dauerelastischem, vorkomprimiertem Randdämmstreifen.;18,5;m;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
010;Lieferung und Montage einer aufrollbaren Sauberlaufmatte;1,0;St;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
010;Stunden eines Facharbeiters für unvorhergesehene Leistungen zum besonderen Nachweis;50,0;Std.;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
020;Stunden eines Hilfsarbeiters für unvorhergesehene Leistungen zum besonderen Nachweis;30,0;Std.;gaeb;leistungsbeschreibungen/AvDH_Schule_MS - Bodenbelagsarbeiten LV.x83
