Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Bautoilette, Geräte, Werkzeuge, Gerüste und sonstige Betriebsmittel, die zur Durchführung der Arbeiten erforderlich sind, auf die Baustelle bringen und aufbauen. Vorhaltekosten der Baustelleneinrichtung sowie der benötigten Maschinen;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
1;Treppenanlage bestehend aus Betonwersteinplatte mit 15 Stufen (Tritt- und Setzstufe) b= 105 cm und einer Tiefe von 32 cm sowie einem Treppenpodest 2,45 x 1,30 m stoßfest schützen. Das Abdeckmaterial ist rutschfest auf den Treppenstufen anzubringen. Die Schutzabdeckung soll für alle Nachfolgegewerke ;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
2;Bodenbelag aus Naturstein und Betonwerkstein stoßfest schützen. Die Schutzabdeckung soll für alle Nachfolgegewerke liegen bleiben. Ein Abbau ist daher nicht einzukalkulieren.;20,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
3;Komplettabbruch einer 1 flg.Türanlage bestehend aus:;7,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
4;Komplettabbruch einer 2 flg.Türanlage bestehend aus:;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
7;Abbruch der WC-Anlage Damen im Erdgeschoss bestehend aus:;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
8;Abbruch der WC-Anlage Herren im Erdgeschoss bestehend aus:;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
9;Abbruch der WC-Anlage im Obergeschoss bestehend aus:;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
10;Bodenfliesen Format 10/10 inkl. Dickbettmörtel abbrechen und entsorgen.;4,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
11;Bodenfliesen Format 20/20 inkl. Dickbettmörtel abbrechen und entsorgen.;11,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
12;Bodenfliesen Format 31/31 inkl. Dickbettmörtel abbrechen und entsorgen.;86,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
13;Sockelfliese h= 6cm zum vorgenannten Bodenbelag abbrechen und entsorgen.;73,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
14;Bodenfliesen im Format 11,5/23,5 cm inkl. Dickbettmörtel abbrechen und entsorgen.;6,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
15;Sockelfliesen h= 11,5 cm zum vorgenannten Bodenbelag abbrechen und entsorgen.;10,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
16;Natursteinboden Format 65/20 cm als Granitboden mit 1,5 cm Stärke inkl. Kleber abbrechen und entsorgen.;12,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
17;Natursteinsockel h= 6 cm zum vorgenannten Bodenbelag abbrechen und entsorgen.;11,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
18;Betonwerksteinboden, Plattenformat 30/30 cm inkl. Mörtelschicht abbrechen und entsorgen, Gesamtaufbauhöhe ca.6cm.;11,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
19;Sockelfliese h= 8 cm im Bereich des Betonwerksteinbodens abbrechen und entsorgen.;18,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-08-05_Dohr Abbruch.X83
