Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Luft/Wasser-Wärmepumpe in 2er-Kaskade in Monoblock-Ausführung für Außenaufstellung;2,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
20;Kondensatwanne beheizt, zum Nachrüsten für einen geführten Kondensatablauf. Einschließlich integrierte elektrische Beheizung zum Anschluss in der Wärmepumpe.;2,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
30;Zentrale Regelungseinheit für die Wärmepumpenkaskade passend zur vorgenannten Luft/Wasser-Wärmepumpe;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
40;Zentrale Regelungseinheit für die Wärmepumpenkaskade, Erweiterung um weitere Funktionen.;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
50;Montage und Inbetriebnahme Luft/Wasser-Wärmepumpe Kaskade als komplett Leistung:;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
60;Pufferspeicher-Ladepumpe mit Kugelhahnabsperrset und Schwerkraftbremse (Rückschlagklappe) in DN 25, mit Wärmedämmkappen für die Armaturen;2,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
70;Runder, bodenstehende Pufferspeicher für Wärmepumpen-Heizungsanlagen.;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
80;Technische Daten:;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
90;Elektro Einschraubheizkörper;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
100;3-Wege-Heizungsumschaltventil inkl. Stellantrieb,;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
110;Frischwasserstationen mit integriertem Regler für den Betrieb mit Wärmepumpen.;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
120;Zirkulations-Set passend zur Frischwasserstation,;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
130;Schmutzfänger aus Rotguss mit Innengewinde DN 32,;2,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
140;Grundgestell (Traggestell) für Luft/Wasser-Wärmepumpe;2,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
10;Pumpengruppe komplett mit Hocheffizienzpumpe, mit Drei-Wege-Mischer und Stellmotor (passend zur Regelung der Heizungssteuerung), mit passendem Stutzenabstand für Kleinverteiler, mit hochwertigen Dämmschalen ohne Lüftungsschlitze, mit Kugelhähnen mit integrierten Thermometer, einer Schwerkraftbremse,;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
20;Pumpengruppe inklusive der beschriebenen Heizungspumpe;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
30;Füllkombination zur automatischen Be- und Nachfüllung von geschlossenen Heizungsanlagen nach DIN 12828 mit Sicherheitsarmatur gemäß DIN EN 1717 Ausführung BA. Ein- und Ausgangsseitig Absperrventile mit integriertem Druckminderer, mit Schmutzfänger und Manometer.;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
40;Befüll- und Nachfüllpatrone für Heizungsanlagen, Größe entsprechend für vorstehenden Wärmeerzeuger jedoch Kapazität min. 200l vollentsalztes Wasser bei 20° dH.;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
50;Heizungskugelhahn, Gehäuse und Kugel aus korrosionsbeständigem, entzinkungsfreiem Rotguss. Gehäuserohrförmig für durchlaufende Wärmedämmung. Kugel mit glattem Durchgang. Wartungsfreie Spindelabdichtung durch zwei O-Ringe. Kugelabdichtung durch PTFE- Ringe. Knebel aus schlagfestem Kunststoff, Anschlä;4,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
60;Nennweite: DN 20;4,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
70;Nennweite: DN 25;4,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
80;Nennweite: DN 32;10,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
90;Füll- und Entleerungs-Kugelhahn,;12,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
100;"Manometer der Güteklasse 2,5 Anschluss R 1/2"", einschließlich Manometerhahn, mit entsprechendem Anschluss für das Prüf-Druckmessgerät nach DIN 16288, mit Max.-Druck-Markierungen und Nullpunktkontrolle, sämtlichen Anschlüssen an die Rohrleitung und Anschlussverschraubung";3,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
110;"Zeigerthermometer der Klasse 2,5 Messbereich 0-120 °C, mit Tauchhülse, Anschluss R 1/2"", Durchmesser 80 mm Tauchschaft 65 mm, mit Zeigernachstellvorrichtung und mit sämtlichen Anschlüssen an die Rohrleitung";10,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
120;Automatischer Schwimmer-Großentlüfter mit Einstellschraube am Luftaustritt, durch die kegelförmige Kappe wird ein zusätzlicher Abstand zum Medium erreicht, das entstandene Luftpolster schützt den Ventilsitz des Schwimmers vor Verschmutzung.;10,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
130;Schmutz-, Schlamm- und Magnetitabscheider DN 40 mit Magnet inkl. Wärmedämmung. Abscheidung von;1,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
140;Membran-Druckausdehnungsgefäß 35 Liter für geschlossene Heiz- und Kühlwassersysteme. MAG gebaut nach DIN EN 13831. Zulassung gemäß Richtlinie für Druckgeräte 2014/68/EU;3,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
150;Kappenventil für Membran-Druckausdehnungsgefäße in geschlossenen Heizungs- und Kühlwasseranlagen.Mit einer gegen unbeabsichtigtes Schließen gesicherten Absperrung und einer Entleerung gemäß DIN EN 12828, TÜV-geprüft.;3,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
160;"Bauteilgeprüftes Membran-Sicherheitsventil 2,5bar, 1/2""";2,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
10;Systemrohr für Heizungsanlagen aus Edelstahl,;210,0;m;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
20;Nennweite: DN 15 - 18 x 1,0 mm;28,0;m;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
30;Nennweite: DN 20 - 22 x 1,2 mm;70,0;m;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
40;Nennweite: DN 25 - 28 x 1,2 mm;185,0;m;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
50;Nennweite: DN 32 - 35 x 1,5 mm;30,0;m;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
60;Formstück: Bogen / Winkel in allen Handelsausführungen;95,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
70;Formstück: Bogen / Winkel in allen Handelsausführungen;20,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
80;Formstück: Bogen / Winkel in allen Handelsausführungen;35,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
90;Formstück: Bogen / Winkel in allen Handelsausführungen;70,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
100;Formstück: Bogen / Winkel in allen Handelsausführungen;55,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
110;Formstück: Abzweigstück;8,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
120;Formstück: Abzweigstück;8,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
130;Formstück: Abzweigstück;16,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
140;Formstück: Abzweigstück;18,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
150;Formstück: Abzweigstück;12,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
160;Formstück: Abzweigstück mit DN 15 Gewindeanschluss;4,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
170;Formstück: Abzweigstück mit DN 15 Gewindeanschluss;4,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
180;Formstück: Abzweigstück mit DN 15 Gewindeanschluss;8,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
190;Formstück: Abzweigstück mit DN 15 Gewindeanschluss;12,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
200;Formstück: Reduktion;10,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
210;Formstück: Reduktion;18,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
220;Formstück: Reduktion;18,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
230;Formstück: Reduktion;4,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
240;Formstück: Pressmuffe;16,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
250;Formstück: Pressmuffe;10,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
260;Formstück: Pressmuffe;15,0;Stk;gaeb;260714 LV Heizungsinstallation FF Flegessen.X83
