Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Für das Einrichten der Baustelle hinsichtlich des Antransportes, Aufstellens und Umbauens aller zur Bauausführung erforderlichen Geräte, Maschinen, Bauwagen, Baubuden, Lagerschuppen, Aufenthaltsräume und Abortanlagen sowie deren Verlegung bzw. Umtransporte während der Bauzeit, den Anschluß an das St;1,0;psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
20;Für die Räumung und den Abtransport aller vorgehaltenen Maschinen, Geräte und Einrichtungen sowie der nicht verwendeten Materialien, einschl. aller Nebenarbeiten und -leistungen zur Wiederherstellung des ursprünglichen Zustandes;1,0;psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
30;Die Beweissicherung ist rechtzeitig (unmittelbar nach Auftragsvergabe) vor Beginn der Baumaßnahme durchzuführen.;1,0;Psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
40;Mantel aus Holzbrettern, d = 20 mm, mit Polsterung aus Dränrohren DN 80 zum Schutz des Baumstammes,;2,0;St;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
50;Baumschutz wie vor, jedoch für Stammumfang bis 125 cm;1,0;St;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
60;Arbeitsstellensicherung innerhalb der eingerichteten;1,0;Psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
70;Ständige Sauberhaltung der durch die Baufahrzeuge und;1,0;Psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
80;Bauzaun zwecks Sicherung der Baustelle gegen unbefugtes Betreten. Der Aufstellbereich umfasst jeweils den aktiven Bauabschnitt und die Baustelleneinrichtungszone. Höhe mind. 2,0 m zur Absperrung des Baufeldes komplett liefern, vorhalten, unterhalten und rückbauen einschl. aller Nebenleistungen. Umse;225,0;m;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
90;"Im Bereich der Baustelleneinfahrt/-ausfahrt ist ein abschließbares, ausreichend breites Tor in den Schutzzaun einzubauen, sonst wie in der Pos. ""Bauzaun"" beschrieben.";2,0;St.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
100;"Höhe mind. 2,0 m zur Absperrung des Gemeindepsychatrischen Zentrums (GPZ) auf der Nordseite; Bauzaunelemente untereinander und an den Anschlussstellen zum Gittermattenzaun verschraubt / sicher abgeschlossen, außerdem mit Sichtschutz versehen. Temporären Zaun komplett liefern, vorhalten, unterhalten ";30,0;m;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
110;Liefern, Vorhalten und Unterhalten von Materialien zur Markierung und Abgrenzung von kontaminierten und nicht freigegebenen Bereichen, Erdnägel und Flatterband.;1,0;psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
120;Neben den üblichen Hinweisschildern ein Schild mit Abmaßen 100 cm x 50 cm mit Aufschrift „Achtung! Vor dem Betreten der Baustelle bei der Aufsicht melden! Betreten nur nach vorheriger Unterweisung möglich!;2,0;Stck;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
130;Kennzeichnung der Baustelle, der Sperrung und aller zugehörigen Baustellenteile nach den Vorschriften der StVO / ZTV-SA 97/01 und RSA mit den erforderlichen Verkehrs- und Hinweiszeichen, Schutz und Sicherheitseinrichtungen, aufstellen, vorhalten, warten und ggf. umsetzen, einschließlich der Betriebs;1,0;psch;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
140;Temporäre Baustraße für nichtöffentlichen Verkehr, Ausführung nach Wahl des AN, in ausreichender Breite und Stärke liefern, transportieren und in Abstimmung mit der Bauleitung bei Bedarf auslegen. Auch nur Auslegung in Teilbereichen möglich. Komplette Baustraße einschl. erforderlicher Unterhaltungs-;400,0;m;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
150;Lastverteilungsplatten;520,0;m2;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
160;Behelfsbr;1,0;St.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
170;Ausgleich für Stillstandszeiten der Baustelle durch nicht vom AN zu vertretende Umstände. In diese Pos. einzurechnen sind sämtliche Kosten, welche in diesem Fall täglich anfallen, einschl. Baustellensicherung. Dabei kann es sich sowohl um ein- als auch mehrtägige Stillstandszeiten handeln.;7,0;d;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
180;Räumung des aktuellen Baubereichs für abflussbedingte Stillstandszeiten auf besondere Anweisung der Bauleitung.;1,0;St.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
190;Baustelle nach Stillstandszeit wieder einrichten. Für die Wiederherrichtung und die erforderlichen;1,0;St.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
200;Facharbeiterstunden einschl. Zulagen und Zuschläge, auf besondere Anweisung der Bauleitung wie in vorgenannter Position beschrieben.;25,0;Std.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
210;Bauhelferstunden einschl. Zulagen und Zuschläge, auf besondere Anweisung der Bauleitung wie in vorgenannter Position beschrieben;25,0;Std.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
220;Gestellung eines Hydraulik-Baggers, Korbinhalt 0,4 bis 0,7 m3, einschl. Gerätevorhaltung, Betriebsstoffe sowie Fahrer und Hilfskräfte, einschl. Zulagen und Zuschläge.;15,0;Std.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
230;Gestellung eines Radladers einschl. Gerätevorhaltung, Betriebsstoffe sowie Fahrer und Hilfskräfte, einschl. Zulagen und Zuschläge.;15,0;Std.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
240;Temporäre Ölsperre liefern, in der Soeste unterhalb der Brücke Soestenstraße einbauen, über die Bauzeit vorhalten und warten sowie rückbauen. Sperre muss bei Hochwasserabflüssen gesichert aufschwimmen und ihre Funktionstüchtigkeit beibehalten.;1,0;St.;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
10;Suchschlitze zur Feststellung der Lage von Kabeln,;25,0;m;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
20;Suchschlitze zur Feststellung der Lage von;25,0;m;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
30;Oberirdischen Bewuchs auf den Soesteböschungen und der Böschungsschulter aus teils neu auflaufenden und neu ausgetriebenen Bäumen, Sträuchern, teils altem dichtem Brombeergeflecht, Brennesseln etc. mit geeignetem Gerät, ggfs. auch händisch abtrennen;1800,0;m2;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
40;Oberirdischen Bewuchs auf den Soesteböschungen und der Böschungsschulter aus Japanischem Staudenknöterich auf Anweisung der Ökologischen Baubegleitung mit geeignetem Gerät, ggfs. auch händisch abtrennen,;1200,0;m2;gaeb;LV Soesterenaturierung mit Altlastenentnahme.x83
