Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Element für Waschtisch, 112 cm, elektronische Standarmatur mit UP-Funktionsbox;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
20;Waschtischanlage, aus Sanitärporzellan, weiß glasiert, mit;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
30;Schallschutz-Set, bestehend aus selbstklebenden;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
40;Standventil DN 15 für Waschanlagen,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
50;Elektronische Waschtisch-Armatur,;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
60;mess. verchromt, mit Schmutzfilter und Längenausgleich, einschl. Quetschverschraubung und Schubrosette, mit selbstdichtendem Anschlussgewinde,;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
70;"Armaturenanschlussset mit RV, RB, ASAG, 1/2"", chrom";2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
80;Schaftventil aus Messing mit Sieb;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
90;Röhrengeruchsverschluss aus Messing verchromt, mit Verstellrohr ca. 75 mm, Abgangsbogen 250 mm, güteüberwacht nach DIN EN 274 inkl. Anschlussgummi;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
100;Seifenspender;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
110;Papierhandtuchspender;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
120;Spiegel;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
130;Papierabfallbehälter;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
140;Hygiene-Abfallbehälter;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/1068_HKS-Arbeiten - DG-Ausbau RH II.X83
