Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Einholen einer verkehrsrechtlichen Anordnung.;1,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
20;Einholen einer Verlängerung der bestehenden VA,;1,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
30;Verkehrszeichen (Gefahren-, Vorschriften- und Richtzeichen) der Größe 1, dreieckig, rechteckig und quadratisch, wie z. B. VZ-Nrn 101, 123, 116 sowie rund, wie z. B. VZ-Nrn 250, 259, 209-30.;30,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
40;Zusatztafeln der Größe 1 + 2, rechteckig oder quadratisch, mit individueller Beschriftung, wie z. B. VZ-Nrn 1000-10, 1001-30, 1006-34.;15,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
50;Rechtecktafeln der Größe 500 x 750 mm, rechteckig, mit individueller Beschriftung.;6,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
60;Rechtecktafeln der Größe 1600 x 1250 mm oder 2000 x 1250 mm, rechteckig, mit individueller Beschriftung, wie z. B. VZ-Nrn 501-15, 541-10.;6,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
70;Umleitungswegweiser der Größen 350 x 1050 mm bzw. 350 x 1400 aufstellen, wie z. B. VZ-Nrn 454-10, 454-20, 455-30, 457.1, 457.2, etc..;5,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
80;Absperrschranke, einschließlich der erforderlichen gelben oder roten Warnleuchten. Das Zeichen 600 nach StvO.;115,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
90;Leitbaken, einschließlich Warnleuchte. Das Zeichen 605 nach StvO.;50,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
100;Gelbe Markierungsfolie, nach StVO, als durchgehender Schmalstrich oder Leitlinienmarkierung mit unterbrochenem Schmalstrich, nach Verkehrszeichenplänen oder durch nachträgliche Anordnung der Verkehrsbehörden, aufbringen.;1000,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
110;Gelbe Markierungsfolie, nach StVO, als Richtungspfeilmarkierung (rechts, links, geradeaus od. kombiniert), nach Verkehrszeichenplänen oder durch nachträgliche Anordnung der Verkehrsbehörden, aufbringen.;20,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
120;Deaktivierung bestehendes Verkerszeichen.;20,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
130;Verkehrsregelung mit Lichtsignalanlage.;1,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
140;Lichtsignalanlage betreiben,;10,0;d;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
150;Ausbau und seitliche Lagerung von Verkehrszeichen.;5,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
160;Aufnehmen und wiederversetzen von Verkehrszeichen.;5,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
170;Aufnehmen und Transport zum städtischen Lager von;5,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
10;Baumschutz vor mechanischer Beschädigung durch Mantel mit Polsterung am Baumstamm herstellen.;1,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
20;Schutzeinrichtung für Wurzelbereich von Bäumen gegen;10,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
30;Fachgerechter Rückschnitt von überhängendem Bewuchs in den Baustellenbereich, zur Durchführung der Instandsetzungsarbeiten ohne Behinderungen.;10,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
10;Asphaltbeton fräsen, Fräsgut aufnehmen und entsorgen.;350,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
20;Asphaltbinderschicht fräsen, Fräsgut aufnehmen und entsorgen.;100,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
30;Asphalttragschicht fräsen und Fräsgut aufnehmen.;100,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
40;Unterlage reinigen.;550,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
50;Pflaster ausbauen, aufnehmen und entsorgen, einschließlich Transport und Entsorgung (Gebühr).;20,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
60;Asphalt schneiden bis zu einer Tiefe von 15 cm.;50,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
70;Asphalt schneiden ab einer Tiefe von > 15 cm bis 25 cm.;1650,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
80;Asphalt schneiden ab einer Tiefe über 25 cm.;50,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
90;Asphaltbefestigung aufbrechen, aufnehmen und entsorgen, einschließlich Transport und Entsorgung (Gebühr).;65,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
100;Asphaltbefestigung teerhaltig aufbrechen, aufnehmen und entsorgen, einschließlich Transport und Entsorgung (Gebühr).;1,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
110;Leitsäule, links- und/oder rechtsweisend, demontieren und zu unserem Bauhof (KST) fahren.;12,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
120;Aufsatz für Straßenablauf Asphalt oder Pflaster bzw. Plattenbelag freilegen, ausbauen und entsorgen. Ablauföffnung durch geeignete Abdeckung sichern.;27,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
130;Straßenablauf aus Betonfertigteilen vollständig rückbauen und entsorgen.;14,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
10;Beton unbewehrt aufbrechen, aufnehmen und entsorgen, einschließlich Transport und Entsorgung (Gebühr).;2,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
20;Bauliche Anlage aufbrechen, aufnehmen und entsorgen, einschließlich Transport und Entsorgung (Gebühr).;2,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
30;Boden lösen, laden und entsorgen.;780,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
40;Zulage für Bodenklasse 7 lösen, schwerer Fels.;1,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
50;Zulage für reinen Handaushub in Bodenklassen 3 bis 6.‑;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
60;Schroppen liefern, einbauen und verdichten.;1,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
70;Frostschutzschicht herstellen.;265,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
80;Schottertragschicht herstellen.;125,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
90;Schottertragschicht herstellen.;90,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
100;Oberboden liefern und profilgerechtandecken, einschließlich aller erforderlichen Arbeiten.;10,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
110;Rasenansaat herstellen. Saatgut ohne Entmischung ausbringen und einarbeiten.;20,0;m2;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
10;Kabel-/Leitungsgraben herstellen.;470,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
20;Handaushub für Leitungs- und Kabelgraben profilgerecht herstellen.;1,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
30;Leitungszone mit Flußsand 0/2 verfüllen und verdichten.;60,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
40;Leitungssicherung quer, aller Benstandsleitungen und -Arten.;5,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
50;Kabel mit Abdeckhauben aus Kunststoff, 3 St/m, abdecken.;470,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
60;Kabelschutzrohr PE-HD DN 110, einschl. fester Rohrverbindung, einbauen. Wandungsdicke mind. 3 mm.;2760,0;m;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
70;Mastfundament nach Normalie herstellen, bestehend aus:;11,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
80;Kabelabzweigkasten mit Abdeckung D 400 aus Betonfertigteilen mit Schmutzschale aus verzinktem Stahlblech und Kabeleinführungsplatten oder -dielen für 4 Leerrohre DN 110 einbauen. Einführungsöffnungen entsprechend Herstellerangaben verschließen. Fugen mit Zementmörtel herstellen.;8,0;St;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
10;Alle Böden, Fels und sonst Baustoffe, schadstoffunbelastet, kein gefährlicher Abfall, gemäß:;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
20;Entsorgungsgebühr für alle Böden, Fels und sonstige Baustoffe, schadstoffunbelastet, kein gefährlicher Abfall, gemäß:;10,0;t;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
30;Alle Böden, Fels und sonst Baustoffe, schadstoffbelastetet, nicht gefährlicher Abfall, gemäß:;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
40;Entsorgungsgebühr für alle Böden, Fels und sonst Baust.;10,0;t;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
50;Alle Böden, Fels und sonst Baustoffe, schadstoffbelastetet, nicht gefährlicher Abfall, gemäß:;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
60;Entsorgungsgebühr für alle Böden, Fels und sonst Baust.;10,0;t;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
70;Alle Böden, Fels und sonst Baustoffe, schadstoffbelastetet, nicht gefährlicher Abfall, gemäß:;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
80;Entsorgungsgebühr für alle Böden, Fels und sonst Baust.;10,0;t;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
90;Alle Böden, Fels und sonst Baustoffe, schadstoffbelastetet, nicht gefährlicher Abfall, gemäß:;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
100;Entsorgungsgebühr für alle Böden, Fels und sonst Baust.;10,0;t;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
110;Abfuhr und Entsorgung von Straßenaufbruch zur Aufbereitungsanlage einschließlich Gebühren.;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
120;Abfuhr und Entsorgung von teerhaltigem bzw. PAK-belasteter Straßenaufbruch;10,0;t;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
130;Entsorgung von Pflasterbelägen jeglicher Art,;5,0;m3;gaeb;sonstiges/Tübingen - Schnarrenbergstraße_Mitte_LV.X83
