Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Baum StD 0,15 bis 0,3 m fällen,;2,0;Stk;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;Suchschachtung in Handarbeit bis 1;20,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Strauchfläche roden als Vorbereitung von Baumaßnahmen,;685,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
4;Sträucher roden, mehrstämmigen als Vorbereitung von;3,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
5;Stubben roden D 1,0 m, einschließlich Wurzeln im;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
6;Wurzelgrube verfüllen bis Planumshöhe mit;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
7;Rückenstütze an Tiefbord schneiden/;18,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
8;Abbruch Pflasterbelag, aus Betonpflaster, Dicke 80 mm,;31,0;m2;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
9;Abbruch Geh-/ Radweg, aus Ortbeton, Dicke ca.15 cm,;91,0;m2;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
10;Abbruch des Geh- Radwegbelages, aus Betonpplatten,;95,0;m2;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
11;Abbruch Pflasterbelag, aus Betonpflaster, Dicke 80 mm,;31,0;m2;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
12;Abbruch des Bordsteins aus Beton, im Rahmen einer;51,5;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
13;Abbruch des Bordsteins aus Beton, im Rahmen einer;20,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
14;Wasserleitung (Druckleitung) trennen und sichern,;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
15;Wasserhahn ausbauen und entsorgen;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
16;Hinweisschild ausbauen, säubern und zum Wiedereinbau;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
17;Schacht einschließlich Abdeckung gemäß Planhöhen;1,0;Psch;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
18;Untersuchung Abfalldeklaration für die;4,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;vorhandene(n) Oberboden/ Grasnarbe/ Vegetationsschicht;1175,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;vorhandene(n) Oberboden/ Grasnarbe/ Vegetationsschicht;460,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Boden Bodenklassen 3 DIN 18300,;255,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
4;Boden Bodenklassen 3 DIN 18300,;180,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
5;Füllboden für Vegetationflächen, kulturfähiger Boden,;400,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
6;Zulage für Entsorgung für Boden bis Z;50,0;m³;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;Planum für Wege und Flächen herstellen, zulässige;390,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;Bordstein aus Beton, DIN EN 1340, Maße DIN 483, Form TB;15,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Bordstein aus Beton, DIN EN 1340, Maße DIN 483, Form TB;9,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
4;Pflasterstreifen als Randeinfassung aus Steinpflaster;3,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
5;Pflasterstreifen als Randeinfassung aus Steinpflaster;380,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
6;ungebundene Schotter-Tragschicht 15 cm Dicke,;350,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
7;ungebundene Schotter-Tragschicht 15 cm Dicke,;33,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
8;ungebundene Frostschutzschicht 20 cm Dicke,;33,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
9;Natursteinpflaster Mosaik, Granit, Format: 4/6 liefern;13,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
10;Betonpflaster bauseits gelagert, wiedereinbauen in;33,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
11;Betonpflaster schneiden,;19,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
12;Dynamische Schicht für den Wege-;350,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
13;Wassergebundener Bodenbelag für Wege und Freiflächen;350,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
14;Wege und Plätze: Bestandsflächen an;5,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
15;Plattendruckversuch des Planums;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
16;Position wie vor, jedoch für;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
17;Laterne/ Standpfosten von;9,0;Stk;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;Trinkwasserrohre aus PE 100 SDR 11;40,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;Innendruckprüfung nach DIN EN 805 / DVGW W400-2 und;40,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Vorbereitung zur Inbetriebnahme der Druckrohrleitungen;40,0;m;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
4;Leitungen trennen;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
5;Zulage HA-Enden verschließen;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
6;Bogen bis 45° aus PE 100, SDR 11;5,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
7;Wasserzählerschacht;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
8;Wasserzähler;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
9;Hinweisschild DIN 4067 für Wasser;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;Trinkbrunnen;1,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;Montage des Trinkwasserspenders nach;1,0;psch;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Vorbereitung zur Inbetriebnahme der Trinkwasserspender;2,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
4;Beprobung des Trinkwassers der;1,0;;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;Pergola, Gesamtlänge ca. 14 m im Bogen, Höhe über Flur;1,0;Psch;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;"Abfallbehälter ""Paris"" von Hahnel & Lückel mit Ascher,";2,0;Stk;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;Bank liefern und einschließlich dem Erstellen der;7,0;Stk;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Fahrrad-Anlehnbügel mit Querholm, zum Einbetonieren,;5,0;Stk;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
4;bauseits gelagertes Hinweisschild wieder einbauen,;2,0;Stk;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
1;Unterboden für Vegetationsschicht;1635,0;m²;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
2;Boden für Pflanzgrube, 100/100 cm, Tiefe 100 cm, lösen,;25,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
3;Liefern  eines mineralischen Baumsubstrats;25,0;St;gaeb;leistungsbeschreibungen/LV Landschaftsbauarbeiten.x83
