Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Schaltfeld für Aufbau und Ausrüstung der Niederspannungsunterverteilung, im Wesentlichen bestehend aus:;3,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
2;Schaltfeld für Aufbau und Ausrüstung der Niederspannungsunterverteilung, im Wesentlichen bestehend aus:;4,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
3;Schaltfeld für Aufbau und Ausrüstung der Niederspannungsunterverteilung, im Wesentlichen bestehend aus:;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
4;Einspeiseschalter 630 A, 3-polig in Festeinbautechnik;5,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
5;Kompaktleistungsschalter mit Motorantrieb 250 A;1,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
6;NH-Sicherungslasttrennschalterleiste Gr. 2, Stromwandler 3-phasig;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
7;NH-Sicherungslasttrennschalterleiste Gr. 1, Stromwandler 3-phasig;5,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
8;NH-Sicherungslasttrennschalterleiste Gr. 00, Stromwandler 3-phasig;8,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
9;4-poliger Fehlerstromschutzschalter 25/0,03 A, Typ A;1,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
10;Phasenwächter;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
11;Synchronprüfrelais;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
12;Unter- und Überspannungsrelais nach IEC/EN 60 255, VDE 0435-300;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
13;Zulage zur Wiederverwendung der bestehenden Unterspannungsrelais;4,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
14;Kombiableiter 4-polig TN-(C)-S, Typ 1 + 2;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
15;NH-Sicherungslasttrennschalter NH1, 3-polig überwacht;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
16;Motorschutzschalter, strombegrenzend;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
17;Motorschutzschalter, strombegrenzend;7,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
18;Motorschutzschalter, strombegrenzend;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
19;Motorschutzschalter, strombegrenzend;3,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
20;Steuer-Trenntransformator 1 000 VA;1,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
21;230-V-AC-Verteilerblock für Steuersignale;2,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
22;Leitungsschutzschalter, 1-polig, 10 A, Charakteristik B, 10 kA;1,0;St;gaeb;leistungsbeschreibungen/LV_Linnich_NSHV.x83
