Pos.;Leistung;Menge;Einheit;Quelle;Datei
20;Einrichten, Vorhalten in der die vereinbarte;;;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
30;Liefern einer Dokumentation für die erbrachte Leistung.;;;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
10;Ausschaltung u.P.NYM,ST  Wanne;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
20;Schuko-Steck.i.Raum 1fach u.P.NYM,ST Wanne;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
30;Ausschaltung u.P.NYM,ST Beleuchtung Decke;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
40;zusätzlicher Deckenauslass u.P.NYM,ST;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
50;RZB 901453.002.1 Einbaudownlight LED Toledo Flat;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
60;Anschluß Rollo u.P.NYM,ST;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
70;Schuko-Steck.i.Raum 1fach u.P.NYM,ST an der Tür;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
80;Ausschaltung u.P.NYM,ST  Bel Decke;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
90;zusätzlicher Deckenauslass u.P.NYM,ST;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
100;RZB 901453.002.1 Einbaudownlight LED Toledo Flat;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
110;Schuko-Steck.i.Raum 1fach u.P.NYM,ST 63,01 am Waschtisch;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2.01 - Los 3 Elektroarbeiten.x83
