Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Baustelle einrichten, ggf. gem. Bauphasen Umsetzen und;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
2;Baustelle r;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
1;Leitungserfassung, Lokalisation und Dokumentation aller;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
2;Absteckung der Hauptachsen f;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
3;Grenz- und Vermessungspunkte wiederherstellen,;10,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
4;K;9,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
5;Kontrollpr;7,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
6;Beweissicherung des Bestandes im Bereich der Baustelle;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
7;Behelfslager nach Wahl des AN f;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
8;Behelfslager des AN von allen Ger;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
1;Suchgr;5,0;m3;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
2;Freilegung und Sicherung von vorhandenen;110,0;m;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
3;Leistung wie in Position 1.3.2. in vollem Wortlaut;35,0;m;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
4;Leistung wie in Position 1.3.2. in vollem Wortlaut;15,0;m;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
5;Kabelverteilerschrank, Bestand, im Gehwegbereich;1,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
1;Baumschutz herstellen.;2,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
2;Wie in Vorposition in vollem Wortlaut beschrieben,;2,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
3;Wie in Vorposition in vollem Wortlaut beschrieben,;2,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
1;Bestehendes Schiebetor im Bereich der Deckensanierung;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
1;Flächensondierung nach Unterlagen des AG innerhalb der;1620,0;m2;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
2;Einweisung des Baggerpersonals;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
3;Durchf;4,0;d;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
4;Unterst;3,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
1;Einholung der zur Durchf;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
2;Verkehrssicherung f;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
3;wie Vorposition, jedoch Bauphase 1b.;1,0;Psch;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
4;St;3,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
5;Verkehrszeichen aufstellen,;20,0;St;gaeb;Leistungsverzeichnis/05 Straßenausbau Adolf-Kolping-Straße - GAEB.X83
