Pos.;Leistung;Menge;Einheit;Quelle;Datei
01.1;Baustelleneinrichtung Kleinmaßnahmen bis 75 m²;5,0;St;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
01.2;Baustelleneinrichtung Maßnahmen 75 m² - 150 m²;8,0;St;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
01.3;Baustelleneinrichtung für größere Einzelmaßnahmen;2,0;St;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
01.4;Sicherungsmaßnahmen;1,0;psch;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
01.5;Bauzaun für Malerarbeiten (Fassade);100,0;m;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
01.6;Verkehrssicherungsmaßnahmen in öffentlichen Bereichen;2,0;St;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
02.1;Gerüstbauarbeiten - Grundzeit;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
02.2;Gerüstbauarbeiten - Gebrauchsüberlassung;300,0;m²/W;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
02.3;Sonderbauteile Gitterträger;6,0;St;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0301.1;Untergrund prüfen;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0301.2;Verunreinigung entfernen;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0301.3;Löcher verfüllen Oberfläche glätten;10,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0301.4;Abkleben der Öffnungen;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0302.1;Grundierung/Haftgrund;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0302.2;Fassadenanstrich;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0302.3;Zulage für Fassadenanstrich;300,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.1;Schutz von angrenzenden Bauteilen;500,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.2;Malervlies liefern und verkleben;200,0;m2;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.3;Verunreinigungen entfernen;850,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.4;Altbeschichtungen aufrauhen;850,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.5;Unebenheiten beispachteln;40,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.6;Zulage für Laibungen und Nischen;50,0;m;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.7;Grundierung der Wandflächen;850,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.8;Acrylfugen;100,0;m;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.9;Wandflächen Beschichtung, NAK 1, hochdeckend;850,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
0303.10;Wandflächenbeschichtung farbig;50,0;m²;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
04.1;Stundenlohn Meister;1,0;h;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
04.2;Stundenlohn Facharbeiter;1,0;h;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
04.3;Stundenlohn Helfer;1,0;h;gaeb-flat;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).D83
1;Einrichten und Räumen der Baustelle mit An- und Abfuhr, sowie Vorhalten der zur Durchführung der nachstehend beschriebenen Arbeiten erforderlichen Maschinen, Geräte, Werkzeuge und Bauwagen inkl. Miet-WC für die Dauer der Arbeiten. Hinweis: Der Bieter hat sich vor Abgabe seines Angebotes über die Geg;5,0;St;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
2;für Leistungesumfang 75 m² - 150 m²;8,0;St;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
3;größerer Einzelmaßnahmen ab 150 m² Malerfläche.;2,0;St;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
4;Sicherungsmaßnahmen entsprechend den Vorschriften der Berufsgenossenschaft aufbauen, Vorhalten und nach Beendigung der Arbeiten wieder abbauen.;1,0;psch;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
5;Liefern, umbauen, vorhalten und Abbauen von Bauzaun während der gesamten Maßnahme.;100,0;m;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
6;Anmelden von sämtlichen Maßnahmen im öffentlichen Straßenbereich bei den zuständigen Behörden.;2,0;St;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
1;Standgerüst als Arbeitsgerüst, als Ergänzung zu Pos. 2, zum Erreichen der Arbeitsplätze nach den Erfordernissen der Bau-BG und der gültigen UVV liefern, aufbauen und vorhalten. Nach Beendigung der Arbeiten wieder demontieren und abfahren.;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
2;Standgerüst als Arbeitsgerüst, als Ergänzung zu Pos. 1, zum Erreichen der Arbeitsplätze wie vor, jedoch über die 4-wöchige Grundeinsatzzeit hinaus.;300,0;m²/W;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
3;Sonderbauteil Gitterträger liefern, fachgerecht montieren und wieder demontieren und abfahren.;6,0;St;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
1;Vorhandene Putzflächen auf den Zustand prüfen, d.h. auf Maßtoleranzen, Vertiefungen, Hohlstellen und Tragfähigkeit.;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
2;Verunreinigungen, Schmutz, Staub, Fett und lose anhaftende Substanzen vollflächig durch geeignete Maßnahmen entfernen.;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
3;Ausbruch- und tiefe Schadstellen (Löcher) im Putz mit Füllspachtel oder Reparaturspachtel ausbessern und verfüllen, Oberfläche glätten, bis sie bündig mit der restlichen Fassaden abschließt.;10,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
4;Abkleben der Öffnungen, Fenster, Türen und sonstige angrenzenden Bauteile zum Schutz mit geeigneter Abdeckfolie, inkl. entfernen und entsorgen des Abdeckmaterials.;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
1;Bestandsfassadenfläche mit geeigneten Haftgrund grundieren;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
2;Deckendes Auftragen einer hoch wasserdampf- durchlässigen Dispersions-Fassadenfarbe;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
3;Zulage für Fassadenanstrich mittel / dunkel getönt.;300,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
1;Vollflächiges Abkleben/ Abdecken von angrenzenden Bauteilen wie Fenster, Türen, Ein- und Anbauteilen, Bodenflächen zum Schutz vor Verunreinigungen mit geeignetem Materialien, wie z.B. PE-Folie, Malervlies oder Tetrapack-Tüten, einschließlich dem Vorhalten und Beseitigung nach Abnahme der Bauleistung;500,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
2;Malervlies liefern und fachgerecht verkleben.;200,0;m2;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
3;Verunreinigungen, Schmutz, Staub, Fett und lose anhaftende Substanzen vollflächig durch geeignete Maßnahmen, unter Beachtung der Bestimmungen des Umweltschutzes, fachgerecht entfernen, einschließlich aller erforderlichen Nebenarbeiten und Schutzmaßnahmen.;850,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
4;Tragfähige Altbeschichtung der Wände vollflächig durch geeignete Maßnahmen fachgerecht aufrauhen, einschließlich aller erforderlichen Nebenarbeiten und Schutzmaßnahmen.;850,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
5;Beispachteln von Unebenheiten, Ausbruchstellen und Rissen mit verarbeitungsfertiger, gut füllender Leichtspachtelmasse, emissions- und lösemittel- frei. Mittlere Schichtdicke: 1 mm;40,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
6;Beschichtung wie vor beschrieben, jedoch als Zulage für die Ausführung auf Laibungen und/oder Nischen.;50,0;m;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
7;Bestandswände auf Haftung prüfen und Flächen, Grundierung, transparent, wasserverdünnbar Liefern und Auftragen eines rollfähigen tiefeindringenden Grundiermittels auf Acrylbasis für innen zur Vorbereitung nachfolgender Beschichtungen.;850,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
8;Acryl im Wandixel sowie an Fernstern und Türzargen ziehen.;100,0;m;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
9;Farbanstrich der Wändeflächen bestehend aus aus Beton-, Sichtmauerwerk- und Putz volldeckend mit Dispersionsfarbe, wasserverdünnbar, lösungs- mittelfrei, emmissionsminimiert, desinfektions- mittelbeständig,scheuerbeständig, hoch reinigend, diffusionsfähig, streichen.;850,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
10;Wandflächen deckend, in einem Farbton nach Wahl des Auftraggebers farbig beschichten;50,0;m²;gaeb;leistungsbeschreibungen/Leistungsverzeichnis Rahmenvertrag Malerarbeiten (1).X83
