Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
20;Baustelle von allen Geräten, Anlagen, Einrichtungen und;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
30;Baustelleninformationsschild;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
10;Straßenreinigung für die Zeit der Bauarbeiten;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
20;Aufrechterhaltung der Abfallentsorgung;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
30;Bestandsaufnahme nach Angaben des AG durchführen.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
40;Mantel mit Polsterung zum Schutz des Baumstammes vor;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
50;Fußgängerhilfsbrücke in Geländehöhe liefern und vorhalten;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
60;Fußgängerhilfsbrücke in Geländehöhe;12,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
70;Schottertragschicht als zeitweilige Befestigung;1611,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
80;Lagerplatz als Zwischenlager für Aushubböden einrichten nach Wahl des AN, vorhalten, betreiben und räumen. Befestigung nach Wahl des AN, einschließlich Gebühren oder Miete.;900,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
90;Erosionsschutz von Erdbauwerken durch Abdeckung mit Folie, Dicke 40 mym, mit Spanndraht überspannen, gehalten an Pflöcken.;900,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
100;LAGA-Untersuchung zur Verwertung des nicht zum Verfüllen verwendeten Aushubs des Rohrgrabens mit Ausweis der Einbauklassen, Haufwerk darf nicht vermischt werden Probenahme nur im Beisein des AG nach rechtzeitiger Vorankündigung.;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
10;Pressemitteilung zur Vollsperrung mit Angabe von Beginn;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
20;Verkehrsrechtliche Anordnung einholen.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
30;Verkehrszeichenplan erstellen, die Gebühren werden auf Nachweis gesondert vergütet.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
40;Verkehrssicherungseinrichtungen zur Aufrechterhaltung des öffentlichen und Anlieger-Verkehrs sowie für die verkehrsgerechte Sicherung von Arbeitsstellen aufgrund behördlicher Anordnungen, temporär, aufbauen und abbauen, nach den Richtlinien zur Sicherung von Arbeitsstellen an Straßen (RSA), gemäß Re;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
50;Verkehrssicherungseinrichtungen zur Aufrechterhaltung des öffentlichen und Anlieger-Verkehrs sowie für die verkehrsgerechte Sicherung von Arbeitsstellen aufgrund behördlicher Anordnungen, temporär, umbauen, nach den Richtlinien zur Sicherung von Arbeitsstellen an Straßen (RSA), gemäß Regelplänen B I;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
60;Verkehrssicherungseinrichtungen zur Aufrechterhaltung des öffentlichen und Anlieger-Verkehrs sowie für die verkehrsgerechte Sicherung von Arbeitsstellen aufgrund behördlicher Anordnungen, temporär, vorhalten, nach den Richtlinien zur Sicherung von Arbeitsstellen an Straßen (RSA), gemäß Regelplänen B;50,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
70;Verkehrssicherungseinrichtungen zur Aufrechterhaltung des öffentlichen und Anlieger-Verkehrs sowie für die verkehrsgerechte Sicherung von Arbeitsstellen aufgrund behördlicher Anordnungen, temporär, betreiben, nach den Richtlinien zur Sicherung von Arbeitsstellen an Straßen (RSA), gemäß Regelplänen B;50,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
80;Verkehrssicherungseinrichtungen zur Aufrechterhaltung des öffentlichen und Anlieger-Verkehrs sowie für die verkehrsgerechte Sicherung von Arbeitsstellen aufgrund behördlicher Anordnungen, temporär, instand halten, nach den Richtlinien zur Sicherung von Arbeitsstellen an Straßen (RSA), gemäß Regelplä;50,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
90;Absperrger;9,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
100;Verkehrsschild mit Aufstellvorrichtung aufstellen,;9,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
110;Absperrger;315,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
120;Schrankenzaun umsetzen;630,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
130;Richtstrahler einseitig, gelbes Dauerlicht, anbringen betreiben, vorhalten und umsetzen;15,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
10;Umleitungspl;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
20;Verkehrstafel auf- und abbauen. Vorhalten, Kontrolle, Wartung und Instandhaltung werden gesondert vergütet.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
30;alle Verkehrstafeln wie Vorposition, jedoch vorhalten und betreiben, Instand setzen,;50,0;StWo;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
40;Verkehrsschild auf- und abbauen. Vorhalten, Wartung und Instandhaltung werden gesondert vergütet.;18,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
50;Alle Verkehrsschilder wie Vorposition, jedoch vorhalten, warten und Instand setzen;50,0;Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
60;Alle Verkehrsschilderkombinationen wie Vorposition, jedoch vorhalten, warten und Instand setzen.;50,0;Wo;gaeb;vom_unternehmen_auszufuellende_dokumente/0756.x83
