Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Fachgerechter Rückbau von Brandschutzklappen mit;8,0;St;gaeb;Unbenannt_V33.X83
20;Fachgerechter Rückbau von Brandschutzklappen mit asbesthaltigen Klappenblatt und Dichtungen. + Verschließen der vorhandenen Kanäle mittels Endblechen / Enddeckeln;34,0;St;gaeb;Unbenannt_V33.X83
30;Fachgerechte Demontage und Entsorgung von;120,0;lfdm;gaeb;Unbenannt_V33.X83
40;Fachgerechte Demontage und Entsorgung von;45,0;lfdm;gaeb;Unbenannt_V33.X83
50;Fachgerechte Demontage und Entsorgung von;120,0;lfdm;gaeb;Unbenannt_V33.X83
60;Verschließen von außer Betrieb genommenen Lüftungsleitungen durch profilgerechte, luftdichte Endbauteile.;84,0;St;gaeb;Unbenannt_V33.X83
10;RLT Anlage;1,0;St;gaeb;Unbenannt_V33.X83
20;Montagesystem;1,0;St;gaeb;Unbenannt_V33.X83
30;Schalldämmende Geräteunterlage;1,0;St;gaeb;Unbenannt_V33.X83
40;Schutz der Dachfläche vor Beschädigungen;1,0;St;gaeb;Unbenannt_V33.X83
50;Transport;1,0;St;gaeb;Unbenannt_V33.X83
60;Technische Daten:;1,0;St;gaeb;Unbenannt_V33.X83
70;Transport;1,0;St;gaeb;Unbenannt_V33.X83
80;Ausführung wie vor beschreiben:;4,0;St;gaeb;Unbenannt_V33.X83
90;Ausführung wie vor beschrieben:;2,0;St;gaeb;Unbenannt_V33.X83
100;Ausführung wie vor beschrieben:;2,0;St;gaeb;Unbenannt_V33.X83
110;Schutz der Dachfläche vor Beschädigungen;4,0;St;gaeb;Unbenannt_V33.X83
120;Transportder;1,0;St;gaeb;Unbenannt_V33.X83
130;EC-Radial-Rohrventilator zur direkten;1,0;St;gaeb;Unbenannt_V33.X83
140;Transport;1,0;St;gaeb;Unbenannt_V33.X83
150;EC Radial-Rohrventilator mit geräuschgedämpftem, flachem Gehäuse.;1,0;St;gaeb;Unbenannt_V33.X83
160;Transport;1,0;St;gaeb;Unbenannt_V33.X83
170;Bezeichnungsschild,;30,0;St.;gaeb;Unbenannt_V33.X83
180;Bezeichnungsschild,;5,0;St;gaeb;Unbenannt_V33.X83
190;EC Radial-Rohrventilator mit;3,0;St;gaeb;Unbenannt_V33.X83
10;Luftleitung, rechteckig, Luftdichtheitsklasse ATC2 DIN EN;40,0;m²;gaeb;Unbenannt_V33.X83
20;Formstück für Luftleitung, rechteckig, Luftdichtheitsklasse ATC2;40,0;m²;gaeb;Unbenannt_V33.X83
30;Luftleitung, rechteckig, Luftdichtheitsklasse ATC2 DIN EN;280,0;m²;gaeb;Unbenannt_V33.X83
40;Formstück für Luftleitung, rechteckig, Luftdichtheitsklasse ATC2;95,0;m²;gaeb;Unbenannt_V33.X83
50;Luftleitung, rechteckig, Luftdichtheitsklasse ATC2 DIN EN;40,0;m²;gaeb;Unbenannt_V33.X83
60;Formstück für Luftleitung, rechteckig, Luftdichtheitsklasse ATC2;45,0;m²;gaeb;Unbenannt_V33.X83
70;Wickelfalzrohr aus verzinktem Stahl, Nähte gefalzt,;80,0;m;gaeb;Unbenannt_V33.X83
80;Wickelfalzrohr aus verzinktem Stahl, Nähte gefalzt,;3,0;m;gaeb;Unbenannt_V33.X83
90;Wickelfalzrohr aus verzinktem Stahl, Nähte gefalzt,;25,0;m;gaeb;Unbenannt_V33.X83
100;Wickelfalzrohr aus verzinktem Stahl, Nähte gefalzt,;25,0;m;gaeb;Unbenannt_V33.X83
