Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Einrichten, Vorhalten über die vereinbarte Leistungszeit sowie Räumung der Baustelle und Wiederherstellung des Geländes einschl. Entfernung von Fundamenten und Verunreinigungen, mit folgenden in den Pauschalpreis einzurechnenden Leistungen:;1,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
20;Absteckung entsprechend vorgegebenen Plänen bzw. nach örtlichen Vorgaben für die gesamte Baumaßnahme.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
30;Im Trassenbereich freigelegte Baumwurzeln mit einem Durchmesser größer 2 cm sind möglichst nicht zu beschädigen bzw. zu kappen.;50,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
40;Bauzaun aus mobilen Stahlrahmenzaunelementen mit Rundstahlfüllungen, Stützfüßen aus Beton, einschließlich sämtlicher Verbindungen, Sicherung mit Erdnägeln gegen umkippen, Kupplungen etc., liefern, aufstellen, warten, ggf. umsetzen, vorhalten und nach Abschluss der Bauarbeiten wieder abbauen. Einschl;50,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
50;Stahlrahmenzaun Gebrauchsüberlassung über die Grundstandzeit hinaus.;650,0;mWo;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
10;Rasenbordsteine aus Beton einschl. Fundament und Rückenstütze aus Beton abbrechen und entsorgen.;50,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
20;Einfassung aus Naturstein einschl. Fundament und Rückenstütze aus Beton abbrechen und entsorgen.;250,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
30;Boden aus Abtragsbereichen profilgerecht lösen und weiterverwenden.;650,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
40;Zulage für die Durchführung der Erdarbeiten zur Herstellung des Kofferbettplanums in den Bereichen, in denen auf Grund extrem geringer Überdeckungshöhen eine Beschädigung vorhandenen Kabeln und Leitungen bzw. Baumwurzeln bei maschinellen Erdarbeiten nicht ausgeschlossen werden kann und somit ein beh;20,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
50;Boden zur besseren Verzahnung mit nachfolgendem Schichtenaufbau aufreißen, profilieren und verdichten.;1480,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
60;Planum profilgerecht herstellen und verdichten.;1480,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
70;Geotextilien oder Geogitter, hochwetterbeständig, nach Unterlagen des AG als Bewehrungselement im Wegebau liefern und einbauen.;1480,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
80;Schottertragschicht aus Baustoffgemisch für Schottertragschichten nach ZTV-LW herstellen.;1480,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
90;Verdichtungsnachweis des eingebrachten Bodenaustauschmaterials durch ein Erdbaulaboratorium.;15,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
100;Liefern und Verlegen von Betonpflastersteinen mit garantierter Frost- und Tausalzbeständigkeit von 10 Jahren, erhöhtem Abrieb- und Witterungswiderstand, sowie einer Mindestvorsatzdicke von 8 mm, ansonsten Güteeigenschaften nach DIN EN 1338.;740,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
110;Liefern und Verlegen von Betonpflastersteinen mit Güteeigenschaften nach den BGB-Richtlinien für nicht genormte Betonprodukte, sowie einer Mindestvorsatzdicke von 8 mm.;20,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
120;Schottertragschicht aus Baustoffgemisch für Schottertragschichten nach ZTV-LW herstellen.;370,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
130;Deckschicht als Feinabgleichaus natürlichem Gestein, nach DIN 18035/5 herstellen, auf Schottertragschicht, aus korngestuftem Material liefern und erdfeucht profilgerecht einbauen und verdichten;370,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
140;Grobschotter als Bankett, Höhe bis OK Pflasterbelag herstellen.;370,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
150;Einfassung aus Natursteinpflaster aus Wiederverwendung verlegen,;200,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
160;Einfassung aus Natursteinpflaster verlegen,;15,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
170;Pflasterdecke aus Naturpflaster nach ZTV-P-StB 06, Merkblatt für Flächenbefestigungen mit Pflasterdecken und Plattenbelägen und WTA-Merkblatt Gebundene Bauweise - historisches Pflaster herstellen.;535,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
180;Pflasterfläche an Bestandspflaster als Zulage zur Vorposition anarbeiten.;10,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
190;Boden als Hinterfüllung profilgerecht einbauen und verdichten.;95,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
200;Schachtabdeckung freilegen und nach Bauablauf Zug um Zug an die neue planmäßige Höhe anpassen. Aufbrucharbeiten zum Freilegen der Schachtabdeckung ausführen.;6,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
210;Schachtabdeckungen im Bereich der Kreuzungen zweireihig umpflastern.;3,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
220;Hofablauf freilegen und nach Bauablauf Zug um Zug an die neue planmäßige Höhe anpassen. Aufbrucharbeiten zum Freilegen des Straßenablaufes ausführen.;1,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
230;Hofablauf im Bereich der Kreuzungen zweireihig umpflastern.;1,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
240;Kabelgraben profilgerecht ausheben, verfüllen und verdichten.;10,0;lfdm;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
250;Kabelschutzrohr, einschl. fester Rohrverbindung, einbauen.;10,0;lfdm;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
260;Palisaden aus Beton nach DIN EN 13198.;100,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
270;Palisaden aus Beton nach DIN EN 13198.;50,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
280;Palisaden aus Beton nach DIN EN 13198.;50,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
290;Palisaden aus Beton nach DIN EN 13198.;100,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
10;Findlinge aus Baufeld aufnehmen und zur Sicherung der Baufreiheit umsetzen.;5,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
20;Findlinge aus Baufeld aufnehmen und zur Sicherung der Baufreiheit umsetzen.;1,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
30;Boden aus Abtragsbereichen profilgerecht lösen und weiterverwenden.;210,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
40;Zulage für die Durchführung der Erdarbeiten zur Herstellung des Kofferbettplanums in den Bereichen, in denen auf Grund extrem geringer Überdeckungshöhen eine Beschädigung vorhandenen Kabeln und Leitungen bzw. Baumwurzeln bei maschinellen Erdarbeiten nicht ausgeschlossen werden kann und somit ein beh;10,0;m³;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
50;Boden zur besseren Verzahnung mit nachfolgendem Schichtenaufbau aufreißen, profilieren und verdichten.;840,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
70;Geotextilien oder Geogitter, hochwetterbeständig, nach Unterlagen des AG als Bewehrungselement im Wegebau liefern und einbauen.;840,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
80;Schottertragschicht aus Baustoffgemisch für Schottertragschichten nach ZTV-LW herstellen.;840,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
90;Verdichtungsnachweis des eingebrachten Bodenaustauschmaterials durch ein Erdbaulaboratorium.;2,0;Stück;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
100;Einfassung aus Natursteinpflaster verlegen,;675,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
110;Dynamische Schicht unter Deckschicht natürlichem Gestein, nach DIN 18035/5 herstellen, auf Schottertragschicht, aus korngestuftem Material liefern und erdfeucht profilgerecht einbauen und verdichten.;500,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
120;Deckschicht als Feinabgleich aus natürlichem Gestein, nach DIN 18035/5 herstellen, auf dynamischer Schicht, aus korngestuftem Material liefern und erdfeucht profilgerecht einbauen und verdichten;500,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/26-07-30, LV, Los 12 - Wegebau.X83
