Pos.;Leistung;Menge;Einheit;Quelle;Datei
01;Vorgenannte Baustelleneinrichtung einrichten, 3 Wochen vorhalten, abbauen und abfahren.;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
02;Stundenlohn Mittellohn;16,0;h;gaeb;978_2026-06-03_LV-Innentueren.x83
03;Kosten für Dokumentation der Erfüllung der beschriebenen Anforderung QNG-SJK für Holzbauteile;1,0;psch;gaeb;978_2026-06-03_LV-Innentueren.x83
01;(OT1.1.1-4.1.1) 2-schalige Stahl-Umfassungszarge mit Oberlicht 1010/2700/200 mm (RBM), B, stumpf, Spiegel 45/60;4,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
02;(OT5.1.1+6.1.1) 2-schalige Stahl-Umfassungszarge 1010/2260/200 mm (RBM), B, stumpf, Spiegel 45/60;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
03;(OT10.2.1) 2-schalige Stahl-Umfassungszarge 885/2260/150 mm (RBM), B, stumpf, Spiegel 45/60;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
04;(OT10.2.2+3) 2-schalige Stahl-Umfassungszarge 1010/2260/150 mm (RBM), B, stumpf, Spiegel 45/60;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
05;(OT10.2.2+3) Zulage Umfassungszarge für Schlosshöhe h=850 mm (behindertengerecht);2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
06;(OT10.2.2+3) Zulage zusätzliches Riegelschlossausnehmung Umfassungszarge für Schlosshöhe h=ca. 1200 mm;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
07;(13.1.4) 2-schalige Stahl-Umfassungszarge 1010/2260/270 mm (RBM), MW, stumpf, Spiegel 30/45;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
08;(OT1.1.1-6.1.1,10.2.2+3,13.1.4) Vollspan-Türblatt, verstärkt, 1010/2260 mm;9,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
09;(1.1.1-4.1.1) Horizontalen Edelstahl-Trittschutz 1000/300 mm in voller Türblattbreite beidseitig.;8,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
10;(OT10.2.1) Vollspantür verstärkt 885/2260 mm;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
11;(OT10.2.2+3) Zulage Türblatt für Schloss-/Drückerhöhe h=850 mm (behindertengerecht);2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
12;(OT10.2.2+3) Zulage Türblatt zusätzliches Riegelschloss;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
13;(OT1.1.1-4.1.1,10.2.3) Mehrpreis Feuchtraum-Türblatt 1010/2260 mm;5,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
01;(OT1.3.1-4.3.1, 5.2.1+6.2.1) 2-schalige Edelstahl-Umfassungszarge 760/2135/155 mm (RBM), MW, stumpf;6,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
02;(OT1.3.1-4.3.1, 5.2.1+6.2.1) Nassraum-Türblatt 760/2135 mm;6,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
03;(OT1.3.1-4.3.1) Unterschnitt 10 mm für Nassraum-Türblatt 760 - 1135 mm;4,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
04;(OT5.2.1+6.2.1) Unterschnitt 15 mm für Nassraum-Türblatt 760 - 1135 mm;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
01;(OT11.1.1) SSK2-32/37dB Schallschutz-Türblatt, 1135/2260 mm;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
02;(OT11.1.1) SSK2-32/37dB 2-schalige Schallschutz-Stahl-Umfassungszarge mit Oberlicht 1135/2700/240 mm (RBM), B, stumpf, Spiegel 45/60;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
03;Mehrpreis zur Vorposition für Lichtausschnitt SSK2, 200/1500 mm;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
01;(OT13.1.2+3,15.1.1,17.1.1) T30-Türblatt, 1010/2260 mm;4,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
02;(OT13.1.1) T30/RS-Türblatt, 1010/2260 mm;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
03;(OT13.1.1) Mehrpreis für Antipanikschloss gegen die Aufschlagsrichtung;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
04;(OT14.1.1) T30-Türblatt, 1260/2260 mm;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
05;(OT13.1.2+3) T30, 2-schalige Stahl-Umfassungszarge 1010/2260/175mm (RBM), MW, stumpf, Spiegel Standard;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
06;(OT13.1.1) T30/RS, 2-schalige Stahl-Umfassungszarge 1010/2260/240mm (RBM), B, stumpf, Spiegel 45/60;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
07;(OT14.1.1) T30 2-schalige Stahl-Umfassungszarge 1260/2260/200mm (RBM), B, stumpf, Spiegel 45/60;1,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
08;(OT15.1.1,17.1.1) T30, 2-schalige Stahl-Umfassungszarge 1010/2260/200mm (RBM), B, stumpf, Spiegel 45/60;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
01;(OT1.3.1-4.3.1, 5.2.1+6.2.1, 10.2.1-3,11.1.1, 13.1.2-4) Objekt-Türdrückergarnitur mit Kurzschild PZ;13,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
02;(OT1.3.1-4.3.1, 5.2.1+6.2.1, 10.2.1-3) Zulage zu vorbeschriebener Objekt-Türdrückergarnitur für Ausführung mit WC-Rosettenpaar.;9,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
03;(OT1.1.1-4.1.1, 5.1.1+6.1.1) Objekt-Wechselgarnitur mit Kurzschild PZ;6,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
04;(OT13.1.2+3) Objekt-Feuerschutz-/Panik-Türdrückergarnitur mit Kurzschild PZ;2,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
05;(OT13.1.1, 14.1.1-16.1.1) Objekt-Feuerschutz-/Panik-Wechselgarnitur mit Kurzschild PZ;4,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
06;(OT1.1.1-4.1.1, 10.2.1+2+3) Barrierefreier Obentürschliesser mit hohem Wirkungsgrad, Gleitschiene und Rastfeststellung;7,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
07;(OT1.1.1-4.1.1, 10.2.1+2+3) Zulage für Obentürschließer für Ausführung mit T-Stop in der Gleitschiene;7,0;St;gaeb;978_2026-06-03_LV-Innentueren.x83
