Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Einrichten und Räumen der Baustelle, Vorhalten der Baustelleneinrichtung;1,0;psch;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
2;Für die Verkehrsregelung, sowie Maßnahmen zur Aufrechterhaltung, Sicherung des Verkehrs und der Baustelle einschl. Heranschaffen, Aufstellen, Vorhalten, tägliche Kontrolle (alle Kalendertage) während der Bauphase und Beseitigen mit Beendigung der Bauarbeiten erforderlicher Schilder, Absperrungen. Er;1,0;psch;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
3;Stundenverrechnungssatz für einen Baufacharbeiter;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
4;Stundenverrechnungssatz für einen Bauhelfer;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
5;Stundenverrechnungssatz für einen Hydraulikbagger über 6,5 t bis ca. 22,5 t mit Bedienungspersonal;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
6;Stundenverrechnungssatz für einen Minibagger bis ca. 6,5 t mit Bedienungspersonal;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
7;Stundenverrechnungssatz für einen Radlader ca. 5 t mit Bedienungspersonal;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
8;Stundenverrechnungssatz für eine LKW bis 25 t mit Bedienungspersonal;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
9;Stundenverrechnungssatz für einen Kompressor ca. 6 m³/Min mit Presslufthammer, mit Bedienungspersonal;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
10;Stundenverrechnungssatz für Kleingeräte (elektro-, kraftstoff-betrieben, etc.), wie z. B. Trennschleifer, Kettensäge, Schneidetisch, Schmutzwassertauchpumpe bis Q=30 m³/h inkl. Schlauch, etc., inkl. Stromgestellung, mit Bedienungspersonal;1,0;Std;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
1;Fläche der Achse A sowie Baustraße oberflächig abziehen.;1000,0;m²;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
2;Weidezaun entfernen;100,0;m;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
3;Schilderkombination rund Größe 2 und rechteckig Größe 2 am Schilderpfosten, einschl. Fundament aufnehmen und wiedersetzen.;1,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
4;Baufeld der Achse B einschl. Wendeplatz nach Angabe der AG beräumen.;1000,0;m²;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
5;Baumstümpfe/Wurzelstöcke mit einem Stamm-Durchmesser;31,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
6;Baumstümpfe/Wurzelstöcke mit einem Stamm-Durchmesser;8,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
7;Baumstümpfe/Wurzelstöcke mit einem Stamm-Durchmesser;4,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
8;Baumstümpfe/Wurzelstöcke mit einem Stamm-Durchmesser;2,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
9;Baumstümpfe/Wurzelstöcke mit einem Stamm-Durchmesser;1,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
10;Freiliegenden Betonbruch als Platten 60x60x10 cm im Baufeld der Achse B aufnehmen.;0,5;m³;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
11;Freiliegenden Ziegelbruch in Teilstücken von 50x50x50 cm im Baufeld der Achse B aufnehmen;0,5;m³;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
12;Entwässerungsrinne DN100 einschließlich Betonunterbau bis 30 cm;2,5;m;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
13;Palisaden 50x15x15 cm als Beetumrandung/Randeinfasssung einschl. Betonunterbau und Rückenstütze bis 30 cm abbrechen.;2,5;m;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
14;Betonplatten 30x30x6 cm als Beetumrandung/Randeinfasssung abbrechen.;3,0;m;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
15;Grasnarbe im Grabenbereich für Regenwasserkanal in der Hoflage bis 10 cm Stärke abziehen.;15,0;m²;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
16;Hecke aus Kirschlorbeer entfernen, einschließlich Wurzelwerk roden.;11,0;m;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
1;Bodenaushub des Straßenplanums profilgerecht lösen, einschl. der Böschungen bis 1,5 m Höhe.;550,0;m³;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
2;Zulage zur Position 1.3.1;75,0;m³;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
3;Probenahme und Probenaufbereitung von auf der Baustelle angefallenen Bodenmaterial nach § 8 der Ersatzbaustoffverordnung (ErsatzbaustoffV)), einschl. Protokollierung.;2,0;St;gaeb;leistungsbeschreibungen/2026-08-09_Leistungsverzeichnis.x83
