Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;bestehend aus:;1,0;Stck;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
10;Bau- und Abbruchabfälle, Metalle,;10,0;kg;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
20;Abfälle aus elektrischen und elektronischen Geräten,;80,0;kg;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
30;Bau- und Abbruchabfälle, Holz, Glas und Kunststoff,;20,0;kg;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
10;Kommandosteuerung, für Personen-/Lastenaufzug, Ausführung der sicherheitsrelevanten Anwendungen als elektronische, programmierbare Systeme (PESSRAL), sämtliche Steuerungsparameter durch den Betreiber konfigurierbar, einschl. erforderlicher Dokumentationen und Passwörter sowie systembedingter Ein-/Au;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
20;Frequenzumrichter zur Drehzahlverstellung von Dreiphasenwechselstrommotoren, leerlauf-, kurzschluss- und rückspeisungsfest, min./max. Drehzahlbegrenzung einstellbar, Über- und Unterspannungsbegrenzung, Temperatur- und Überstromschutz, Bemessungsbetriebsspannung 400 V AC,;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
30;Durch den auf dem Kabinendach montiertem Steuergerät, welches gleichzeitig die Hauptklemmstelle auf dem Fahrkorb ist, ist ein bedienen der Anlage vom Fahrkorbdach aus möglich. Sobald die Inspektionssteuerung zugeschaltet wird, werden sämtliche Innen- und Außenrufe gelöscht, ein Annehmen weiterer Ruf;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
40;LED Streifen durch kompletten Schacht. Länge circa 9,7 m.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
50;Lieferung und Montage einer Grubenbedienstelle.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
60;Tableau für Befehlsgeber im Fahrkorb, Maße, Beschriftung und Anordnung DIN EN 81-70, für folgende Funktionen:;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
70;"Edelstahl gebürstet, Kurzhubtaster mit Braille-Schrift,  Brandfalllogo nach EN 81-73. Einbau in Türportal, 2 Taster; quadrtisch.";4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
80;Absolutwertgeber für präzise Ermittlung der Position im Schacht. Inklsusive codiertem Band welches durch den kompletten Schacht gespannt wird.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
90;Endschalter sowie Inspektionsendschalter;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
100;Kabinentürantrib als geregelter Gleichstromantrieb.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
110;Bremswiderstand passend zur Anlage.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
120;Rauchmelder für Teildynamische Brandfallsteuerung vor den Haltestellen.;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
10;Notbremssystem gemäß EN81-20/50. Schutz gegen unkontrollierte Bewegung des Fahrkorbs (UCM) als auch als Schutzeinrichtung für den aufwärtsfahrenden Fahrkorb gegen Übergeschwindigkeit (SAFÜ) inkl Spanngewichte;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
10;"Einbau einer Gegengewichtsabtrennung nach EN 81-20; 5.2.5.5.1";1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
10;Veranlassen und Durchführen der Prüfung nach Paragraph 15 Betriebssicherheitsverordnung vor erstmaliger Inbetriebnahme durch eine ZÜS, einschl. Gebühren der ZÜS und Übergabe der Prüfbescheinigung an den AG.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
10;Bedienungs und Bestandsdokumentation;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
20;Einweisung von beauftragten Personen des AG vor Ort an der installierten Anlage zur Durchführung der regelmäßigen Inaugenscheinnahme und Funktionskontrolle nach TRBS 3121 und von Befreiungsmaßnahmen eingeschlossener Personen mit praktischen Übungen, einschl. Ausstellen einer Teilnahmebestätigung/ein;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/37VE01.X83
