Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;"Erstellung des Gesamtsystems und 
Herbeiführung der Betriebsbereitschaft einschließlich Schulung / Workshop, Dokumentation, Abnahme und Projektleitung sowie weitere Kosten vor der Abnahme gemäß Leistungsbeschreibung Nr. 4
Pauschalpreis";;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
Pos.;Bezeichnung;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
2;GK1f - A3 Color Standsystem;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
3;Finisher für GK1f;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
4;GK2 - A4 Color Tischsystem;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
5;Standfuß mit Rollen für GK2;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
6;Optional Fax-Funktion für GK2, Kriterium A.4.53;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
7;GK1f- A3 Color Standsystem;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
8;GK2 - A4 Color Tischsystem;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
9;GK1f - A3 Color Standsystem;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
10;GK2 - A4 Color Tischsystem;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
11;Entsorgung Drucker;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
12;Entsorgung Kopierer A4;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
13;Entsorgung Kopierer A3;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
14;"Servicetechniker bzw. System- und Wartungstechniker
während der üblichen Geschäftszeiten";;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;Feststehende Vergütungen;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;einmalig;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;Altgeräteentsorgung;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;monatliche Abrechnungen;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;gesamt;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;Fiktive (geschätzte) Kosten;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;Gesamtangebotspreis netto;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;MwSt.;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
;Gesamtangebotspreis brutto;;;preisblatt;Zusätzliche Informationen\Anlage_03_Vergütungszusammenstellung_Version_01.xlsx
