Pos.;Leistung;Menge;Einheit;Quelle;Datei
01;Werkstattzeichnungen für die Details der gesamten Gerüst-Konstruktion in M 1:5 - 1:10 anfertigen und jeweils die Schnitte und An­sichten in M 1:50 dar­stellen. Zusätz­lich sind Übersichts­pläne M 1:50 vor­zulegen.;1,0;psch;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
02;Standsicherheitsnachweis für alle vor - und nachbeschriebenen Gerüstkonstruktion, sowie für die daran zu verankernden Hebezeuge, Bauaufzüge u.dgl., unter Berücksichtigung der am Gebäude gegebenen Verankerungsmöglichkeiten.;1,0;psch;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
03;Ermittlung und Dokumentation von Dübelauszugsversuchen am Objekt.;8,0;St;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
04;Ausführen eines wöchentlichen Gerüstkontrollganges einschl. Beheben kleinerer Mängel wie z.B. Wiedereinhängen des Seitenschutzes etc.;25,0;StWo;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
05;Gerüstunterbau für den Ausgleich von Unebenheiten in der Aufstandsfläche der Gerüste.;240,0;m;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
01;Arbeitsgerüst für Fassadenarbeiten als längenorientiertes Standgerüst Standgerüst ohne Bekleidung, gemäß DIN EN 12811-1 und DIN EN 12810-1 inkl. aller Nebenleistungen nach VOB Teil C Gerüstarbeiten - DIN 18451.;785,0;m²;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
02;Arbeitsgerüst für Fassadenarbeiten als längenorientiertes Standgerüst ohne Bekleidung, gemäß DIN EN 12811-1 und DIN EN 12810-1 inkl. aller Nebenleistungen nach VOB Teil C Gerüstarbeiten - DIN 18451 abbauen und abtransportieren.;785,0;m²;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
03;Arbeits- und Schutzgerüst gemäß DIN EN 12811-1 inkl. aller Nebenleistungen nach VOB Teil C Gerüstarbeiten - DIN 18451.;21195,0;m²Wo;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
04;Arbeitsgerüst für Fassadenarbeiten als längenorientiertes Standgerüst ohne Bekleidung, gemäß DIN EN 12811-1 und DIN EN 12810-1 inkl. aller Nebenleistungen nach VOB Teil C Gerüstarbeiten - DIN 18451.;575,0;m²;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
05;Arbeitsgerüst für Fassadenarbeiten als längenorientiertes Standgerüst ohne Bekleidung, gemäß DIN EN 12811-1 und DIN EN 12810-1 inkl. aller Nebenleistungen nach VOB Teil C Gerüstarbeiten - DIN 18451 abbauen und abtransportieren.;575,0;m²;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
06;Arbeits- und Schutzgerüst gemäß DIN EN 12811-1inkl. aller Nebenleistungen nach VOB Teil C Gerüstarbeiten - DIN 18451.;4600,0;m²Wo;gaeb;leistungsbeschreibungen/LV 33 Gerüstarbeiten 08.07.2026.X81
