Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Nichttragende innere Trennwand DIN 18183-1, DIN 4103-1, Einbaubereich 1 DIN 4103-1 (Bereiche mit geringer Menschenansammlung), Höhe bis 3,75 m, Dicke 150 mm, Baustoffklasse DIN 4102-1 A2 (nichtbrennbar),;50,0;m2;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
2;Anschluss, an Massivbauteil, starr auf PU Streifen;13,5;m;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
3;Anschluss, an Massivbauteil, gleitend bis 20 mm,;7,5;m;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
4;Anschluss, an Holzräger, gleitend bis 20 mm,;13,5;m;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
5;Vorwandinstallation als raumhohe Installationsvorsatzschale / Vorsatzschale vor Massivwand, nichttragend, in WC-Räumen, herstellen.;30,0;m2;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
6;Vorwandinstallation / Installationsvorsatzschale DIN 18340,;10,0;m2;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
7;"Tragständer für Montage von Urinalen /WC in Trockenbauwänden und -bekleidungen; Unterkonstruktion der Wände nach Erfordernis auswechseln, Bekleidung im Bereich der Installationsanschlüsse aussparen.";6,0;St;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
1;"Mineralwolle-Wärmedämmung als Klemmfilz zwischen den Deckenbalken einbauen. Die Dämmung ist in einer Dicke von 120 mm auszuführen; der verbleibende Balkenzwischenraum bleibt frei. Dämmstoff mit 1 cm Übermaß zuschneiden, dicht stoßen sowie passgenau und fugenfrei einbauen.";50,0;m2;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
2;Diffusionshemmende Bahn unterhalb der Wärmedämmung liefern und verlegen. Bahnenüberlappungen, Randanschlüsse und Durchdringungen mit systemzugehörigen Klebe- und Dichtmitteln dauerhaft luftdicht herstellen. Art und sd-Wert der Bahn sind auf den Bauteilaufbau abzustimmen und vor Ausführung nachzuweis;50,0;m2;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
3;Unterseitige Lattung aus Nadelholz zur Lagesicherung der Wärmedämmung und Anpressung der diffusionshemmenden Bahn liefern und an den Deckenbalken befestigen.;50,0;m2;gaeb;leistungsbeschreibungen/LV Trockenbauarbeiten_GAEB.x83
