Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;unterschiedliche Wandflächen aus;940,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
2;Betonkontaktgrund als Haftgrundierung;77,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
3;Innenanstrich auf KS-Mauerwerk / Stahlbeton;15,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
4;Innenwandputz DIN 18550;890,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
5;Innenwandputz DIN 18550;121,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
6;an Fenstern, Türen und Durchgängen;105,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
7;für den Innenputz der vor. Positionen,;138,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
8;verzinkte Eckschutzschienen;152,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
9;zum Anschluss an Fenster und Türen;155,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
10;zum Putzabschluss;205,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
11;zur Putzbewehrung bei rissanfälligen Bereichen,;392,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
12;aus beschichteter Hartschaumplatte,;79,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
13;bis 10 cm breit mit Streckmetall abdecken;15,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
14;10 - 20 cm breit mit Streckmetall abdecken;9,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
15;Größe der Rohbauöffnung bis 1,01m x 2,135m;28,0;St;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
16;Wandstärke 24 cm;9,9;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
17;Wandstärke 11,5 cm, anputzen;10,4;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
18;sauber und fachgerecht herstellen, vorhalten;196,0;m2;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
19;als Folienstreifen 100 cm breit;195,0;lfdm;gaeb;leistungsbeschreibungen/LV - Innenputzarbeiten.X83
