Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
20;Baustelle von allen Geräten, Anlagen, Einrichtungen und;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
10;Bauzaun nach Unterlagen des AG einschl. der erforderli-;20,0;m;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
20;Bauzaun innerhalb der Baustelle umsetzen. Nicht wieder-;40,0;m;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
10;Einholen der Verkehrsrechtlichen Anordnung und;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
20;Verkehrssicherung an Arbeitsstellen von längerer Dauer;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
30;Verkehrssicherung an Arbeitsstellen von längerer Dauer;45,0;d;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
40;Kontrolle der Arbeitsstellensicherung gem. ZTV-SA;45,0;d;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
10;Information der Grundstückseigentümer im Baubereich übe;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
20;Staubentwicklung auf dem gesamten Baustellengelände;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
30;Durch den Baustellenverkehr verschmutzte öffentliche;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
40;Leistungen des AN für Koordinierung aller innerhalb des;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
50;Deklarationanalyse von auszubauenden Boden aus der;2,0;St;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
10;Hilfsüberfahrt einschließlich aller Schutzeinrichtungen;3,0;St;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
10;Die Schachterlaubnisscheine sind vor Beginn der;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
20;Beweissicherung durchführen für alle;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
30;Fotodokumentation anfertigen,;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
40;Bestandsunterlagen erstellen,;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
50;Kontrollprüfung nach ZTV-SoB 04 auf besondere Anordnung;2,0;St;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
60;Kontrollprüfung nach ZTV-SoB 04 auf besondere Anordnung;2,0;St;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
70;Deklarationsanalyse gem. Vollzugshinweise zur Zuordnung von Abfällen zu den Abfallarten eines Spiegeleintrages in der Abfallverzeichnis-Verordnung“ - orientierende Bewertung nach EBV;2,0;St;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
80;Grenzsteine/Zeichen sichern,;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
90;Durch den Vermesser eingemessene Absteckpunkte der;1,0;psch;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
10;Stundenlohnarbeiten durch Arbeitskraefte auf Anordnung;5,0;h;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
20;Stundenlohnarbeiten durch Arbeitskraefte auf Anordnung;5,0;h;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
30;Stundenlohnarbeiten durch Arbeitskraefte auf Anordnung;5,0;h;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
40;Stundenlohnarbeiten durch Baugeraete auf Anordnung des;5,0;h;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
50;Stundenlohnarbeiten durch Baugeraete auf Anordnung des;5,0;h;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
60;Stundenlohnarbeiten durch Lastkraftwagen auf Anordnung;5,0;h;gaeb;leistungsbeschreibungen/Los 30_Außenanlagen_Abs 01.X83
