Pos.;Leistung;Menge;Einheit;Quelle;Datei
00000001;Baustelle einrichten ... Freitext ...*Zufahrt vorh.;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00000002;Baustelle räumen ... Freitext ...;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00000003;Maßnahmen (Wasserschutzgebiet);1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00000004;Kontrolle der durchgef. Maßnahmen;17,0;d;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00000005;SiGe-Plan erstellen;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00000006;SiGe-Koordinator stellen.;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00010001;Verkehrssich. läng. Dauer aufbauen Arbeitsstelle*... Freitext ... ... Freitext ...*... Freitext ... Anordnung Unt. AG*gebührenfrei;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00010002;Verkehrssich. läng. Dauer vorhalten ... Freitext ...*... Freitext ...;9,0;d;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00010003;Verkehrssich. läng. Dauer aufbauen Arbeitsstelle*... Freitext ... ... Freitext ...*... Freitext ... Anordnung Unt. AG*gebührenfrei;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00010004;Verkehrssich. läng. Dauer vorhalten ... Freitext ...*... Freitext ...;8,0;d;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00010005;Kontrolle d. Verkehrss. an Arb.st. zwei bzw. einmal*schrift.Dokument;17,0;d;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00020001;Probegefäß liefern 10-l-Blecheimer*Mithilfe Kprüf.;2,0;St;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00020002;Bohrkern entnehmen Kern-DU 15 cm*Tiefe 10 bis 15cm Asphaltschicht*... Freitext ...;2,0;St;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030001;Asphalt fräsen ... Freitext ...*Tiefe ü.2,5-4,5cm ... Freitext ...*Fräsasph. verw. Unebenheit 6 mm;7500,0;m2;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030002;Asphalt fräsen ... Freitext ...*... Freitext ... ... Freitext ...*Fräsasph. verw. Unebenheit 6 mm;100,0;m2;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030003;Asphalt fräsen ... Freitext ...*... Freitext ... ... Freitext ...*Fräsasph. verw. Unebenheit 6 mm;2000,0;m2;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030004;Erschwernis infolge Einbauten Erschwer. gesamt*Asphaltbefestig. ... Freitext ...;1,0;St;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030005;Erschwernis infolge Einbauten Erschwer. gesamt*Asphaltbefestig. ... Freitext ...;2,0;St;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030006;Erschwernis infolge Einfassungen Erschwer. gesamt*Asphaltbefestig. ... Freitext ...;80,0;m;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030007;Bankett abtragen Breite bis 0,50 m*Dicke 10-15 cm ... Freitext ...*Mit Veg.decke ... Freitext ...;125,0;m3;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030008;Erschwernis durch Einbauten ... Freitext ...*... Freitext ...;8,0;St;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00030009;Asphaltbefestigung trennen ... Freitext ...*schneiden Dicke ü. 3-6 cm;120,0;m;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00040001;Grabenprofil wiederherstellen Aushub -0,25 m3/m*Räumgut seitlich;80,0;m;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00050001;Bordstein aufnehmen. Naturstein B6+B7*Fund. ü. 10-20 cm ... Freitext ...*Verwertung AN;5,0;m;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00050002;Bordstein aus Naturstein setzen ... Freitext ...*... Freitext ... gerader Stein*... Freitext ... ... Freitext ...;5,0;m;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00050003;Bordstein trennen ... Freitext ...*BSt.nassschneiden ... Freitext ...;2,0;St;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00060001;Erschwernis infolge Wald;1,0;Psch;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00060002;Unterlage reinigen gefr. Asphaltsch.*lose Teile aufn. zus. Flächen*Hochdr.-Sauganl.;7600,0;m2;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00060003;Bitumenemulsion aufsprühen ... Freitext ...*... Freitext ... ... Freitext ...*... Freitext ... ... Freitext ...;7600,0;m2;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00060004;Asphalttragsch. aus AC 32 T N herst ... Freitext ...*Profilausgleich Bitumen 70/100;385,0;t;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
00060005;Asphaltdecksch. aus AC 11 D N herst ... Freitext ...*Dicke 4,0 cm Bitumen 50/70*mit Beschicker;7600,0;m2;gaeb-flat;Sonstige Vergabeunterlagen/K 6556 Aichen Krenkingen.D83
