Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Hardware/Schließkomponenten;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
20;RFID-Online-Lesegeräte, für Türsteuerungen und zur Aktuallisierung der Chips;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
30;RFID-Chips wie in der Leistungsmatrix beschrieben (bruchsicher, mit eindeutiger Ident-Nr, unterschiedliche Farben);;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
40;elektronische Türbeschläge einschl. Erstausstattung mit Lithiumbatterien;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
;Langbeschläge;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
;Kurzbeschläge;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
;Blindzylinder für alle Türbeschläge in unterschiedlichen handelsüblichen Größen mit FH-Zulassung für Branschutztüren.;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
50;Eingabepad mit Zahlentastatur ergänzend/zusätzlich zu den Türbeschlägen;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
60;elektronische Schließzylinder (Doppelschließzylinder) einschl. Erstausstattung mit Lithiumbatterien;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
70;elektronische Schließzylinder (Doppelschließzylinder) mit beidseitiger eklektronische Betätigung einschl. Erstausstattung mit Lithiumbatterien;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
80;elektronische Schließzylinder (Halbschließzylinder für Schaltschranktüren) einschl. Erstausstattung mit Lithiumbatterien;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
90;Zylinderverlängerungen der elektronischen Schließzylinder pro angefangebne 5 mm und je Zylinderseite;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
100;Aufzugssteuerung und RFID-Lesegerät für dir Ansteuerung von bis zu 8 Relaisausgängen;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
110;Software und Administration;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
120;Lizenz  für die Software, 15 Nutzer, die gleichzeitig mit der Software arbeiten;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
150;Inbetriebnahme und Montage;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
160;Softwareinstallation und Inbetriebnahme der Software;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
170;Stammdateneingabe je Nutzer einschl. Schließberechtigungen;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
180;Erstprogrammierung der RFID-Chips für ca. 620 Nutzer;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
190;Ausbau der Altzylinder und Beschläge einschl.raumkonkrete Dokumentation und Übergabe an den Auftraggener;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
200;Montage RFID-Online Lesegerät für Türsteuerungen und zur Aktuallisierung der Chips;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
210;Montage Türbeschläge einschl. Erstausstattung mit Lithiumbatterien und Blindzylinder;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
220;Montage Schließzylinder (Doppelschließzylinder) einschl. Erstausstattung mit Lithiumbatterien;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
230;Montage elektronische Schließzylinder (Doppelschließzylinder) mit beidseitiger eklektronische Betätigung einschl. Erstausstattung mit Lithiumbatterien;;;preisblatt;vom_unternehmen_auszufuellende_dokumente/05 Angebotsdatenblatt Rev6_final.xlsx
