Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;"Liefern und Montieren eines Fensters in Außenwand als 1-tlg. Fensterelement; 3-fach Isolierverglasung, inkl. aller aufgeführten Angaben (inkl. Garnitur!); mit doppelter Lippendichtung sowie Ausfüllen der Fugen zwischen Rahmen und angrenzenden Bauteilen, Befestigungsmittel und Kleineisenteile, zugehö";5,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
2;Brüstungshöhe (OKFF bis OK Rohbrüstung): 0,80m;4,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
3;Aufteilung: 2-teilig;2,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
4;Brüstungshöhe (OKFF bis OK Rohbrüstung!): bodentief;1,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
5;Aufteilung: 2-teilig;1,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
6;Zulage für das Erstellen von satinierten Scheiben,;5,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
7;Zulage für Standartgriff für Fenster mit Druckknopf-Verriegelung, Kunststoff.;13,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
8;Schutz der Fenster mit Folie und Klebeband, beidseitig, direkt nach Montage, inkl. Rahmen, einschl. späterer Beseitigung.;44,0;m²;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
1;"Liefern einer Fensterbank für außen, mit seitlichen Aufkantungen für Anschluss an Leibung, abziehbarer Schutzfolie, inkl. Antidröhn, mit Fensterbankabdichtung aus EPDM, seitlicher und unterer elastischer Abdichtung, einschl. Befestigung und aller Anschluss- und Nebenarbeiten; mit dem erforderlichen ";17,0;m;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
2;Zulage zu vorbenannter Pos., Pulverbeschichtete fertige Oberfläche.;17,0;m;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
3;"Liefern einer Fensterbank für innen aus hoch verdichtetem Holzwerkstoff mit mehrlagiger Melamin-Harz-Beschichtung, mit abziehbarer Schutzfolie, einschl. Befestigung und aller Anschluss- und Nebenarbeiten; inkl. seitlicher Abschluss, inkl. Fase an der Vorderkante; inkl. schneiden, kanten, ausklinken ";17,0;m;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
4;Schutz der Fensterbänke mit Folie und Klebeband, direkt nach Montage, einschl. späterer Beseitigung.;13,0;m²;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
1;"Liefern und Montieren einer 1- flg. Hauseingangstür als Türelement aus Kunststoff; Rahmen überdeckend, Glatt;  inkl. Zarge als Profilrahmen türhoch, Hinterfüllung: 2K PU-Schaum; inkl. aller folgend aufgeführten Angaben; inkl. aller Anarbeitungen, Doppelte Anschlagdichtung 1 x 3-seitig und 1 x -seiti";1,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
2;Kein Glasausschnitt;2,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
3;Zulage, Großer Glasauschnitt für Türblatt Türnummer: Ta 00.01.01 mit 3-fach Isolierverglasung, Lichtöffnung ca. 1.000x2.000 [mmm], Freigabe Werkplanung durch Auftraggeber/ Bauleitung des Auftraggebers vorab Herstellung und Montage.;1,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
4;"Gleitschienen-Obentürschließer mit Öffnungsbegrenzung bis 110 ° für 1-flg. Türen; silberfarbig eloxiert, liefern und an den 1-flg. Türen montieren, komplett gebrauchsfertig montieren und in Betrieb nehmen, inkl. aller Nebenleistungen.";3,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
5;Zulage für Türganitur mit Drücker-Knauf aus Edelstahl, Ausführung Notausgang, als Schutzbeschlag, Rosettenschild.;2,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
6;Zulage für Türganitur mit Drücker-Stange aus Edelstahl, Ausführung Notausgang, als Schutzbeschlag, Rosettenschild.;1,0;St;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
1;Arbeiten, welche nicht in den Positionen erfasst sind und gegen Nachweis zur Ausführung kommen: Fachwerker Tischler;10,0;h;gaeb;leistungsbeschreibungen/lv los 4, mue rtw.x83
1;"Liefern und Montieren eines Fensters in Außenwand als 1-tlg. Fensterelement; 3-fach Isolierverglasung, inkl. aller aufgeführten Angaben (inkl. Garnitur!); mit doppelter Lippendichtung sowie Ausfüllen der Fugen zwischen Rahmen und angrenzenden Bauteilen, Befestigungsmittel und Kleineisenteile, zugehö";5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
2;Brüstungshöhe (OKFF bis OK Rohbrüstung): 0,80m;4,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
3;Aufteilung: 2-teilig;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
4;Brüstungshöhe (OKFF bis OK Rohbrüstung!): bodentief;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
5;Aufteilung: 2-teilig;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
6;Zulage für das Erstellen von satinierten Scheiben,;5,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
7;Zulage für Standartgriff für Fenster mit Druckknopf-Verriegelung, Kunststoff.;13,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
8;Schutz der Fenster mit Folie und Klebeband, beidseitig, direkt nach Montage, inkl. Rahmen, einschl. späterer Beseitigung.;44,0;m²;gaeb;vom_unternehmen_auszufuellende_dokumente/lv los 4, mue rtw (1).x83
