Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Tauchtemperaturfühler Länge 150mm;24,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
20;VA-Tauchhülse 150 mm;24,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
30;Tauchtemperaturfühler Länge 200mm;4,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
40;VA-Tauchhülse 200 mm;4,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
50;Raumfühler zur Erfassung von Raumtemperatur und Raumfeuchte (relativ).;7,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
60;Raumtemperatur-Fühler;1,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
70;Tauchtemperatur-Wächter, Sollwertsteller verdeckt innerhalb des Gehäuses, Einstellbereich von +15 bis +95 Grad C, in Kapillarrohrausführung ohne Schutzrohr, Einbaulänge 200 mm, mit einer Schaltstufe als elektrischen Kontaktgeber, Schaltkontaktbelastung 230V AC, 2 A, Gehäuse in Schutzart IP 43 DIN EN;1,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
80;Tauchtemperatur-Sicherheitsbegrenzer, Sollwertsteller innerhalb des Gehäuses und mechanischer Entriegelung am Gerät, Einstellbereich von 30 bis 110 Grad C, in Kapillarrohrausführung einschl. Schutzrohr mit Gewinde, PN 16, aus Messing, Einbaulänge 200 mm, mit einer Schaltstufe, Kontaktbelastung 230 V;2,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
90;Sicherheits-Druckbegrenzer, Druckbegrenzer für Minimaldrucküberwachung (bei Unterschreitung Mindestdruckwert) von Drücken in Flüssigkeiten, Gasen und Dämpfen, bauteilgeprüft nach VdTÜF-Merkblatt Druck 100, sowie nach DIN EN 1854 und DIN EN 764-7, geeignet zur Minimaldrucküberwachung von Dampf, Heißw;1,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
100;Differenzdruck-Wächter, für Luft, einschl. Wand- oder Rohrhalterung, mit kompletter Messleitung bis 3 m, einschl. Anschlusszubehör, 1 Schaltstufe Potentialfrei, Gehäuse in Schutzart IP 43 DIN EN 60529 (VDE 0470-1), einschl. Anschluss an das Medium.;2,0;St;gaeb;leistungsbeschreibungen/20260716_SBH_LV_1-480-01.X83
