Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Gaswarnanlage 1 - 7. OG -  DGC-06 (16x O2);;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
1.1;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
1.2;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung inkl. Systemprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
2;Gaswarnanlage 2 - KG -  DGC-06 (12 x  O2);;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
2.1;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
2.2;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung inkl. Systemprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
3;Gaswarnanlage 3 -5.OG-  DGC-06 (19 x  O2);;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
3.1;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
3.2;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung inkl. Systemprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
4;Gaswarnanlage 4 - EG R 0029 MBE-1 + MBE-2 Labor DGC (13x O2);;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
4.1;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
4.2;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung inkl. Systemprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
5;Gaswarnanlage 5 -2.OG R0242 Technikraum-  DGC (4 x  O2);;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
5.1;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
5.2;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung inkl. Systemprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
6;Gaswarnanlage 6 -8.OG-  DGC (5 x  O2);;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
6.1;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
6.2;Pauschalpreis Wartung und Inspektion Gaswarnanlage  - Funktionsprüfung inkl. Systemprüfung;;pro Wartung;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
;Summe Pos 1 bis 6;;*1 Mit der Wartungspauschale sind sämtliche zur Durchführung der Wartung erforderlichen Leistungen abgegolten. Hierzu zählen insbesondere sämtliche Arbeitsleistungen, An- und Abfahrten, Hilfsmittel, Prüfmittel, Prüfgase, Dokumentation sowie sämtliche sonstigen Nebenkosten. Hiervon ausgenommen sind ausschließlich die im Preisblatt ausdrücklich gesondert ausgewiesenen Positionen.;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
;Regelmäßig benötigte Komponenten sowie Vergütungspositionen für Instandsetzungenleistungen;;Einheit;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
7;"SC2-E1195-A3-P-00 PolyGard® Digitaler Sensorkopf SC
O2 Sauerstoff, 3 Jahre: 0-25 % vol (elektrochemischer Sensor) Sensorgehäuse Kunststoff Ohne Kabelverlängerung (Standard)";;Stück alle 3 Jahre;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
8;Akku  7,2 Ah für USV;;Stück pro Jahr;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
9;Stundensatz Servicetechniker für Instandsetzungsleistungen (insbesondere Fehlersuche, Störungsbeseitigung, außerplanmäßiger Austausch defekter Komponenten sowie sonstige Instandsetzungsmaßnahmen).;;h pro Jahr;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
10;Anfahrtspauschale für Instandsetzungsleistungen (insbesondere Fehlersuche, Störungsbeseitigung, außerplanmäßiger Austausch defekter Komponenten sowie sonstige Instandsetzungsmaßnahmen,inkl. Reisezeit, Fahrzeugkosten, Parkkosten sowie sonstiger Nebenkosten);;Anfahrt pro Jahr;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
;Summe Pos 7 bis 10;;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
;Weitere mögliche Ersatzteile, deren Bezug bei Bedarf über den Wartungs- und Instandhaltungsvertrag möglich sein muss;;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
11;"GC-06-100-96-0
PolyGard®2 Gas-Controller GC-06 mit Netzstörblinkleuchte, ohne Datalogger, 96 Messpunkte (7xEP möglich)";;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
12;"EP-06-100 Gas-Controller-Erweiterungsmodul
4xAlarm Relais, 4x Analog Input, 2x Analog Output
Standard Ausführung, alle Alarmrelais potentialfrei";;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
13;"DGC-06-USV-1-1-01 USV für Digital-Gas-Controller
DGC-USV, Mit Batterie 7,2 Ah, Standard-Ausführung";;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
14;"SB2-A-200200000 Sensor-Board
Kunststoffgehäuse Typ A, 94 x 130 x 57 mm
24 V DC, ohne optisch/akustischen Melder
RS-485 mit DGC Protokoll, Kein Digital-Eingang
Kein Analogeingang, ohne Display, Kein angebautes Warnmittel, Keine weiteren Optionen";;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
15;"WT-G1-30-111-RW Warnschild ""Gasalarm""
Ohne Optionen
Text: GASALARM
LED: ROT / Hintergrund/Text: WEISS";;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
16;"WH/BL - Rot/Rot - ohne Taster Kombination Warnhupe / Blitzlicht ohne Taster
Sockel rot, Blitzlicht rot, 12-24V DC, Schutzklasse IP65";;;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
;Herstellerpreisbasis in %;;1;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
17;Gewährter Rabatt auf die Herstellerpreise für die Ersatzteile Pos 7,8 und 11-16 in %;;0.1;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
;Die Differenz aus 100 % abzüglich gewährtem Rabatt ist Preisbasis für das PDI und ist unter Pos 3  in das Angebotsformular des Bietertools (Bietercockpit) zu übertragen;;0.9;preisblatt;Dateien für Angebot/PDI 2026-0012 Anlage 2 Preisblatt PDI Gaswarnanlage21072026.xlsx
