Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur vertragsgemäßen Durchführung der Bauleistungen erforderlich sind, auf die Baustelle bringen, bereitstellen und- soweit der Geräteeinsatz nicht gesondert berechnet wird- betriebsfertig aufstellen, einschließlich der dafür notwendigen Arbeiten. Di;1,0;psch;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
20;Baustelle von allen Geräten, Anlagen, Einrichtungen und dgl. räumen. Benutzte Flächen entsprechend dem ursprünglichen Zustand ordnungsgemäß herrichten, Verunreinigungen beseitigen.;1,0;psch;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
30;Einrichtungen zur Verkehrssicherung und Verkehrsregelung nach StVO bei Bauarbeiten nach den Auflagen des Fachdienstes Verkehr für die Dauer der Bauzeit aufbauen, unterhalten und betreiben, umsetzen und abbauen. 70 v. H. der Pauschale werden nach betriebsfertigem Aufbau, der Rest nach Abbau der Verke;1,0;psch;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
40;Verkehrssicherung einrichten, jedoch für die Nutzung des Geh- und Radweges zur;1,0;psch;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
50;Anliegerverkehr;1,0;psch;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
60;Abfallentsorgung im Ausbaubereich für die gesamte Bauzeit aufrechterhalten.;1,0;psch;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
10;Vorhandene Grenzpunkte bzw. Grenzsteine vor Baubeginn gemeinsam mit dem AG aufsuchen und sichern;80,0;St;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
20;Mantel mit Polsterung zum Schutz des Baumstammes vor mechanischer Beschädigung herstellen und während der Bauzeit unterhalten. Der Mantel darf den Baumstamm und die Wurzelanläufe nicht berühren.;3,0;St;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
30;Baumschutzzaun, bestehend aus Pfählen  6/8 cm, Abstand der Pfähle 2,50 m, 3-fach Querlattung an vom AG bezeichneten Bäumen im Baustellenbereich anbringen, vorhalten, unterhalten   und entfernen.Holzart: Tanne/Fichte. Die Höhe des Zaunes ab OK Gelände beträgt 2,00 m. Die Pfosten sind 0,60 m tief im B;50,0;m;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
40;Lichtraum- und Arbeitsraumprofil entlang der Baustrecke  an den vorhandenen Bäumen und Büschen bis ca. 6,00 m Höhe gemäss ZTV-Baumpflege freischneiden. Grob- und Schwachäste sind nach Erfordernis einzukürzen oder abzusägen. Starkäste sind  im notwendigen Maße einzukürzen und nur nach Absprache zu en;2,0;m;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
50;Wurzelschaden des Baumes unter Berücksichtigung  des natürlichen Abschottungsvermögens behandeln. Den Schadensbereich bis mind. 20 cm über die Verletzung hinaus von Hand freilegen. Geschädigte Wurzeln glatt nachschneiden. Gesplittertes Holz vorsichtig entfernen. Schnittstelle über 2 cm Durchmesser m;1,0;St;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
60;Schilder mit Pfosten aus;5,0;St;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
70;Schilder mit Pfosten aus Stahlrohr aufnehmen und zum Baubetriebshof der Stadt Delmenhorst, Theodor-Heuss-Straße (Caspari) transportieren und abladen.;1,0;St;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
80;Betonpflaster jeder Art bis d = 10 cm auf Schotter und;30,0;m²;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
90;Pflasterflächen jeder Art  im Bereich privater Zufahrten und Zuwegungen;80,0;m²;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
100;Pflasterdecke aufbrechen. Im Bereich Einmündung Emanuel-von Kettler-Straße;20,0;m²;gaeb;leistungsbeschreibungen/135-2026 Endausbau Marie-Juchacz-Straße.X83
