Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Einrichtungen zur Verkehrssicherung und Verkehrsregelung;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Verkehrssicherung - Anschlussbereiche;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Verkehrsgenehmigung;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Verkehrsschild aufstellen;5,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Vermarkungssteine;15,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Plattendruckversuche - Straßenbau;3,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Plattendruckversuche - Extern;3,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Probegefäß 10 l von Baustoffproben;5,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Probegefäß 1 l von Baustoffproben;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Bohrkern für Kontrollprüfungen;5,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Untersuchungen - Bitu;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Untersuchungen - ungebunden;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
130;Planskizze verkehrsbehördliche Anordnung;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
140;Bautagebuch führen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
150;Anliegerinformation durchführen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Stundenlohnarbeiten Polier;5,0;h;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Stundenlohnarbeiten Baufacharbeiter;5,0;h;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Stundenlohnarbeiten Bagger;5,0;h;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Stundenlohnarbeiten Frontlader;5,0;h;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Stundenlohnarbeiten Vibrationswalze;5,0;h;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Stundenlohnarbeiten LKW-Kipper;5,0;h;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Baugelände abräumen, H = bis 1,50 m;1000,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Bäume, Durchmesser über 30 bis 40 cm;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Bäume, Durchmesser über 40 bis 50 cm;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Stubben 30 - 60 cm;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Schutz für Baumstamm, d = 20 - 50 cm;8,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Schutz für Baumstamm, d = 50 - 100 cm;10,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Wurzelvorhang als Schutzmaßnahme;180,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Bauliche Anlagen abbrechen;2,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Bitu aufnehmen, D = 10 cm (Befestigung I);600,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Bituminöse Befestigung I entsorgen;150,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Bitu aufnehmen, D = 15 cm (Befestigung II);500,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Bituminöse Befestigung II entsorgen;120,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
130;Belastetes Material aufnehmen;25,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
140;Belasteten Abfall entsorgen;25,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
150;Schotter entsorgen, d = 15 - 20 cm;500,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
160;Vorhandene Schottertragschicht d = 10 cm durcharbeiten;1700,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
170;Tiefbord aufnehmen;50,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
180;Rinne aufnehmen, 1-reihig;20,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
190;Rinne aufnehmen, 2-reihig;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
200;Betonsteinpflaster aufnehmen;50,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
210;Suchschlitze;10,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
220;Schilder aufnehmen;5,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
230;Straßenabläufe 30/50 cm bzw. 50/50 cm;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
240;Müll entsorgen;1,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Mutterboden d= 0,30 m;250,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Oberboden abtragen;50,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Oberboden aufnehmen;100,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Boden aus Abtragsstrecken lösen u. fördern;300,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Boden aus Abtragsstrecken lösen u. fördern;100,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Planum herstellen;2500,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Boden verdichten;2500,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Boden von Hand ausheben;10,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Steinfreien Füllboden einbauen;300,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Schieber- und Hydrantenkappen sichern;10,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Versorgungsleitungen sichern;10,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Versorgungsleitung von Hand freilegen;20,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Frostschutzmaterial einbauen und verdichten;650,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Schottertragschicht (Natursteinmaterial) herstellen;1600,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Schottertragschicht (Natursteinmaterial) herstellen;850,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Schotterprovisorium herstellen und zurückbauen;150,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Bitumenemulsion aufsprühen;1000,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Bitu-Tragschicht;1000,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Asphaltbeton;1000,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Asphaltbeton;5,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Bitu-Tragschicht - Profilausgleich;15,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Abstumpfung - Decke;1000,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Naht - Fahrbahn;10,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Anschluss als Fuge mit Fugenmasse, T/B = 40/10 mm;650,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
130;Kaltmischgut;1,0;t;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
140;Abdeckungen angleichen, Ausbohrung;3,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Pflaster Verkehrsfläche - grau;350,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Pflaster - rot - Einengung, Fahrbahn, Hofzufahrten;300,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Pflaster - Schnittfugen;800,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Bordsteine aus Beton setzen - Rundbord;80,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Radiensteine 6-10 m Rundbord;10,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Bordsteine aus Beton setzen - Tiefbord;680,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Bordsteine auf Passlängen schneiden;15,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Pflasterstreifen herstellen Rinne 1-reihig;650,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Bordsteine aufnehmen und wieder setzen;30,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Betonsteinpflaster/ Klinkerpflaster - Grundstückszufahrten;250,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Schieberkappen;25,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Schacht umpflastern;14,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Straßenablauf, Ablaufkörper 500/300;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Aufsatz 300 x 500 / D 400;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Filtersystem für Straßenabläufe;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Schieberkappen in Nebenanlagen auf Höhe bringen;20,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Kabelgraben;50,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Kabel für Beleuchtung verlegen;50,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;PE-Kabelleerrohr,;50,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Betonfertigsockel für Verkehrsschilder;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Hohlprofilpoller ca. 12 cm Durchmesser mit Pyramidenkopf;16,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Bestandsdokumentation;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Einrichtungen zur Verkehrssicherung und Verkehrsregelung;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Digitale Bestandsaufnahme;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Bestandsunterlagen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Anliegerinformation durchführen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Rohrgraben herstellen - Hauptkanal, Tiefe 2,25 - 2,50 m;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Stahlplattenverbau für Rohrgraben;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Wasserhaltung für Rohrgraben;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Aushubboden der Rohrgrabenpositionen;30,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Füllsand liefern;30,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Suchschachtungen, Tiefe bis 1,25 m;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Losen Bauschutt + Steinbrocken beseitigen;1,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Hindernis Mauerwerk;1,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
130;Versorgungsleitungen in Querrichtung;10,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
140;Versorgungsleitungen in Längsrichtung;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
150;Rammsondierungen;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
160;PP - Kanalrohr SN 10, DN/OD 200, Hauptkanal;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
170;PP SN 10, Abzweige, DN/OD 200, Anschluss DN/OD 160;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
180;PP SN 10, Bögen, DN/OD 200;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
190;PP SN 10, Verschlussteller DN/OD 200;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
200;PP SN 10, Überschiebmuffe DN/OD 200;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
210;Schacht DN 1000 (04430989), Tiefe über 2,50 - 2,75 m;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
220;Baugrube, Tiefe 2,50 bis 2,75 m;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
230;Stahlplattenverbau für Baugrube;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
240;Wasserhaltung für Baugrube;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
250;Abdeckung vorh. Schacht aufnehmen;3,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
260;Überpumpvorgänge für SW-Leitungen DN 200;3,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
270;Dichtheitsprüfung mit Luft für Schächte DN 1000;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
280;Schachtabdeckung Klasse D 400;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
290;Dichtheitsprüfung mit Luft für Kanäle, DN/OD 200;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
300;VPC-Kupplung DN 200;3,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
310;Plattendruckversuche - AN;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
320;Plattendruckversuche - Extern;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
330;Reinigung des SW-/MW-/RW-Kanal, DN/OD 200;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
340;Kanal - TV- Befahrung DN/ OD 200;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
350;Schmutzwasser Schachtbauwerke aufnehmen, T = 2,25-2,75 m;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
360;Schmutzwasserkanal DN 200 Steinzeug;5,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
370;Trennschnitte DN 200 - Steinzeug;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
380;Trennschnitte DN 200 - Kunststoff;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
390;Fußgängerbrücke herstellen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
400;Fußgängerbrücke umsetzen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Rohrgraben herstellen, Grabentiefe bis 1,50 m;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Stahlplattenverbau für Rohrgraben;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Wasserhaltung für Rohrgraben;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Aushubboden der Rohrgrabenpositionen;15,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Füllsand liefern;15,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Suchschachtung, Tiefe bis 1,25 m;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Losen Bauschutt + Steinbrocken beseitigen;0,5;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Hindernis Mauerwerk;0,5;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Versorgungsleitungen in Querrichtung;10,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Rammsondierungen;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;PP - Kanalrohr SN 10, DN/OD 160, Anschlusskanäle;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;PP SN 10, Bögen, DN/OD 160;5,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
130;PP SN 10, Verschlussteller DN/OD 160;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
140;PP SN 10, Überschiebmuffe DN/OD 160;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
150;Dichtheitsprüfung mit Luft für Kanäle, DN/OD 160;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
160;Anschluss PP-Rohr DN 160;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
170;Innenliegender Absturz;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
180;Reinigung des SW-/MW-/RW-Kanal, DN/OD 160;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
190;Kanal - TV- Befahrung DN/ OD 200;15,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
200;SW Anschlussleitungen DN 150 aufnehmen, T = bis 1,50 m;5,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
210;Trennschnitte DN 150;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
10;Einrichtungen zur Verkehrssicherung und Verkehrsregelung;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
20;Digitale Bestandsaufnahme;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
30;Bestandsunterlagen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
40;Anliegerinformation durchführen;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
50;Rohgraben herstellen - Rigole, Tiefe bis 1,25 m;100,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
60;Rohrgraben herstellen, Grabentiefe bis 1,25 m;30,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
70;Suchschachtungen, Tiefe bis 1,25 m;2,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
80;Aushubboden der Rohrgrabenpositionen;130,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
90;Füllsand liefern;130,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
100;Suchschachtungen, Tiefe bis 1,25 m;1,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
110;Hindernis Mauerwerk;1,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
120;Rohr-/Rigolenversickerungsleitung DN 200;110,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
130;PP-Kanalrohr SN 10, DN 160, Anschlusskanäle;20,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
140;PP SN 10, Bögen, DN 160;40,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
150;PP SN 10, Verschlussteller DN 160;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
160;PP SN 10, Überschiebmuffe DN 160;4,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
170;Dichtheitsprüfung mit Luft für Kanäle, DN 160;25,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
180;Betonfertigteilschächte;16,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
190;Schachtaufsatz - Muldenaufbau;16,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
200;Schmutzfänger;16,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
210;T-Stück DN 200/200;32,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
220;Endstopfen DN 200;32,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
230;Oberboden der Muldenflächen liefern und einbauen;150,0;m3;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
240;Muldenfläche ansäen;700,0;m2;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
250;Schwelle in Muldenfläche herstellen;8,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
260;Schacht umpflastern;16,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
270;Schachtabdeckung freilegen und auf Höhe setzen;8,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
280;Reinigung des SW-/MW-/RW-Kanal, DN/OD 200;110,0;m;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
290;Versorgungsleitungen (quer) sichern;60,0;St;gaeb;2026-071096989 K-LKV-2026-0162_V1_LV.x83
