Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
20;Baustelle von allen Geräten, Anlagen, Einrichtungen und;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
30;Beleuchtungsanlage für die Arbeiten in den Tagesrandzeiten gemäß der vom AN gewählten Arbeitszeiten unter Berücksichtigung von Jahreszeiten bedingten Randbedingungen.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
40;Vorankündigung gemäß Baustellenverordnung erstellen und;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
10;Schutz- und Sicherungsmaßnahmen herstellen, für die;9,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
20;Schutz- und Sicherungsmaßnahmen herstellen, für die;6,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
30;Schutz- und Sicherungsmaßnahmen herstellen, für die;3,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
40;Schutz- und Sicherungsmaßnahmen herstellen, für die;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
50;Schutz- und Sicherungsmaßnahmen herstellen, für die;145,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
60;Schutz- und Sicherungsmaßnahmen herstellen, für die;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
70;Schutz- und Sicherungsmaßnahmen herstellen, für die;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
80;Schutz- und Sicherungsmaßnahmen herstellen, für die;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
10;Beweissicherung vor Beginn der Bauarbeiten durchführen.;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
20;Neu gebaute Gleise dürfen nicht in Betrieb genommen werden,;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
10;Asphaltbefestigung geradlinig trennen.;150,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
20;Asphaltbefestigung aufbrechen und aufnehmen.;495,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
30;Ausbaumaterial aus vorheriger LV-Position auf Transport-LKW zur Entsorgung verladen.;220,0;t;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
40;Ausbaumaterial aus vorheriger LV-Position;220,0;t;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
50;Ausbaumaterial aus vorheriger LV-Position nachweislich;220,0;t;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
60;Oberboden einschließlich Vegetationsdecke, Wachstumsschicht abtragen und Trennlage aus Geotextil 2-lagig ausbauen.;5,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
70;Gleis der Oberbauart Feste Fahrbahn demontieren,;210,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
80;Schwellengleis demontieren, Schienenschnitte;5,0;m;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
90;Querverbinder demontieren.;2,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
100;Erschwernis infolge Einbauten.;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
110;Erschwernis infolge Einbauten, Schächten und Straßenab-;25,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
10;Gleisentwässerung vollständig ausbauen.;24,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
20;Gleisentwässerung funktionstüchtig herstellen.;12,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
30;Gleisentwässerung funktionstüchtig herstellen.;12,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/2026_DVB_Gleisüberfahrten_Los_1-1.X83
