Pos.;Leistung;Menge;Einheit;Quelle;Datei
10;Baustelle einrichten;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
20;Baustelle räumen;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
10;Vorhandene Beton-Rückenstütze aufbrechen;9,5;m;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
10;Nicht gefährlichen Abfall aufnehmen;3,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
10;Habitatflächen abstecken;1,0;psch;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
20;Vegetationsflächen vor Baubeginn mähen;1400,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
30;Suchgraben herstellen;5,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
10;Vegetationsdecke bearbeiten;400,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
20;Oberboden abtragen und lagern;100,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
30;Oberbodenlager ansäen;100,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
40;Oberbodenlager mähen, 1. Pflegegang;100,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
50;Oberbodenlager mähen, 2. Pflegegang;100,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
60;Gelagerten Oberboden andecken;7,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
70;Boden bzw. Fels lösen und einbauen;38,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
80;Boden bzw. Fels lösen und verwerten;3,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
90;Planum herstellen;420,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
10;Brechsand liefern und in Habitatflächen einbauen;45,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
20;Filterkies liefern und in Habitatflächen einbauen;35,0;t;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
30;Bruchsteinmaterial liefern und in Habitatflächen einbauen;45,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
40;Reisig, Astwerk liefern und einbauen;4,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/B01.X83
