Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Reinigung der gesamten Pflegefläche (WIRO- und Anliegerflächen) Absammeln von z.B. Papier, Dosen, Scherben, Flaschen, Plastiktüten, Zigarettenkippen, Steine, Laub, Kot und sonstigem Unrat auf der gesamten Pflegefläche. Sind Gehölzflächen nicht vollständig betretbar, so ist der Unrat soweit wie mögli;130412,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Beseitigung sämtlicher Verunreinigungen und Aufwüchse, insbesondere Abfälle, Laub, Hundekot, Wildkraut, Moos sowie sonstigen unerwünschten Bewuchs, aufgenommenes Material fachgerecht entsorgen;12,0;Ag/J;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Abschleppen der Rasenflächen zur Beseitigung von Unebenheiten sowie zum Einebnen von Maulwurfs- und Erdhügeln. Herstellung einer gleichmäßig ebenen Rasenoberfläche.;60623,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Im witterungsbedingten Abstand beginnend im April und endend im November (letzter Schnitt), 21-tägig, Mulchschnitt, Freischneiden von Kanten, Pfählen, Pollern u. ä.;60623,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
3;Vollflächige Aufnahme und Entsorgung von Schnittgut nach Rasenmahd, auf Anweisung des Auftraggebers bei witterungsbedingt starkem Aufwuchs oder außergewöhnlichen Vegetati;1,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Vollständiges Entfernen von Beikräutern und sonstigem Fremdbewuchs und deren Wurzeln inkl. Auflockern der Pflanzfläche;16462,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Verkehrssicherungsschnitt:;12988,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
3;Fachgerechter Erhaltungs- und Verjüngungsschnitt von Formhecken vollständig und gleichmäßig ausführen,;3153,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
4;Rosen: Fachgerechter Rückschnitt von Beet-, Edel- und Strauchrosen. Der Schnitt erfolgt ab ca. Mitte März (Anhaltspunkt: Forsythienblüte). Entfernung von Totholz, kranken Trieben und Einwärts wachsendem. Beet- und Edelrosen , wenn erforderlich, auf 3-4 Augen (ca. 10-20 cm) einkürzen, Strauchrosen ve;321,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
5;Zusatzposition zu 3.2 Gehölzschnitt;1,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Graureinigung: jeglichen Aufwuchses (Unkraut, Moos, Beikräuter) vollständig mechanisch entfernen, durch Ausstechen oder Absensen und Abkehren entfernen und anfallendes Material vollständig entsorgen;37944,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Die wassergebundenen Wegedecken sind durch regelmäßige Pflege in ihrem funktionalen und optischen Zustand zu erhalten. Die Pflege umfasst folgende Maßnahmen:;695,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
3;Stellplatzpflege - Grundhafte Reinigung eines Stellplatzes;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Routinemäßige Sichtkontrolle der Spielgeräte auf Funktionstüchtigkeit inkl. Dokumentation: digitale Wochenberichte mit;52,0;Ag/J;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Spielgeräte, Spielsand und Fallschutzbereiche vollständig säubern, Fallschutzsand bis 30 cm Tiefe auflockern und ausgleichen,;207,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Laub vollständig von Rasenflächen entfernen;60623,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Laub aus den wege- und rasennahen Gehölzflächen in einer;16462,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Vollständiges Säubern der in den Außenanlagen befindlichen Regeneinläufe;248,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Achtung: Reinigung bei einigen Objekten nur von innen möglich;333,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
3;Vollständiges Säubern der Bänke durch feuchtes Abwischen der Auflagen und ggfs. Lehnen;61,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Vollständiges Säubern der Kieselstreifen von jedem Aufwuchs inkl. Wurzeln und Moos und allen sonstigen Verunreinigungen;4486,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Vorhandene Abfallbehälter/Papierkörbe vollständig entleeren und den Abfall entsorgen;11,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Grobreinigung nach Silvester der Pflegefläche von Unrat (besonders Reste von Silvesterknallern, Flaschen und Scherben);130412,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Der Winterdienst ist entsprechend der Straßenreinigungssatzung der Universitäts- und Hansestadt Rostock vollständig  durchzuführen. Besonders Treppen, Rampen, Zugänge zu behindertengerechten Wohnungen und Müllcontainerstellplätze sind schnee- und eisfrei zu halten. Straßenseitig ist der Zugang für d;9783,0;lfdm;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
2;Tageseinsatz nach 25 Winterdiensteinsätzen, zusätzliche Einsätze sind dem AG vorab anzuzeigen;1,0;Tage;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 1_Angebotsaufforderung.x83
1;Reinigung der gesamten Pflegefläche (WIRO- und Anliegerflächen) Absammeln von z.B. Papier, Dosen, Scherben, Flaschen, Plastiktüten, Zigarettenkippen, Steine, Laub, Kot und sonstigem Unrat auf der gesamten Pflegefläche. Sind Gehölzflächen nicht vollständig betretbar, so ist der Unrat soweit wie mögli;178634,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Abschleppen der Rasenflächen zur Beseitigung von Unebenheiten sowie zum Einebnen von Maulwurfs- und Erdhügeln. Herstellung einer gleichmäßig ebenen Rasenoberfläche.;84456,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
2;Im witterungsbedingten Abstand beginnend im April und endend im November (letzter Schnitt), 21-tägig, Mulchschnitt, Freischneiden von Kanten, Pfählen, Pollern u. ä.;84456,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
3;Vollflächige Aufnahme und Entsorgung von Schnittgut nach Rasenmahd, auf Anweisung des Auftraggebers bei witterungsbedingt starkem Aufwuchs oder außergewöhnlichen Vegetati;1,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Vollständiges Entfernen von Beikräutern und sonstigem Fremdbewuchs und deren Wurzeln inkl. Auflockern der Pflanzfläche;22161,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
2;Verkehrssicherungsschnitt:;14878,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
3;Fachgerechter Erhaltungs- und Verjüngungsschnitt von Formhecken vollständig und gleichmäßig ausführen,;7159,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
4;Rosen: Fachgerechter Rückschnitt von Beet-, Edel- und Strauchrosen. Der Schnitt erfolgt ab ca. Mitte März (Anhaltspunkt: Forsythienblüte). Entfernung von Totholz, kranken Trieben und Einwärts wachsendem. Beet- und Edelrosen , wenn erforderlich, auf 3-4 Augen (ca. 10-20 cm) einkürzen, Strauchrosen ve;126,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
5;Zusatzposition zu 3.2 Gehölzschnitt;1,0;m3;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Graureinigung: jeglichen Aufwuchses (Unkraut, Moos, Beikräuter) vollständig mechanisch entfernen, durch Ausstechen oder Absensen und Abkehren entfernen und anfallendes Material vollständig entsorgen;40539,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
2;Die wassergebundenen Wegedecken sind durch regelmäßige Pflege in ihrem funktionalen und optischen Zustand zu erhalten. Die Pflege umfasst folgende Maßnahmen:;3228,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
3;Stellplatzpflege - Grundhafte Reinigung eines Stellplatzes;1,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Routinemäßige Sichtkontrolle der Spielgeräte auf Funktionstüchtigkeit inkl. Dokumentation: digitale Wochenberichte mit;52,0;Ag/J;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
2;Spielgeräte, Spielsand und Fallschutzbereiche vollständig säubern, Fallschutzsand bis 30 cm Tiefe auflockern und ausgleichen,;357,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Laub vollständig von Rasenflächen entfernen;84456,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
2;Laub aus den wege- und rasennahen Gehölzflächen in einer;22161,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Vollständiges Säubern der in den Außenanlagen befindlichen Regeneinläufe;306,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
2;Achtung: Reinigung bei einigen Objekten nur von innen möglich;114,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
3;Vollständiges Säubern der Bänke durch feuchtes Abwischen der Auflagen und ggfs. Lehnen;146,0;St;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
1;Vollständiges Säubern der Kieselstreifen von jedem Aufwuchs inkl. Wurzeln und Moos und allen sonstigen Verunreinigungen;1636,0;m2;gaeb;vom_unternehmen_auszufuellende_dokumente/Los 2_Angebotsaufforderung.x83
