Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;Geräte, Werkzeuge und sonstige Betriebsmittel, die zur vertragsgemäßen Durchführung der Bauleistungen erforderlich sind, auf die Baustelle bringen, bereitstellen und - soweit Geräteeinsatz nicht gesondert berechnet wird -betriebsfertig aufstellen, einschließlich der dafür notwendigen Arbeiten. Die e;1,0;psch;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
2;Baustelle von allen Geräten, Anlagen, Einrichtungen und dgl. räumen. Benutzte Flächen und Wege entsprechend dem ursprünglichen Zustand unter Wahrung der landschaftspflegerischen Belange ordnungsgemäß herrichten.;1,0;psch;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
3;Für die ständige Sauberhaltung der durch die Bauarbeiten oder durch die Transportfahrzeuge eingetretenen Verschmutzungen der Fahrbahnen, im Bereich der;1,0;psch;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
4;Kennzeichnung der Baustelle nach der StVo in Abstimmung mit der zuständigen Straßenverkehrsbehörde, mit den erforderlichen Verkehrs- und Hinweiszeichen, Abschrankungen, Auf- und Abbau, Vorhaltung, Beleuchtung und Wartung für die gesamte Bauzeit. Für die Beschilderung dürfen nur vollreflektierende Ve;1,0;psch;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
5;Bauzaun nach Angabe des AG einschl. der erforderlichen Tore standsicher herstellen, vorhalten, unterhalten und entfernen.;180,0;m;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
1;Digitale Farbfotos zur Beweissicherung vor Baubeginn nach Angabe der örtlichen Bauüberwachung von allen markanten Punkten herstellen, die Aufnahmen fortlaufend nummerieren, ausdrucken und vorlegen sowie Fotos als JPEG-Bilddateien auf Datenträger zur Verfügung stellen.;30,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
2;Übernahme der Abfallerzeugerschaft für Aushubboden mit LAGA-Einstufung vom Erzeuger bzw. Besitzer (AG) auf den Auftragnehmer bzw. dessen Abfall-beförderer/Abfallentsorger, einschließlich Aufstellen der Verantwortlichen Erklärung mit qualifizierter elektronischer Signatur.;1,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
3;Vermessungstechnische Absteckung der geplanten RW- und SW-Schachtbauwerke, Standrohre und der Endpunkte der geplanten Anschlussleitungen einschließlich Nivellement eines Geländepunktes im Bereich der geplanten Abdeckung vor Baubeginn durch einen Vermessungsingenieur auf Basis eines örtlichen Koordin;1,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
4;Herstellung der Bestandspläne im dxf-/dwg-Format (Mindestanforderung AutoCad 2000) für die RW- und SW-Kanalisation einschließlich aller Anschlussleitungen und Leerrohranlagen i. M. 1:100 bzw. 1 : 250 mit genauer Eintragung und Vermaßung aller verlegten Leitungen, Armaturen und Formstücke entsprechen;1,0;psch;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
5;Behelfsbrücke einschließlich der erforderlichen Gründung nach statischen, konstruktiven, verkehrstechnischen und umweltschutztechnischen Erfordernissen herstellen.;25,0;m2;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
6;Übergangsbrücken, 1,00 m breit, ca. 3,00 m lang aufstellen und vorhalten. Übergangsbrücken aus Kanthölzern oder Profilstahl mit geschlossenem Bohlenbelag und beidseitigem Geländer (h=1,00 m), entsprechend den sicherheitstechnischen Anforderungen. Mehrmaliges Umsetzen der Brücken während der Bauzeit ;1,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
7;Bäume fällen und von der Baustelle beseitigen. Wurzelstöcke roden. Die Wurzelstöcke gehen in Eigentum des AN über und werden auf Kosten des AN beseitigt. Gemessen wird der Stammdurchmesser 1,00 m über Gelände. Stammdurchmesser 0,11 bis 0,30 m. Gesamtes Holz geht in Eigentum des AN über und wird auf ;2,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
8;Baumschutz vorhandener Bäume für die Dauer der gesamten Bauzeit gewähr- leisten. Herstellung und Unterhaltung eines stammumschließenden Mantels mit Polsterung, der Mantel hat den Stamm und die Wurzelanläufe nicht zu berühren. Polsterung des Mantels nach Wahl des AN, Mantel aus Brettern, mind. 24 mm ;3,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
9;Reine Handschachtung in den vorkommenden Tiefen im Bereich von Wurzeln, Vegetation, etc., nach Angabe der örtlichen Bauüberwachung, herstellen. Nur nach Freigabe der örtlichen Bauüberwachung.;10,0;m3;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
10;Wurzelbehandlung bei kurzzeitiger Aufgrabung ohne Wurzelvorhang vornehmen. Wurzeln in Handarbeit umsichtig freilegen und anfallenden Boden seitlich auf der baumabgewandten Seite lagern und anschließend auf Kosten des AN beseitigen.;10,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
11;Vorhandenes Astwerk von Bäumen zur Sicherstellung des Arbeitsraumes im Bereich des Baufeldes zurückschneiden. Astwerk (Neben- oder Hauptast) dicht;15,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
12;Vorhandene Bepflanzung, Aufwuchs und Vegetationsreste in Pflanzbeeten für die Herstellung des SW-Anschlusses an den Schacht LK01004 nach Vorgabe des AG in Einzelflächen mit beengten Platzverhältnissen aufnehmen, einschließlich Wurzelstöcken, zwischentransportieren, verladen, in Eigentum des AN übern;5,0;m3;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
13;Vorhandene Bäume, Büsche und Hecken, Stammdurchmesser bis 0,10 m, gemessen 1,00 m über Gelände, mit Wurzelstock ausgraben, aufnehmen, innerhalb der Baustelle fördern und seitlich lagern. Während der Lagerung Wurzelstock mit Erdballen einschlagen und ausreichend wässern. Nach Rohrgrabenverfüllung Büs;10,0;St;gaeb;leistungsbeschreibungen/LV_25074_Entwässerung Temp Förderschule am Deister.x83
