Pos.;Leistung;Menge;Einheit;Quelle;Datei
0001;Da sich die Schadensstellen im gesamten Straßennetz der Autobahnmeisterei Tholey befinden, wird pro Schadensbeseitigung ein Stück Wegepauschale gewährleistet. Die Pauschale umfasst sämtliche Aufwendungen für die Schadensbeseitigung, darunter fallen das mehrfache Anfahren des Schadensort, insbesonder;35,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;30,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;25,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0009;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0010;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0011;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0012;Verkehrssicherung an Arbeitsstellen von kürzerer Dauer;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Verkehrszeichen  123, VZ 274-55 oder dergleichen;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Verkehrszeichen  1000-11, VZ 1000-21 oder dergleichen;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Aufstellvorrichtung zur Aufnahme von einem VZ,;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Aufstellvorrichtung zur Aufnahme von zwei bis drei VZ,;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Werden z. B. über den RSA Regelplan hinaus zusätzliche Leitkegel benötigt,;20,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Verkehrsrechtliche Anordnung für Einrichtung und Be-;25,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Verkehrsrechtliche Anordnung für Einrichtung und Be-;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Verkehrsrechtliche Anordnung für Einrichtung und Be-;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Verkehrsschild ggf. mit Aufstellvorrichtung abbauen.;4,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Verkehrsschild ggf. mit Aufstellvorrichtung abbauen.;6,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Verkehrsschild ggf. mit Aufstellvorrichtung abbauen.;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Verkehrsschild ggf. mit Aufstellvorrichtung abbauen.;8,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Verkehrsschild ggf. mit Aufstellvorrichtung abbauen.;6,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Verkehrsschild ggf. mit Aufstellvorrichtung abbauen.;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Aufstellvorrichtung abbauen.;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Aufstellvorrichtung abbauen.;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Aufstellvorrichtung abbauen.;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Aufstellvorrichtung abbauen.;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Aufstellvorrichtung abbauen.;20,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Aufstellvorrichtung abbauen.;20,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Aufstellvorrichtung abbauen.;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Aufstellvorrichtung abbauen.;6,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0009;Aufstellvorrichtung abbauen.;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0010;Aufstellvorrichtung abbauen.;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0011;Aufstellvorrichtung abbauen.;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Vorhandene Fundamente seitlich neben der Fahrbahn;8,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Vorhandene Fundamente seitlich neben der Fahrbahn aus;40,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Wegweiser nach Unterlagen des AG entspre-;10,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Großflächigen Wegweiser nach Unterlagen des AG entspre-;80,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Großflächigen Wegweiser nach Unterlagen des AG entspre-;100,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Großflächigen Wegweiser nach Unterlagen des AG entspre-;100,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Großflächigen Wegweiser nach Unterlagen des AG entspre-;80,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Großflächigen Wegweiser nach Unterlagen des AG entspre-;60,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Großflächigen Wegweiser nach Unterlagen des AG entspre-;25,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Zulage für Folienklasse RA 3:;10,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Schiebekonsole aus Aluminium Länge von 750 mm bis 1.000 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 2 Klemmteilen inklusive Hammerkopfschrauben M 8x30;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Schiebekonsole aus Aluminium Länge von 1.250 mm bis 1.500 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 3 Klemmteilen inklusive Hammerkopfschrauben M 8x30;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Schiebekonsole aus Aluminium Länge von 1.750 mm bis 2.000 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 4 Klemmteilen inklusive Hammerkopfschrauben M 8x30;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Schiebekonsole aus Aluminium Länge von 2.250 mm bis 2.500 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 6 Klemmteilen inklusive Hammerkopfschrauben M 8x30;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Schiebekonsole aus Stahl Länge von 750 mm bis 1.000 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 2 Klemmteilen inklusive Hammerkopfschrauben M 8x30;4,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Schiebekonsole aus Stahl Länge von 1.250 mm bis 1.500 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 4 Klemmteilen inklusive Hammerkopfschrauben M 8x30;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Schiebekonsole aus Stahl Länge von 1.750 mm bis 2.000 mm liefern inklusive 2 Stück Hammerkopfschrauben M12x30 mm und 4 Klemmteilen inklusive Hammerkopfschrauben M 8x30;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Schiebeschelle, schwere Bauart für ø 108 mm liefern inklusive 2 Stück Sechskantkopfschrauben M10x35 inklusive 2 Muttern und 2 U-Scheiben;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0009;Schiebeschelle, schwere Bauart für ø 133 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0010;Schiebeschelle, schwere Bauart für ø 152 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0011;Schiebeschelle, schwere Bauart für ø 168 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0012;Schiebeschelle, schwere Bauart für ø 177 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0013;Schiebeschelle, schwere Bauart für ø 193 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0014;Schiebeschelle, schwere Bauart für ø 219 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0015;Schiebeschelle, schwere Bauart für ø 244 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0016;Schiebeschelle, schwere Bauart für ø 273 mm liefern inklusive 2 Stück Sechskantkopfschrauben M12x40 inklusive 2 Muttern und 2 U-Scheiben;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Rohrpfosten mit Abdeckkappe für Verkehrsschild aufstel-;4,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Rohrpfosten mit Abdeckkappe für Verkehrsschild aufstel-;4,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Mast aus Stahl, feuerverzinkt, nach statischen und kon-;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Mast aus Stahl, feuerverzinkt, nach statischen und kon-;3,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Mast aus Stahl, feuerverzinkt, nach statischen und kon-;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Dreieckgabelständer aus Stahl, feuerverzinkt, mit Ab-;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Gabelständer aus Stahl, feuerverzinkt mit Abdeckkappen;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Gabelständer aus Stahl, feuerverzinkt mit Abdeckkappen;15,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0009;Gabelständer aus Stahl, feuerverzinkt mit Abdeckkappen;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0010;Gabelständer aus Stahl, feuerverzinkt mit Abdeckkappen;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0011;Gabelständer aus Stahl, feuerverzinkt mit Abdeckkappen;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0012;Gabelständer aus Stahl, feuerverzinkt mit Abdeckkappen;2,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0013;Dreieckgabelständer aus Stahl, feuerverzinkt, mit Ab-;10,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Fundamentherstellung einschließlich Erdarbeiten in dem Homogenbereich 1 (ehemals Bkl. 3-5), für großflächigen Wegweiser seitlich der Fahrbahn.;20,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Fundamentherstellung einschließlich Erdarbeiten in dem Homogenbereich 1 (ehemals Bkl. 3-5), für großflächigen Wegweiser seitlich der Fahrbahn.;20,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Fundamentherstellung einschließlich Erdarbeiten in dem Homogenbereich 1 (ehemals Bkl. 3-5), für großflächigen Wegweiser seitlich der Fahrbahn.;7,5;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Fundamentherstellung einschließlich Erdarbeiten in dem Homogenbereich 1 (ehemals Bkl. 3-5), für großflächigen Wegweiser seitlich der Fahrbahn.;15,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Fundamentherstellung einschließlich Erdarbeiten in dem Homogenbereich 1 (ehemals Bkl. 3-5), für großflächigen Wegweiser seitlich der Fahrbahn.;15,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Vorhandene Fundamente von Beschilderung seitlich neben der Fahrbahn verlängern durch anschuhen.;1,0;m3;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Großflächiger Wegweiser demontieren;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Großflächiger Wegweiser demontieren;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Großflächiger Wegweiser demontieren;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Großflächiger Wegweiser demontieren;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Großflächiger Wegweiser demontieren;5,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Brückenhalter demontieren;30,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Großflächigen Wegweiser nach Unterlagen des AG entspre-;15,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Großflächigen Wegweiser nach Unterlagen des AG entspre-;30,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Großflächigen Wegweiser nach Unterlagen des AG entspre-;25,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Großflächigen Wegweiser nach Unterlagen des AG entspre-;40,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Großflächigen Wegweiser nach Unterlagen des AG entspre-;40,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Brückenhalter liefern und montieren.;15,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0001;Für Reparaturarbeiten bei denen ein Hubsteiger notwendig ist.;15,0;h;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0002;Verkehrsschild mit Aufstellvorrichtung abbauen und;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0003;Verkehrsschild mit Aufstellvorrichtung abbauen und;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0004;Verkehrsschild mit Aufstellvorrichtung abbauen und;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0005;Verkehrsschild mit Aufstellvorrichtung abbauen und;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0006;Verbundanker nach Wahl des AG gem. stat. Erfordernis zum Einbau in vorhandenes Fundament liefern und einbauen. Vorhandene Anker sind bündig abzutrennen.;20,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0007;Abdeckbleche auf Verkehrszeichen liefern und montieren, ganzflächig mit Folie der Klasse RA 2.;1,0;m2;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
0008;Schrauben M12*80/A4 liefern und montieren, Befestigung Wechselbeschilderung;1,0;St;gaeb;Leistungsverzeichnis/265-26-4183_10.08.2026.X83
