Pos.;Leistung;Menge;Einheit;Quelle;Datei
1;"Fenster, wie in beigefügter Zeichnung  dargestellt , bestehend aus Rahmen und Flügel; fest verglast, incl. sämtlichen Befestigungselememten, Innen-  und Außenfensterbänken sowie außen liegendem Sonnenschutz, ausbauen und entsorgen.";1,0;St;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
2;"Fenster, wie in beigefügter Zeichnung  dargestellt , bestehend aus Rahmen und Flügel; fest verglast, incl. sämtlichen Befestigungselememten, Innen-  und Außenfensterbänken sowie außen liegendem Sonnenschutz, ausbauen und entsorgen.";1,0;St;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
3;Außenwände aus verputztem Ziegelmauerwerk abbrechen und Bauschutt entsorgen.;5,0;m³;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
4;Fensterbrüstungen aus vorgemauertem verputztem Ziegelmauerwerk abbrechen und Bauschutt entsorgen.;6,0;m²;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
5;Fensterbrüstungen aus Stahlbeton abbrechen und Bauschutt entsorgen.;6,0;m²;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
6;Zulage für Trennschnitte der in der Vorposition beschriebenen Stb-Brüstungen mittels Dimantsäge, incl. aller Nebenarbeiten;15,0;m;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
1;Aluminium Ausgangstürelement, wie in der Zeichnung dargestellt, System mit 75 mm Grundbautiefe;1,0;Stck;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
2;Aluminium Ausgangstürelement, wie in der Zeichnung dargestellt, System mit 75 mm Grundbautiefe;1,0;Stck;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
3;Zulage für Reedkontakt/Magnetkontakt (Türkontakt);4,0;St;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
4;Fluchtwegsicherungssystem, Typ Schwenk-Türwächter, zur Montage unterhalb des Türdrückers liefern und montieren. Die Schwenkrichtung wird kundenseitig mittels einesmitgelieferten Kerbstiftes eingestellt.;4,0;St;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
1;Vorarbeiterstunden für unvorhergesehene Arbeiten;5,0;h;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
2;Facharbeiterstunden für unvorhergesehene Arbeiten,;5,0;h;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
3;Helferstunden für unvorhergesehene Arbeiten nach;5,0;h;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
4;Lehrlingsstunden 1. Lehrjahr;5,0;h;gaeb;Leistungsverzeichnis\VG-B-0434-2026-0903.X83
